Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
WQ,,,All,,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Somewhat,"3.2.5.2 Naturally Occurring Constituents of Interest
Arsenic, boron, TDS, and chloride have been identified as naturally occurring constituents of interest through previous studies within the Subbasin.
Arsenic
Water-sample analyses for arsenic were available from 89 wells within the SRP watershed between 2010 and 2019. The occurrence and distribution of arsenic in groundwater is displayed on Figure 3-15a. Groundwater samples from 15 of the 89 wells (17 percent) exceeded the MCL of 10 μg/L for arsenic. Areas of elevated arsenic concentrations are most notable in the northeastern portions of the Subbasin, immediately south of the City of Santa Rosa, in the vicinity of the City of Sebastopol and along the Trenton Fault near Mark West Creek. Many areas of higher arsenic concentrations appear to be associated with known or inferred faults.&&&
Chloride and Total Dissolved Solids
Water-sample analyses for chloride were available from 95 wells within the SRP watershed between 2010 and 2019. The occurrence and distribution of chloride in groundwater is displayed on Figure 3-15b. No groundwater samples exceeded 100 mg/L chloride.
Water-sample analyses for TDS (and SC as a surrogate for TDS) were available from 97 wells within the Subbasin and contributing watershed areas between 2010 and 2019 (18 within the shallow aquifer system and 121 within the deep aquifer system). The occurrence and distribution of TDS in groundwater is displayed on Figure 3-15c. Groundwater samples from three of the wells exceeded the secondary MCL.&&&
3.2.5.3 Anthropogenic Constituents of Interest
Nitrate
Only 2 of the 92 groundwater samples analyzed for nitrate as nitrogen exceeded or equaled the nitrate MCL of 10 mg/L, as shown on Figure 3-15h. The median concentration of nitrate in shallow wells was 0.9 mg/L in the Windsor structural trough and 4.4 mg/L in the Cotati structural trough (Martin et al. 2013). Median concentrations for deeper wells were 0.2 mg/L in the Windsor structural trough and 1.0 mg/L in the Cotati structural trough (Martin et al. 2013).&&&
Regulated Groundwater Contamination Sites
The SRP watershed contains a number of currently regulated contaminant release sites (Figure 3-16), many of which are under an active cleanup order by the SWRCB (SWRCB 2021). These include leaking underground tanks from gasoline and solvent storage, land disposal, and military facilities. These releases, which include petroleum and chlorinated solvent contaminants and metals, are generally of limited areal extent, although impacts to water-supply wells from a number of sites have occurred within the study area. These releases and sites are regulated through programs administered by other agencies, including the North Coast Regional Water Quality Control Board, DTSC, and County of Sonoma Environmental Health.
The SWRCB GAMA Priority Basin Project study of the North San Francisco Bay Groundwater Basins has included two studies by the USGS, which evaluated inorganic and organic constituents in groundwater, and which includes constituents associated with regulated contaminant release sites. The first study conducted in 2004 included samples from 18 public water-supply wells in the Subbasin and contributing watershed areas. The second study conducted in 2012 included samples from seven private domestic wells in the Subbasin and contributing watershed areas. These samples were analyzed for up to 270 constituents and water-quality indicators including volatile organic compounds, pesticides, nutrients, major and minor ions, trace elements, radioactivity, microbial indicators, dissolved noble gases, and naturally occurring isotopes (Kulongoski et al. 2010; Bennett et al. 2014). A small number of the public and private wells sampled as part of the GAMA program had very low-level detections of volatile organic compounds and/or pesticides, but all detections were significantly below the contaminant’s respective MCLs (Kulongoski et al. 2010; Bennett et al. 2014).","Page 3-66 / 3.2.5.2
Page 3-68 / 3.2.5.2
Page 3-75 / 3.2.5.3
Page 3-75 / 3.2.5.3
figure 3-15 a thru 3-15h","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? Yes, nitrate, TDS, chloride and Arsenic (chloride doesn't have constitutes higher than MCL)
2. Are the COC's mapped? Yes
3. Is there spatial trend data for all COC's? Yes
4. Are constitues which are not of concern identified? somehow, they mention they have analyzed for up to 270 constituents and water-quality indicators including volatile organic compounds, pesticides, nutrients, major and minor ions, trace elements, radioactivity, microbial indicators, dissolved noble gases, and naturally occurring isotopes. they need to show us data on other COC's that they have been evaluating maybe in appendix.
5. Is there a data gap/ Or not enough data related COC's? Yes, boron mapping, they mention boron as naturally occoring and COC, but no data or map regarding Boron is included in GSP


"
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",Somewhat,,Figure 2-5 (Page 2-10),"Since the GSP did identify specific locations within the subbasin as DACs such as Roseland, Southwest Santa Rosa, Southeast Santa Rosa, Northwest Santa Rosa, Kawana Springs, Apple Valley, Figure 2-5 shows water sources for some of these mapped locations, mostly relying on groundwater sources.  

(This answer is based on the answer provided for the Vina GSP which provides a map of water sources similar to this one and does include a map of DACs Block groups but does not explicitly mention the connection within the GSP, Courtney and I decided this was a no, however in this case they have identified specific places (cities) that are DACs(instead of providing map), so I am  this might be  a somewhat since those locations have been identified as DAC and are mapped on Figure 2-5))"
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Direct measurements of the flux between surface water and groundwater are difficult to make. As such, indicators of interconnected surface waters were assimilated with direct measurements to assess where interconnected surface waters in the Subbasin likely exist. The types of evidence used are the following: 1. Measured groundwater-level and streambed elevation differences a. Depth-to-groundwater along stream channels, spring 2015; 2. Modeled output derived from Woolfenden and Nishikawa (2014) b. Percent of time stream is gaining, from 2000 to 2010 c. Median stream flow, from 2000 to 2010 d. Surface leakage, 2006. The two types of data are combined into a scoring system to determine where interconnected surface waters likely occur. The points are aggregated for model cells that were used in the GSFLOW model for the Santa Rosa Plain. The rationale for this approach is that it allows for direct use of output from model simulation and size of the cells are appropriate (660 feet by 660 feet) for assessing local variability.

&& The first data source used in the scoring system is the estimated depth-to-groundwater derived from a groundwater-level contour map derived for the shallow aquifer system of the Subbasin. This map was derived by interpolation between groundwater levels measured in shallow aquifer system wells from spring 2015 and converting these to elevations. These elevations were intersected with the stream bottom elevation for each grid cell. Where the shallow groundwater elevation is greater than the stream bottom elevation interconnected surface, water conditions are inferred to occur. Stream bottom elevations were extracted from 2013 Vegmap LiDAR (Sonoma Vegmap 2013). Where shallow groundwater elevations are lower than the stream bottom, then the stream is inferred to be disconnected from the groundwater system. This analysis does not consider the impact of varying stream stage and assumes that the stream bottom is a reasonable surrogate for stream stage. Points for this category were assigned to give the full 5 points for reaches inferred to be interconnected using this method (negative values) and decreasing to 0 points where groundwater elevations are 10 feet below the stream bottom. To provide a conservative approach and account for the inherent uncertainties within the datasets, reaches where the groundwater elevation is estimated to be within 10 feet of the streambed were assigned either one or two points depending upon the depth. If the substrates below the streams were understood to be homogenous and had high hydraulic conductivities, a deeper value would be selected. However, with the likely existence of a heterogeneous alluvium beneath the streams, the low-permeability lenses characteristic of these deposits inhibit hydraulic connections at greater depths (Peterson and Wilson, 1988). Figure 3-18a shows the depth-to-water for all of the stream reaches.

&& The second data source used for the scoring system relates to the amount of time there is a direct groundwater connection with the stream cell and the stream is simulated as gaining. This data was derived from the GSFLOW simulation. The values represent the amount of time from 2000 to 2010 that simulated hydraulic head in stream flow cells were greater than the simulated stream stage. The values range from 0 to 100 percent, where 0 percent indicates that the stream stage is always greater than the groundwater elevation, whereas 30 percent value indicates that a reach is gaining 30 percent of the time. The points awarded for the different percent time gaining range from 0 points for stream reaches that are never gaining to 5 points for stream reaches that are gaining more than 60 percent of the time. The simulated percent time that streams are gaining is shown on Figure 3-18b.

&& The simulated median stream flow was extracted from the GSFLOW output as the third criteria for the scoring system. The purpose of including this dataset was to account for stream reaches that are frequently dry. For stream reaches that are dry more than 50 percent of the time 0 points were assigned, whereas reaches with median nonzero discharges receive 2 points. A large majority of stream reaches are not frequently dry and receive 2 points, as shown on Figure 3-18c). The simulated surface leakage was included as the fourth criteria to account for areas outside of stream reaches where interconnected surface water conditions might occur. Surface leakage occurs in GSFLOW where simulated groundwater heads are greater than the altitude of cell top. When surface leakage occurs it would indicate wetland-like conditions. Model cells with simulated surface leakage are shown on Figure 3-18d and receive 2 points. Many of these cells are located in areas of the Subbasin that receive recycled water from the City of Santa Rosa.

&& Groundwater elevations from 10 recently constructed shallow monitoring wells equipped with dedicated pressure transducers, at 9 locations near streams in the Santa Rosa Plain, were used to further assess and corroborate the mapping of interconnected surface water in the Subbasin. The nine locations are all along streams mapped as interconnected using the scoring methodology. Streambed elevations near each monitoring well were obtained from LiDAR datasets to compare with groundwater elevations and assess interconnectedness, as only a few shallow wells have stream-surface water measurements near enough to assess the presence of gaining or losing conditions. While the period of record from these datasets only begins in November 2019, the limited available data indicate that at eight of the nine locations, groundwater levels occur above the estimated streambed at least part of the time and at the remaining location (SRP 0710 located along the Laguna de Santa Rosa at Stony Point Road), groundwater levels are within 10 feet of the streambed elevation. While limited, this additional dataset supports the mapping of interconnected streams shown on Figure 3-18e.","Page 3-79-80 / 3.2.6.2

&& Page 3-80 / 3.2.6.2

&& Page 3-80 / 3.2.6.2

&& Page 3-83 / 3.2.6.2

Figure 3-18a
Figure 3-18b
Figure 3-18c
Figure 3-18d
Figure 3-18e","1. Is there a clear map of ISWs? somewhat - 3-18b presents the percentage of time a stream is gaining in the basin. There is no inclusion of losing streams. Figure 3-18e is the final ISW map and presents the non connected surface water and the ISWs
2. Was temporal variability and used and described? somewhat - interpolated groundater levels from only spring 2015 were used, but the percentage of time of gaining streams was determined from the GSFlow model from 2000-2010. Temporal variability in gaining streams is described and mapped
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? somewhat - unsure were the groundater wells are that were used in the spring 2015 interpolation and model. No description of screening depths or proximity to streams. Further description of the groundwater data is needed.

The plan used a scoring criteria for each of the four factors used to assess ISWs (groundwater level, percentage of time of gaining conditions, median streamflow, and surface leakage). There were issues with this method of assessment, including

1. The plan defines ISW as only when shallow groundwater is above stream bottom. Losing streams are not considered in this assessment. High points (more likely to be ISW) were given to areas of streams where groundwater elevation is higher than stream, and 0 points given to areas wehre groundater is 10 feet below stream.

2. The plan gave high points (more likely to be ISW) to segments of stream that are gaining more throughout the year. This is an issue because streams that are interconected for any percentage of time should be considered ISW.

3. The plan also included in their scoring criteria the percentage of time of surface flow, giving only high points to streams with flow more than 50% of the time. 

At the end of the ISW section, the plan references 10 new monitoring wells confirms the ISW assessment, but no detail is given on spatial location or screening depths of these wells."
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",No,"The point values from Figures 3-18b through Figure 3-18d were summed for each cell. The resulting values range from 1 to 14. A cutoff value is chosen to select stream reaches classified as interconnected surface waters based on a multiple lines of evidence approach. A value of 7 points was chosen based on the following reasoning. Stream reaches below a value of seven have either only one high-scoring metric (for example, 5 points) and a low-scoring metric (2 points or fewer), or multiple low-scoring metrics. These reaches therefore do not have multiple lines of strong evidence indicating they are interconnected. On the other hand, reaches with 7 or more points have at least one high-scoring and one medium-scoring metric, or multiple medium-scoring metrics. These reaches are therefore characterized by multiple lines of evidence as having interconnections to the groundwater system. The second line of reasoning that supports the chosen point value cutoff is its distinction between small and large streams. It is expected that small streams go dry during summer months and during drier periods. As seen on Figure 3-18e, some smaller streams are included in the interconnected reaches, but the interconnected reaches are predominantly the higher order stream reaches. Groundwater elevations from 10 recently constructed shallow monitoring wells equipped with dedicated pressure transducers, at 9 locations near streams in the Santa Rosa Plain, were used to further assess and corroborate the mapping of interconnected surface water in the Subbasin. The nine locations are all along streams mapped as interconnected using the scoring methodology. Streambed elevations near each monitoring well were obtained from LiDAR datasets to compare with groundwater elevations and assess interconnectedness, as only a few shallow wells have stream-surface water measurements near enough to assess the presence of gaining or losing conditions. While the period of record from these datasets only begins in November 2019, the limited available data indicate that at eight of the nine locations, groundwater levels occur above the estimated streambed at least part of the time and at the remaining location (SRP 0710 located along the Laguna de Santa Rosa at Stony Point Road), groundwater levels are within 10 feet of the streambed elevation. While limited, this additional dataset supports the mapping of interconnected streams shown on Figure 3-18e.","Page 3-83 / 3.2.6.2
Figure 3-18e","1. Are ISWs mapped in the basin? somewhat - only gaining streams
2. Is the mapping consistent with the assessment? no- after creating scoring criteria, the plan added up each of the four scores and concluded that ISWs must have a score of 7 or greater. While the plan explains their reasoning, this is arbitrarily and many of the streams that had low scores are likely ISWs. The available data does not point to excluding portions of the streams as non ISW (e.g. the data presented stream segments that are connected 20% of the time, yet the plan concluded with this was not an ISW). See the list of issues with the assement in line 27.  "
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,The first data source used in the scoring system is the estimated depth-to-groundwater derived from a groundwater-level contour map derived for the shallow aquifer system of the Subbasin. This map was derived by interpolation between groundwater levels measured in shallow aquifer system wells from spring 2015 and converting these to elevations. These elevations were intersected with the stream bottom elevation for each grid cell.,Page 3-80 / 3.2.6.2,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)?
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)?
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,Data gaps in the understanding of interconnected surface water in the Subbasin are illustrated on Figure 5-7. Additional stream-adjacent shallow groundwater monitoring wells are needed adjacent to the active USGS stream gages on Mark West Creek near Mirabel Heights and Colgan Creek near Santa Rosa. The GSA is planning to work with DWR’s TSS program to install a shallow monitoring well near Mark West Creek near the Mirabel Heights gage and is planning to install a multilevel monitoring well (including a shallow stream-adjacent well) near Colgan Creek near the Santa Rosa gage in 2022 using Proposition 68 grant funds.,Page 5-33 / 5.4.2,"1. Were data gaps identified? yes - in monitoring network section, but briefly.
2. Were the data gaps identified in the ISW section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",No,,,"1. Is there a map AND description of pISW? no map or description of pISWs

Note, figure 3-18b maps the percentage of time a stream is gaining, yet this is not the final conclusion. The plan only maps ISWs as connected or non ISW"
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"For mapping aquatic species GDEs, species listed in Critical Species LookBook (Rohde et al. 2019) were identified and include steelhead, Chinook salmon, coho salmon, California red-legged frog, and California tiger salamander. The Critical Species LookBook is a compendium of 84 state- and federally listed species that are likely to be affected by groundwater management and merit consideration by GSAs under the SGMA. Also, the federal- and state-endangered California freshwater shrimp was added at the request of resource agency staff. California tiger salamander was excluded because this species has “no known reliance on groundwater” (Rohde et al. 2019). The distribution of target species (species or groups of species specifically chosen for long-term monitoring) is based on frameworks developed for evaluating historically suitable coho salmon habitat (Leidy et al. 2005) and the salmonid sample frame developed for coastal monitoring plan in the Russian River watershed (Sonoma Water and University of California Cooperative Extension/California Sea Grant 2014).
In the Santa Rosa Plain, a total of eight streams were identified as habitat for at least one target species. Steelhead was the most widespread species occurring in each of the eight streams. The distribution of Chinook salmon and coho salmon within Mark West Creek coincides with the distribution of steelhead. For this reason, steelhead are essentially used as a priority indicator species to cover all aquatic GDEs in the Subbasin.

For mapping vegetation, GDEs used high-resolution local mapping available from the Sonoma County Veg Map (Sonoma Veg Map 2013). Classifications considered to have a potential reliance on groundwater included the following general classifications: • Riparian Woodland • Oak Woodland • Freshwater Marsh and Aquatic","Page 3-87-88 / 3.2.6.3

","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? yes- flora and fauna are at least mentioned in the plan and the broad GDE habitat types are listed
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes - the plan acknolwedged multiple critical species in the basin"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"For mapping vegetation, GDEs used high-resolution local mapping available from the Sonoma County Veg Map (Sonoma Veg Map 2013). Classifications considered to have a potential reliance on groundwater included the following general classifications: • Riparian Woodland • Oak Woodland • Freshwater Marsh and Aquatic. To identify where these vegetation classes are likely to have some connection with groundwater conditions within the Subbasin, the rooting depths of common tree species were compared to available depth-to-groundwater (DTW) mapping. Following guidance from TNC, potential vegetation GDEs were mapped for areas with DTW of 30 feet or less to incorporate the potential rooting depths of oak trees (TNC 2018). The DTW mapping utilized available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data. To address Work Group member concerns that groundwater levels were generally at lower levels in 2015 and 2016 due to dry conditions, minor adjustments in some areas were made to incorporate the shallowest depth-to-water on record for each well based on review of all available data from 2005 to 2020. Additionally, all riparian woodland and oak woodland habitat within 100 feet of mapped interconnected surface waters were included as potential vegetation GDEs. Integrated Potential GDE Map: The potential aquatic species GDEs and the potential vegetation GDEs were then integrated into a single potential GDE map presented on Figure 3-19.

&& For mapping aquatic species GDEs, species listed in Critical Species LookBook (Rohde et al. 2019) were identified and include steelhead, Chinook salmon, coho salmon, California red-legged frog, and California tiger salamander.","Page 3-88 / 3.2.6.3

&& Figure 3-87 / 3.2.6.3

Figure 3-19","1. Is there a map?  yes - figure 3-19
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) The plan mapped vegetation using high-resolution local mapping from the Sonoma Country Veg Map. The methods of assessemnt were described and included a depth to groundwater analysis and including any riparian woodland and oak woodland habitat within 100 feet of mapped ISWs as pGDEs. Figure 3-19 only includes the final GDE map."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Yes,"To identify where these vegetation classes are likely to have some connection with groundwater conditions within the Subbasin, the rooting depths of common tree species were compared to available depth-to-groundwater (DTW) mapping. Following guidance from TNC, potential vegetation GDEs were mapped for areas with DTW of 30 feet or less to incorporate the potential rooting depths of oak trees (TNC 2018). The DTW mapping utilized available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data",Page 3-88 / 3.2.6.3  ,"1. Is data from shallowest principal aquifer used? somewhat - unsure what principal aquifer the groundwater data is coming from
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) somewhat - the groundwater data is from 2015 and 2016, and some shallow historical depths from 2005 to 2020. No description of spatial distribution of shallow wells or screening depths.
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Somewhat,"The DTW mapping utilized available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data. To address Work Group member concerns that groundwater levels were generally at lower levels in 2015 and 2016 due to dry conditions, minor adjustments in some areas were made to incorporate the shallowest depth-to-water on record for each well based on review of all available data from 2005 to 2020.",Page 3-88 / 3.2.6.3,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

It seems that the majority of the data was from 2015 and 2016. Unsure what areas the 2005-2020 shallowest depth to water was recorded and used. More clarification and detail is needed here."
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Yes,The DTW mapping utilized available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data,Page 3-88 / 3.2.6.3,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? The plan mentions the use of Lidar data.
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"As further described in Section 4 and Section 7, additional studies and data gathering are recommended during the implementation of the GSP to better define the mapping and relationship of GDEs to groundwater conditions within the Subbasin.

&& Group 1 (Improves characterization of causes and effects of depletion, lower cost studies, outside funding or leveraged funding opportunities with partners): Improve data/information on existing water wells and stream diversions • Model improvements – focused calibration of surface water and groundwater interaction • Improve GDE mapping/remote sensing for vegetation health (for example, use of Normalized Difference Vegetation Index, GDE pulse) • Compile and evaluate existing and relevant habitat field surveys • Evaluate future airborne geophysical data

&& Interconnected surface water and GDE studies: As indicated in Section 4.10.2.1, in recognition of the significant information and data limitations and the importance of interconnected surface water to beneficial users within the Subbasin, the following studies and activities are planned:","Page 3-88 / 3.2.6.3

&& Page 4-52 / 4.10.2.1

Page 7-9 / 7.2.4.1","1. Were data gaps identified? somewhat - vaguely mentioned in GDE section is the need for more data gathering and section 4 also suggests this, but unsure exactly what data and where 
2. Were the data gaps identifed in the GDE section? somewhat"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,The potential aquatic species GDEs and the potential vegetation GDEs were then integrated into a single potential GDE map presented on Figure 3-19.,"Page 3-88 / 3.2.6.3

Figure 3-19",1. Is there a map AND description of pGDEs? All GDEs are pGDEs in description and Figure 3-19 is referenced as Potential GDEs.
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",No,"Groundwater Outflows:
• Crop, native vegetation and riparian ET
• Groundwater pumping (including municipal and industrial, rural domestic, and agricultural)
• Groundwater discharge to streams","Page 3-95 / 3.3.1.1
Tables 3-4, 3-9, 3-10, 3-26, 3-27","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? No; included with crop ET as Groundwater ET despite a reference to Riparian ET as a budget component in Table 3-4
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model?
2. Is there a line for Managed Wetlands in the water budget?
"
