Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Becky,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged (no groundwater data); shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged= yes","principal aquifer, shallow ",Yes,"The river is interconnected directly with the Alluvial Aquifer, primarily in the western and central portions of the Basin. The river also has an indirect connection with the Saugus Formation in the western portion of the Basin, which is an area where the Saugus Formation is discharging its water into the Alluvial Aquifer, and thereby providing an upwards driving force for groundwater to discharge into the Santa Clara River in certain localized reaches west of I-5 at certain times.",Page 5-54 / 5.2.1,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes, the plan acknowledges both the shallow alluvial aquifer and the Saugus formation, which is indirectly in contact with the surface water through the shallow alluvial aquifer in the western Basin
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
Becky,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"Based on the results of the evaluation of groundwater-surface water interaction presented previously, a number of data gaps and uncertainties were identified that should be further investigated in order to gain a better understanding of the interaction between groundwater and surface water. A field data collection work plan has been prepared that identifies possible locations for installing piezometers and temperature probes (see Appendix F). The piezometers and temperature probes will be used to measure water levels and temperature in the alluvium near the river. Temperature sensors placed within or above the water table will be able to detect the temperature signature of the underlying groundwater; thus, temperature will be used as a tracer for surface water influence. Because temperature probes will be installed to a depth of 10 feet bgs, they will be located below the effects of diurnal air temperature fluctuations and so they will reflect groundwater temperatures, even though they may not be submerged below the water table. Temperature will also be measured directly in the river. Temperature monitoring will allow identification of locations and time periods where warmer river water (heated by the sun and discharge from wastewater treatment plants) is recharging shallow groundwater and places where cooler groundwater is discharging to the river. The timing and direction of this exchange (gaining or losing stream) may change depending on the time of year and whether it is a dry versus wet year. Changes in temperature in the river, shallow temperature probes, and shallow groundwater will be correlated with river flow and groundwater levels to assess groundwater and surface water interactions over time. Access for installation of the piezometers and temperature probes is still being negotiated with property owners and so the locations for the installations are subject to change.

&& In other cases, where water level data are lacking, the groundwater flow model was used to corroborate observations about where the Saugus Formation is discharging to the alluvium and then the river.

&& Some of the existing wells also are not located adjacent to the river channel, which means that the water level in the well may not be strongly connected to the river. In addition, there are long distances along the river where well data are lacking, which makes it necessary to infer and extrapolate an understanding of conditions between locations. Inspection of the water level data for all of the agricultural wells in the region suggests that a large number of measurements that are reported to be static water levels are not truly static, perhaps because the water levels were measured (1) while the well was still recovering from having been turned off prior to the measurement, or (2) while nearby wells were pumping, thereby lowering the water level in the measured well.","Page 5-80/81 / 5.2.5

&& Page 5-59 / 5.2.2

&& Page 5-60 / 5.2.3","1. Were data gaps identified? yes - the plan explicitely states that data gaps exist at the end of the ISW section and mentions throughout where data is lacking 
2. Were the data gaps identifed in the ISW section? yes"
Becky,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Yes,"Findings from the hydrograph analysis were used to create three separate maps that indicate the nature of surface water and groundwater exchanges along the Santa Clara River during wet, normal, and dry climatic conditions. Each map identifies six unique river reaches (stream segments) in the study area and shows where groundwater levels are vertically positioned relative to the nearby river channel bottom (thalweg) elevation during a given climatic condition. Reaches were defined by a combination of factors including the water level response in nearby wells, geological conditions such as thinning of the surficial alluvium, visual observations, and preliminary results from the groundwater model. This information can be used to provide an indication of where the river is potentially gaining or losing and how this might change over time depending on local rainfall cycles. It is important to note that there are limitations associated with the data sets used in this analysis (refer to Section 5.2.3); interpretation of the results considered those limitations.","Figure 5-55, 5-56, and 5-57","1. Is there a map AND description of pISW? yes, figures 5-55, 5-56, and 5-57 present the ""potential gaining"" and ""potential losing"" segments of the Santa Clara River in the basin. After each figure, the plan describes each segment in more detail."
Becky,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"In general, riparian habitat in the Upper Santa Clara River Basin support several special status avian species including the least Bell’s vireo and southwestern willow flycatcher. These species are found in the willow and riparian mixed hardwood forests along the length of the river. Riparian habitat requires a reliable water source. Willow forests occur in areas where groundwater is available year-round. Willow root zones occur most prominently within 1 to 5 feet below the surface but may reach depths of up to 8 feet (TNC, 2018a). Root depths of mature cottonwood trees may reach over 16 feet (Taylor, 2000). The TNC Guidelines suggest that habitats where underlying groundwater depths are 30 feet or more can be assumed to be disconnected from groundwater (TNC, 2018b). Table 5-4 characterizes GDEs in the watershed, focusing on discrete segments of the Santa Clara River below Bouquet Canyon. The GDE resources sustained in these reaches rely on a combination of surface flow and groundwater upwelling.

&& Aquatic habitat in the Basin may support several special status species including the arroyo toad, and unarmored three-spined stickleback (UTS). The UTS have been found in only a few locations within the watershed. Recently, the UTS has not been located below the Valencia WRP discharges, making the short upstream segment at the I-5 bridge a particularly important location. The Valencia WRP discharges of approximately 15 million gallons per day (MGD) create perennial surface flows. The aquatic habitat is also supported by groundwater upwelling. The cooler groundwater may cool the WRP discharges presenting preferable water quality conditions for special status species such as UTS. As a result, groundwater upwelling in areas that historically have been gaining reaches improves aquatic habitat quality.

&& The iGDE database source data includes an estimated 6,926 acres of potential GDEs (KMZ 1) categorized by the NCCAG as wetlands and vegetation. These two categories are a combination of a number of different vegetation classifications systems. As such, the vegetation types within the NCCAG data set associated with these two categories included: Baccharis (Riparian), California Sycamore (Platanus racemosa), Coast Live Oak (Quercus agrifolia), Fremont Cottonwood (Populus fremontii), Arrowweed (Pluchea sericea), Riparian Mixed Hardwood, Riparian Mixed Shrub, Riversidean Alluvial Scrub, Riverwash Scrub, Narrowleaf Willow (Salix exigua), Scalebroom (Lepidospartum squamatum), Tule – Cattail (Schoenoplectus sp. – Typha sp.), Valley Oak (Quercus lobata), Wet Meadows, Willow, and Willow (Shrub). NWI data within the Basin contained the following classifications: Freshwater Emergent Wetland, Freshwater Forested/Shrub Wetland, Freshwater Pond, Lake, and Riverine.","Page 5-82 / 5.3.1.3

&& Page 5-85 / 5.3.1.4

Page 5-89 / 5.3.4.1

Table 5-4
Table 5-5","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types? yes - Table 5-4 presents a general description of each segment of the Santa Clara River, including GDEs and some flora species. Table 5-5 presents a summary of the potential GDEs, including vegetation classification. Special status fauna are briefly mentioned in riparian habitat (5.3.1.3) and aquatic habitat (5.3.1.4)
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes - there is a description of special status species in the ripairan and aquatic habitat sections"
Becky,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"Both vegetation and wetland layers of the Natural Communities Commonly Associated with Groundwater (NCCAG) data set (DWR, 2019a) were used as the baseline mapping for the locations of potential GDEs. 

The original iGDE database was used to create KMZ 1 (Original iGDE Database).

Using aerial imagery (Google, 2019), the next step was to keep, add, or remove potential GDE polygons in accordance with Step 1.1 of the TNC guidance based on an assessment and interpretation of vegetative cover and/or land use. Added polygons included vegetation communities that were already mapped as potential GDE polygons in the original iGDE database but needed to be revised or added based on the vegetative cover shown on the aerial imagery (i.e., unmapped sections of river channels). These added polygons were assigned one of the vegetation or wetland classifications of an adjacent polygon or an existing classification as used in the iGDE data set, for consistency (KMZ 2). The added potential GDE polygons were included with the original iGDE database to create a working iGDE database [(KMZ 2 (iGDE Database + Added GDEs)]. Areas that were difficult to assess using aerial imagery were noted as needing a field assessment to confirm the vegetation present, as discussed below.

&& To verify polygons of the working iGDE database reflected in KMZ 2, and to gather species and habitat information, representative potential GDE polygons were selected for a field assessment. These areas included the following: 1. At least one of each habitat type reflected in the original iGDE database 2. Areas where vegetation type or hydrology was unclear based on the aerial imagery analysis (i.e., isolated tree clusters with no obvious connection to a water source)

After the field assessment, it became evident that some habitat types do not meet the definition of GDEs as defined under SGMA. These areas include the following 1. Upland habitats that were planted or landscaped, and/or are currently supported by irrigation 2. Human-made features23 maintained by management of surface flows (i.e., intakes/outlets) such as golf course ponds, detention basins, concrete-lined channels, open water reservoir/lakes and associated riparian/wetland vegetation (i.e., Castaic Lake) 3. Barren24 segments of river channels 4. Riversidean scrub habitats. Vegetation classified within the original iGDE database as Riversidean Alluvial Scrub, Riverwash Scrub, or Scalebroom were removed from the potential GDEs, as these habitats are established in river floodplains where they are dependent on (limited) flood events (Beller et al., 2011), and are generally not known to be groundwater dependent. The remaining potential GDE polygons were compiled into KMZ 3 (iGDE Database + Added GDEs - Removed GDEs).

&& The iGDE database source data includes an estimated 6,926 acres of potential GDEs (KMZ 1) categorized by the NCCAG as wetlands and vegetation. These two categories are a combination of a number of different vegetation classifications systems. As such, the vegetation types within the NCCAG data set associated with these two categories included: Baccharis (Riparian), California Sycamore (Platanus racemosa), Coast Live Oak (Quercus agrifolia), Fremont Cottonwood (Populus fremontii), Arrowweed (Pluchea sericea), Riparian Mixed Hardwood, Riparian Mixed Shrub, Riversidean Alluvial Scrub, Riverwash Scrub, Narrowleaf Willow (Salix exigua), Scalebroom (Lepidospartum squamatum), Tule – Cattail (Schoenoplectus sp. – Typha sp.), Valley Oak (Quercus lobata), Wet Meadows, Willow, and Willow (Shrub). NWI data within the Basin contained the following classifications: Freshwater Emergent Wetland, Freshwater Forested/Shrub Wetland, Freshwater Pond, Lake, and Riverine. After review of aerial imagery, a total of 1,533 acres of potential GDEs were added to the original iGDE database, totaling 8,459 acres of potential GDEs as reflected in KMZ 2. These added potential GDE polygons included the following vegetation communities: Coast Live Oak, Riparian Mixed Hardwood, Riparian Mixed Scrub, and Willow (Shrub). Several of the less common communities that occurred within the NCCAG data set were consolidated into the surrounding communities if the analysis of aerial imagery was not conclusive to that specific type of community. This included Baccharis, California Sycamore, Riverwash Scrub, Narrowleaf Willow, Tule-Cattail, and Valley oak. One detention basin and four ponds were also noted as potential GDEs based on the data compilation and aerial imagery analysis, as they are features located along natural drainages. 5.3.4.2 Field Assessment During the field assessment, some areas originally mapped in the iGDE database as Riversidean Alluvial Scrub or Willow (Shrub) were confirmed to be riparian woodland communities (Riparian Mixed Hardwood or Coast Live Oak) along the Santa Clara River mainstem, Castaic Creek, and Bouquet Canyon. Several willow species including Goodding’s willow (Salix gooddingii), red willow (Salix laevigata), arroyo willow (Salix GSI Water Solutions, Inc. 5-90 lasiolepis) and narrowleaf willow occurred within much of the Riparian Mixed Hardwood community. Upland habitats surveyed in the field that were planted or landscaped, and/or are currently supported by irrigation, included pine and eucalyptus trees. It should be noted that not all polygons identified as potential GDEs were visited during the field assessment. Several areas identified for field assessment (such as Potrero Canyon, detention basins, and four ponds) were not accessible due to a number of factors including the presence of private property, locked gates, fences or other factors which prevented entry. Inaccessible areas totaled 30 acres, and vegetation communities or land uses within these inaccessible areas were classified solely based on the aerial imagery analysis. 5.3.4.3 Refinement of Potential GDE Mapping Further refinement of the potential GDEs was conducted to remove habitat types identified in aerial imagery and confirmed in the field visit that do not meet the definition of GDEs as defined under SGMA. Riversidean Alluvial Scrub, Riverwash Scrub, and Scalebroom habitats were removed from the potential GDE database. In addition, habitat types associated with man-made features such as wet meadows on the shores of Castaic Lake, planted/irrigated areas, detention basins, golf course ponds, ponds, barren channels, and other man- made features were also removed from the potential GDE database. A total of 6,567 acres were removed from the potential GDE database (KMZ 3). The remaining potential GDEs were then reclassified in accordance with A Manual of California Vegetation, Second Edition (Sawyer et al., 2009) where applicable, based on observations from the field assessment. Table 5-5 lists and Figure 5-59 displays the potential GDEs reflected in KMZ 4, totaling an estimated 1,890 acres. The primary vegetation types include Fremont cottonwood forest and coast live oak woodland along the Santa Clara River and its tributaries.

&& The TNC guidelines suggest that when groundwater is consistently greater than 30 feet bgs, it can be concluded that the vegetation is not reliant on a groundwater aquifer. Figure 5-60 presents a revised map of GDEs within the Upper Santa Clara River Basin considering this 30-foot depth to groundwater criterion. Since groundwater fluctuates over the year and between years, the 30-foot criterion data is taken conservatively from modeled groundwater depths throughout the Basin in the late dry season (September) during a wet year (2011). As illustrated in Figure 5-60, some of the vegetated areas in the eastern portion of the basin and in the upper canyons have been removed from the GDE category. However, the majority of potential GDEs identified in Section 5.3.3 are confirmed, particularly the areas within the Santa Clara River corridor extending from the confluence with San Francisquito Creek to the western Basin boundary.","Page 5-87 / 5.3.3.1

&& Page 5-88 / 5.3.3.2

&& Page 5-89 / 5.3.3.3

&& Page 5-95 / 5.3.5","1. Is there a map? yes - figure 5-59 presents the initial potential GDEs, labeled by habitat type. Figure 5-60 presents the revised GDEs after looking at groundwater levels
2. Is there a description of data sources and processing? (describe in notes) yes - thorough description of methods and data sources used to assess GDEs"
Becky,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"The TNC guidelines suggest that when groundwater is consistently greater than 30 feet bgs, it can be concluded that the vegetation is not reliant on a groundwater aquifer. Figure 5-60 presents a revised map of GDEs within the Upper Santa Clara River Basin considering this 30-foot depth to groundwater criterion. Since groundwater fluctuates over the year and between years, the 30-foot criterion data is taken conservatively from modeled groundwater depths throughout the Basin in the late dry season (September) during a wet year (2011). As illustrated in Figure 5-60, some of the vegetated areas in the eastern portion of the basin and in the upper canyons have been removed from the GDE category. However, the majority of potential GDEs identified in Section 5.3.3 are confirmed, particularly the areas within the Santa Clara River corridor extending from the confluence with San Francisquito Creek to the western Basin boundary.

&& Groundwater levels tend to decline in the late summer and recover in the winter responding to natural recharge and reduced pumping in the winter months, and groundwater levels also reflect multi-year drought with progressively lower levels each year, followed by recovery in wetter periods. The existing GDEs have been sustained through a recent drought (2012–2016) that resulted in historically low groundwater levels. Table 5-6 summarizes the historical lows recorded in several representative locations along the river corridor. Figure 5-61 identifies these locations. When groundwater levels are above these recorded temporary historical lows, it can be inferred that GDEs are not significantly and unreasonably affected. As a result, these existing wells may be used to monitor future groundwater elevations to ensure that GDEs are sufficiently maintained throughout the upper Santa Clara River.

&& Groundwater levels in the alluvium respond to higher rates of pumping in the summer generally reaching their deepest levels around September (early fall) and recovering entirely in the winter. During prolonged  periods of drought, the recovery may not be complete, and a lowering of groundwater levels occurs year- over-year until a single or multiple wet seasons completely recover levels, maintaining an historical average baseline level. Figure 5-62 depicts this pattern based on a conceptual hydrograph provided in the TNC guidelines. As shown in the figure, the historical annual cycle has created conditions that support habitat over time. The historical hydrographs of older wells show that groundwater was pumped in large amounts for a short period in the 1950s. Alluvial groundwater levels dropped over 30 feet in some areas for a period of one or 2 years and then immediately recovered back to previous levels. This sudden major temporary decline has not occurred since the 1950s because urbanization has reduced the amount of agricultural pumping and because importation of state water and discharges of treated wastewater to the river from the WRPs has increased the flow in the river overall. The hydrographs illustrate that alluvial groundwater levels can recover from significant declines in a matter of one or 2 wet years.

&& Monitoring wells will need to be installed for the GDE area as shown on Figure 7-14. After these wells are installed, the actual measured water level will be correlated with the model predicted water level, which may require an adjustment of the trigger levels and measurable objective at each location.","Page 5-95 / 5.3.5

&& Page 5-97 / 5.3.6

&& Page 5-99 / 5.3.6

Table 5-6

Figure 7-14 ","1. Is data from shallowest principal aquifer used? yes - table 5-6 presents 9 GDE monitoring wells, which if cross-referenced in appendix G, the three existing GDE monitoring wells are located in the alluvial aquifer, and the propsed 6 (GDE-A - GDE-E) will also be in alluvial aquifer
2. Is there a description of the data? (spatial, temporal, proximity to GDEs?) Somewhat  - table 5-6 presents the spatial location of GDE monitoring wells and the historical lows. Figure 5-61 is a map of the basin with the locations of the GDE montiroing wells. The 2011 water level was used in the GDE assessemnt.

Confusion surrounding 6 new GDE monitoring wells (GDE -A through GDE-E). Table 5-6 presents the historical low groundwater levels and GDE monitoring well locations of these wells plus 3 other established wells. In the monitoring network section and appendix M, the 6 new wells appear to not yet be installed, yet the GDE section of the plan presents historical low levels for these wells. See Figure 7-14 in section 7.3.8.2 which shows the 3 exisitng and 6 ""to be constructed"" GDE wells. This map was made on April 1st, 2021. 

The plan should clarify the groundwater data used to assess GDEs.


"
Becky,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria . = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",No,"After the field assessment, it became evident that some habitat types do not meet the definition of GDEs as defined under SGMA. These areas include the following 1. Upland habitats that were planted or landscaped, and/or are currently supported by irrigation 2. Human-made features23 maintained by management of surface flows (i.e., intakes/outlets) such as golf course ponds, detention basins, concrete-lined channels, open water reservoir/lakes and associated riparian/wetland vegetation (i.e., Castaic Lake) 3. Barren24 segments of river channels 4. Riversidean scrub habitats. Vegetation classified within the original iGDE database as Riversidean Alluvial Scrub, Riverwash Scrub, or Scalebroom were removed from the potential GDEs, as these habitats are established in river floodplains where they are dependent on (limited) flood events (Beller et al., 2011), and are generally not known to be groundwater dependent. The remaining potential GDE polygons were compiled into KMZ 3 (iGDE Database + Added GDEs - Removed GDEs).

&& Upland areas that are understood to contain GDEs have been identified in Placerita Canyon and Sand Canyon, but the areas may not be connected to groundwater or may not be affected by pumping downstream. For these reasons, the areas are not included in the GDE monitoring and evaluation program described above; however, these areas are of interest to stakeholders and some limited assessment and monitoring is proposed.",Page 5-88 / 5.3.3.3,"Vegeation removed because it was typically found on flood plains and ""generally"" not groundwater dependent. There was no additional tests of these GDEs.

In section 7.3.7.3 of the monitoring network chapter, the plan states that it is not considered upland areas thought to be GDEs because they may not be connected to groundwater and ""may not be affected by pumping"" - these should be included as potential GDEs until further assessment is done"
Becky,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,"The TNC guidelines suggest that when groundwater is consistently greater than 30 feet bgs, it can be concluded that the vegetation is not reliant on a groundwater aquifer. Figure 5-60 presents a revised map of GDEs within the Upper Santa Clara River Basin considering this 30-foot depth to groundwater criterion. Since groundwater fluctuates over the year and between years, the 30-foot criterion data is taken conservatively from modeled groundwater depths throughout the Basin in the late dry season (September) during a wet year (2011). As illustrated in Figure 5-60, some of the vegetated areas in the eastern portion of the basin and in the upper canyons have been removed from the GDE category. However, the majority of potential GDEs identified in Section 5.3.3 are confirmed, particularly the areas within the Santa Clara River corridor extending from the confluence with San Francisquito Creek to the western Basin boundary.",Page 5-95 / 5.3.5,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Only groundwater data from September 2011 was used in GDE assesssment 

"
Becky,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Somewhat,"Figures 3-9 through 3-16 show the bottom elevations of each model layer, and Figures 3-17 through Figure 3-24 show the resulting layer thicknesses arising from the bottom elevation contours and the digital elevation model (DEM) that represents the ground surface elevation. The DEM that was used to construct the model’s layers was obtained from the 2013 National Elevation Dataset (NED) published by the USGS and titled USGS NED n35w119 1/3 arc-second 2013 1 x 1 degree ArcGrid.2 This DEM uses the North American Vertical Datum of 1988 (NAVD88) as its vertical datum. The use of eight model layers and the definitions of the contact elevations for the top and bottom of each layer in the new regional model conform to the eight-layer design used in the MicroFEM model, as described by GSI and LSCE (2013). Further details regarding layering design are described below.","Page 13 / 3.2

Table 5-6","1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? somewhat - Groundwater elevations are provided in table 5-6 (in feed NAVD 88). In appendix G, the groundwter flow model is described and it is stated that a DEM was used to create the layers of the model, but no mention of DEM when describing the groundwater levels used in model"
Becky,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,Data gaps currently exist in the monitoring of interconnected surface water and GDEs within the identified GDE area. These data gaps are due to the lack of monitoring wells adjacent to the Santa Clara River.,Page 7 - 52 / 7.3.8.2,"1. Were data gaps identified? yes - in monitoring network chapter
2. Were the data gaps identifed in the GDE section? no"
Becky,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,,Figure 5-59,1. Is there a map AND description of pGDEs? somewhat - figure 5-59 presents potential GDEs that were initially mapped before the assessment. There is no description of pGDEs
Lauren,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"Groundwater withdrawals by riparian vegetation (phreatophytes) have remained within a relatively narrow range of values, varying over a range of about 5,150 AFY (from about 4,100 to 9,250 AFY), in contrast to an average of about 175,650 AFY for total groundwater discharge (which ranged between 115,500 AFY and 305,100 AFY).
&&
Table 6.4-6 summarizes the average, minimum, and maximum values of the annual outflows (discharges) of groundwater from the Basin.
&&
Table 6.5-17 summarizes the average, minimum, and maximum values of the annual outflows from groundwater in the Basin for the Year 2042 water budget (with DWR’s 2030 climate change factors). (See Table I-8 in Appendix I for detailed calculations.)","Page 6-69 / 6.3.3.2
Page 6-83 / 6.4.3.2
Table 6.4-6
Page 6-121 / 6.5.3.2
Appendix I","1. Is the water budget made with a spreadsheet model or numerical model? Numerical (MODFLOW-USG) (Section 6.2.3 and Appendix G)
2. Is there a line for Native Veg ET in the water budget? Yes
"
Lauren,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? No, as there are no managed wetlands referred to in the GSP. There are several wetland areas acknowledged, but these are not stated to be managed wetland. GW use by these wetlands are included in the Riparian ET line
"
Lauren,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"The projected water budgets that have been developed to support preparation of the GSP use the Basin Operating Plan for the Basin. Additionally, because the 2017 Water Supply Reliability Plan Update (Clemm and KJC, 2017) and a recent draft update to that plan (Geosyntec, 2021) found that SCV Water’s Basin Operating Plan and its portfolio of imported water supplies can fully and reliably meet the Year 2050 full build-out water demands in SCV Water’s service area, the Basin Operating Plan is therefore simulated in all three of the projected water budget scenarios described in this section (no climate change, 2030 climate change, and 2070 climate change).
&&
As DWR discusses in its BMP for water budget development (DWR, 2016), the climate change analysis is a process in which variability in the historical climatic record is preserved while the magnitudes of events are increased or decreased based on projected changes in precipitation and air temperature, as obtained from global climate model outputs that have been downscaled to localized areas such as the Basin. This approach is used because it is impossible to know the actual precipitation and air temperatures in the year 2042, which is the end of the 20-year period for achieving sustainability under SGMA (based on the planned submittal in early 2022 of the GSP for the Basin). As a result, the projected water budgets for year 2042 conditions apply the 2030 climate-change factors to the historical (1925 through 2019) climate record while simulating full build-out of land and water uses. Output for the water budget is displayed in figures and tables as being for the period 1925 through 2019, even though the water budget is for year 2042 conditions.
&&
This approach is used because it is impossible to know what precipitation and air temperatures will actually be in the year 2072, which is the end of the 50-year planning horizon for the projected water budget. As a result, the projected water budgets for Year 2072 conditions apply the 2070 climate-change factors to the historical (1925 through 2019) climate record while simulating full build-out of land and water uses. Output for the water budget is displayed in figures and tables as being for the period 1925 through 2019, even though the water budget is for Year 2072 conditions.","Page 6-108 / 6.5.2.1
Page 6-117 / 6.5.3
Page 6-126 / 6.5.4","1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070"
