Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
WQ,,,All,,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Somewhat,"In the Anderson Subbasin, the following water quality constituents were identified to have exceedances in 10 percent or more of tested groundwater wells: chromium, iron, manganese, benzene, gasoline, kerosene, tert-butyl alcohol (TBA), and methyl-tert-butyl ether (MTBE). Naturally occurring water quality constituents may include the metals chromium, iron, and manganese; whereas groundwater quality constituents related to human activity include the fuel-related compounds, such as benzene, gasoline, and kerosene, and the non-hydrocarbon solvents TBA and MTBE. Table 3-3 summarizes the analytical results  for each of the above water quality constituents. Although available data show localized areas of potential groundwater impairments, the overall quality of groundwater in the Anderson Subbasin is good and  suitable for the designated beneficial uses of the subbasin.
&&&
3.2.5.1 Point-source Contamination
Point-source contamination data collection activities take place in the Anderson Subbasin in response to known or potential sources of groundwater contamination. These sources include leaking underground storage tank (LUST) sites and various other state cleanup sites. SWRCB and DTSC have the responsibility for cleanup and monitoring of point-source pollutants. Both entities make all related materials available to the public through two public portals: GeoTracker managed by SWRCB (SWRCB, 2020c) and EnviroStor managed by DTSC (DTSC, 2020). Figure 3-21 presents a map with locations of active remediation sites within the Anderson Subbasin, and Table 3-4 summarizes the active remediation sites. The SWRCB’s GeoTracker database identifies five open LUST remediation sites, five other sites linked to fuel storage areas or spills at a gas station, a former dry cleaner location, the Winemucca Trading Co/former Shasta Paper Treatment Lagoons, the former Branstetter Mill, Redding Lumber Transport, Northstate Recycling, and a Pacific Gas & Electric (PG&E) manufactured gas plant (MGP) as sites with potential or actual groundwater contamination within the Anderson Subbasin. DTSC’s EnviroStor database also identifies the former Branstetter Mill (but with differing constituents of concern than the GeoTracker listing) and the Winemucca Trading Co/former Shasta Paper Treatment Lagoons, but lists the former Shasta Paper site as two separate open sites under different site names (Simpson Paper Company and Plainwell Paper). The EnviroStor database redirects the user to the GeoTracker database for more information on the former Shasta Paper sites. The DTSC EnviroStor database identifies the PG&E MGP site (formerly the Redding Gas Company) as a location with potential or actual groundwater contamination. The GeoTracker database also has a listing for the PG&E MGP, but the site is recognized as completed, the case is closed, and the site only has continued operation and maintenance. DTSC’s EnviroStor database identifies the J H Baxter & Company site and the Roseburg Lumber Company site as locations that may be open with potential or actual groundwater contamination within the Anderson Subbasin. The EnviroStor database redirects the user to “Other Agency” for more information on the J H Baxter & Company site and redirects the user to the GeoTracker database for more information on the Roseburg Lumber Company site; however, attempts to locate these sites have been unsuccessful as the GeoTracker database does not contain an entry for either remediation site. Resolution of the status of these potentially open remediation sites remains a data gap that will be filled via additional communication with DTSC and/or SWRCB. As indicated in Table 3-4, point-source contaminants include gasoline, metals, petroleum and petroleum based constituents, dioxins, insecticides and pesticides and other pest related chemicals, solvents or non-petroleum hydrocarbons, and halogenated organic compounds or organic compounds with halogen. Although these constituents are of concern, only fuel-related compounds and metals were detected in more than 10 percent of sampled wells within the Anderson Subbasin to warrant inclusion in the GSP monitoring program.
3.2.5.2 Connate Water
In addition to the above potential constituents of concern, there exists a potential source of saline water intrusion from the Chico Formation. The Chico Formation, which underlies the primary aquifer units of the RAGB, contains saline, connate water under artesian pressure (Pierce, 1983). The Chico Formation is composed of marine deposits of sandstone, conglomerates, and shale, most of which are of low permeability with a few exceptions. Pumping at depths near the top of the Chico Formation could potentially induce upward migration of the saline water into the principal aquifers. No historical evidence indicates widespread migration of saline water from the Chico Formation into the principal aquifers as a result of groundwater use.
","Figure 3-19 & 3-20
Page 3-18 / 3.2.5
Table 3-3
Page 3-19 / 3.2.5.1
Page 3-19 / 3.2.5.2
Appendix E","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? Yes, chromium, iron, manganese, benzene, gasoline, kerosene, tert-butyl alcohol (TBA), and methyl-tert-butyl ether (MTBE)
2. Are the COC's mapped? some, not (kerosene and chromium)
3. Is there spatial trend data for all COC's? some, not (kerosene and chromium)
4. Are constitues which are not of concern identified? Yes (Appendix E)
5. Is there a data gap/ Or not enough data related COC's? No mention

They have no explanation of these constitutes in text, just the paragraph I have added here. They have alsomapped two other constitues which based on graphs they exceed 1 to 5 exceedance in sampling location and no mention of them (Lead, Aluminium, Arsenic)


"
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",No,The Anderson Subbasin has two water source types: surface water and groundwater. Surface water diverted from the Sacramento River or from Whiskeytown Lake under Central Valley Project contracts with Bureau of Reclamation is the primary water source for most purveyors in the Anderson Subbasin. ,ES-1,Mentions water source for the basin but is notspecific or explicit about water source for DACs. GSP should specificy DAC water sources. 
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Yes,"As previously discussed, the RAGB is bounded on the east by the Cascade Range, on the north/northwest by the Klamath Mountains, and on the west/southwest by the Coast Range. Following rain and snowmelt events, the resulting discharge to surface-water channels and infiltration to the aquifer system produces flow within the tributaries to the perennial Sacramento River and recharges the aquifer within the RAGB. To identify areas where interconnected surface water and groundwater may be present, an analysis was performed based on reviewing depth-to-groundwater data. The underlying assumption of this analysis is that the shallower the depth to groundwater, the more likely that area is in hydraulic connection with nearby stream channels. To document this relationship, the simulated April water-table elevations in WYs 1999 through 2018 (from the EAGSA Integrated Groundwater/Surface-water Flow Model [EAGSA Model], see Appendix F) were averaged to develop a seasonal high-water-table distribution. The month of April was selected because it represents a period of seasonal high groundwater levels that would be anticipated to result in greater connection between groundwater and surface-water features in the Anderson Subbasin. The average water-table elevations were then compared to the stream bottom elevations, estimated from available topographic information (USGS, 2019b; USGS, 2018; COR, 2019b) to evaluate where modeled streams and the water table were in direct connection (that is, the water table at a given point is above the stream bottom elevation). Figure 3-17 presents the results of that analysis. Portions of the streams that are symbolized as blue lines represent interconnected surface water, whereas portions of the streams that are symbolized as orange lines are streams that are not interconnected (that is, the water table is below the bottom of the stream bed). As shown on Figure 3-17, the entire lengths of the Sacramento River and Cottonwood Creek are interconnected under seasonal high-water-table conditions, which is to be expected because these streams are perennial. The analysis further indicates that the lower portion of Clear Creek is interconnected during seasonal high groundwater conditions.

&& Major water supplies in the greater RAGB are stored in surface reservoirs; and as a result, the communities in the region are less dependent on groundwater. This may contribute to the fact that groundwater elevations in the RAGB do not show evidence of continuous decline. Depths to groundwater are shallowest near the Sacramento River, Clear Creek, Cottonwood Creek, and Cow Creek, and are generally within a range of a few feet to 25 feet below land surface. However, depths to groundwater generally increase with increasing distance from streams. In areas outside of large drainages within Anderson Subbasin, depths to groundwater can range from 150 to 250 feet below ground surface (bgs). Similarly, in the central portions of Enterprise Subbasin, depths to groundwater range between 100 to 150 feet bgs and approach depths of nearly 200 feet bgs.","Page 3-16 / 3.2.2

&& Page 2-1 / appendix F

Figure 3-17","1. Is there a clear map of ISWs? yes - figure 3-17
2. Was temporal variability used and described? yes - the plan used a model with groundwater April groundwater data from 1999-2018
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? yes - the ISW section does not contain man details, but appendix F describes the model and the data used, including the locations of groundwater calibration sites and hydrographs."
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Yes,"Portions of the streams that are symbolized as blue lines represent interconnected surface water, whereas portions of the streams that are symbolized as orange lines are streams that are not interconnected (that is, the water table is below the bottom of the stream bed). As shown on Figure 3-17, the entire lengths of the Sacramento River and Cottonwood Creek are interconnected under seasonal high-water-table conditions, which is to be expected because these streams are perennial. The analysis further indicates that the lower portion of Clear Creek is interconnected during seasonal high groundwater conditions.",,"1. Are ISWs mapped in the basin? yes - figure 3-17
2. Is the mapping consistent with the assessment? Based on the available groundwater levels and model results, the plan includes the Sacramento and Cottonwood as ISW."
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"The principal water-bearing formations in the Anderson Subbasin, the Tuscan and Tehama Formations, together function as one large, leaky unconfined aquifer with increasing degrees of confinement with depth.

&& To identify areas where interconnected surface water and groundwater may be present, an analysis was performed based on reviewing depth-to-groundwater data. The underlying assumption of this analysis is that the shallower the depth to groundwater, the more likely that area is in hydraulic connection with nearby stream channels. To document this relationship, the simulated April water-table elevations in WYs 1999 through 2018 (from the EAGSA Integrated Groundwater/Surface-water Flow Model [EAGSA Model], see Appendix F) were averaged to develop a seasonal high-water-table distribution. The month of April was selected because it represents a period of seasonal high groundwater levels that would be anticipated to result in greater connection between groundwater and surface-water features in the Anderson Subbasin. The average water-table elevations were then compared to the stream bottom elevations, estimated from available topographic information (USGS, 2019b; USGS, 2018; COR, 2019b) to evaluate where modeled streams and the water table were in direct connection (that is, the water table at a given point is above the stream bottom elevation). Figure 3-17 presents the results of that analysis.","Page 3-7 / 3.1.6.3

&& Page 3-16 / 3.2.2","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes- there is one unconfined aquifer in the basin
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",No,,,"1. Were data gaps identified? no
2. Were the data gaps identified in the ISW section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",No,,,1. Is there a map AND description of pISW? no
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"The top pane of Figure 3-11 presents the nearly 5,000 acres of potential GDEs mapped within the Anderson Subbasin. These data indicate that NC wetlands typically occur within and immediately adjacent to stream channels (primarily the Sacramento River and Cottonwood Creek), whereas NC vegetation areas are typically present in floodplain areas associated with streams. The NC vegetation in the subbasin is dominated by Fremont cottonwood (30 percent), valley oak (29 percent), and riparian mixed hardwood and shrubs (22 percent). Of the NC wetlands mapped in the Anderson Subbasin, approximately 65 percent are categorized as riverine, and approximately 35 percent are categorized as palustrine. Of the riverine wetlands in the Anderson Subbasin, approximately 65 percent of the area is permanently or semi407 permanently flooded, and 35 percent of the area is seasonally flooded. Approximately 10 percent of the palustrine wetlands are permanently or semi-permanently flooded, and 90 percent are seasonally flooded.",Page 3-10 / 3.1.6.6,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - the plan briefly lists the main vegetation types in the GDEs, but does not list any fauna in the basin that might rely on GDEs
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no - there was no mention of threatened/endangered/critical species"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"Figure 3-11 presents the distribution of potential GDEs within the Anderson Subbasin contained in the DWR Natural Communities (NC) dataset (DWR, 2020b). The NC dataset is the product of a collaborative effort among DWR, California Department of Fish and Wildlife, and The Nature Conservancy. These agencies compiled and screened information from 48 datasets (such as the National Hydrography Dataset, National Wetlands Inventory, Vegetation Classification and Mapping Program, and Classification and Assessment with Landsat Of Visible Ecological Groupings) to produce the NC dataset. As defined in the NC dataset, the two classifications of GDEs are (1) wetland features commonly associated with the surface expression of groundwater under natural, unmodified conditions (NC wetland) and (2) vegetation types commonly associated with the subsurface presence of groundwater (NC vegetation or phreatophytes). The top pane of Figure 3-11 presents the nearly 5,000 acres of potential GDEs mapped within the Anderson Subbasin. These data indicate that NC wetlands typically occur within and immediately adjacent to stream channels (primarily the Sacramento River and Cottonwood Creek), whereas NC vegetation areas are typically present in floodplain areas associated with streams. The NC vegetation in the subbasin is dominated by Fremont cottonwood (30 percent), valley oak (29 percent), and riparian mixed hardwood and shrubs (22 percent). Of the NC wetlands mapped in the Anderson Subbasin, approximately 65 percent are categorized as riverine, and approximately 35 percent are categorized as palustrine. Of the riverine wetlands in the Anderson Subbasin, approximately 65 percent of the area is permanently or semi407
permanently flooded, and 35 percent of the area is seasonally flooded. Approximately 10 percent of the palustrine wetlands are permanently or semi-permanently flooded, and 90 percent are seasonally flooded. The Nature Conservancy has published guidance documents aimed at helping GSAs evaluate GDEs under SGMA. The document Identifying GDEs under SGMA, Best Practices for using the NC Dataset (TNC, 2019) includes five BMPs to consider: (1) establishing a connection to groundwater, (2) characterizing seasonal and interannual groundwater conditions, (3) understanding ecosystems often rely on both groundwater and surface water, (4) selecting representative groundwater wells, and (5) contouring groundwater elevations. As was discussed in the preceding sections, the primary aquifer in the Anderson Subbasin is a heterogeneous, leaky system (that is, there are not defined “layers” of aquifers separated by aquitards). When considering whether the mapped potential GDEs have a connection to groundwater, the EAGSA selected a depth to groundwater threshold of up to 30 feet bgs. This threshold was deemed to provide a conservative buffer when considering the rooting depths of the mapped species described in the preceding paragraph (for example, the Fremont Cottonwood rooting depth is estimated at approximately 10 to 17 feet).10 The second pane on Figure 3-11 presents potential GDEs overlying areas of shallow groundwater within 30 feet of land surface within the Anderson Subbasin based on April 2018 groundwater conditions. As will be discussed further in Section 3.2, groundwater levels in the Anderson Subbasin are generally highest in the winter and spring, and lowest in the summer and fall. As such, the period of seasonal high groundwater levels was considered appropriate when evaluating potential GDEs in the subbasin. As shown on the second pane of Figure 3-11, approximately 4,000 acres of potential GDEs overlie areas of shallow groundwater within the Anderson Subbasin. It should be noted that there has been no independent verification that the locations shown on this map constitute actual GDEs; therefore, Figure 3-11 shows only potential GDEs. Additional field reconnaissance may be necessary to further inform the potential existence of these GDEs. In addition to publishing guidance documents to support GSAs, the Nature Conservancy has developed
the GDE Pulse dataset.11 432 This online mapping tool provides an overview of GDE changes (growth or decline) between defined time periods using satellite-based remote sensing data. These methods “take advantage of different patterns of reflectance related to the level of surface moisture and/or photosynthetic chlorophyll present in vegetation.” The two datasets published on the GDE pulse online interactive mapping tool include (1) Normalized Derived Vegetation Index (NDVI), which is an estimate of vegetation greenness and (2) Normalized Derived Moisture Index (NDMI), which is an estimate of vegetation moisture. Both the NDVI and NDMI datasets for the 1985 through 2018 timeframe indicate that the majority of the potential GDEs in the Anderson Subbasin showed little to no change to moderate increase. Available data for the 2014 through 2018 period (which includes the recent drought) shows a more variable pattern ranging from large increase to large decrease; however, a majority of the subbasin remained in the little to no change to moderate increase category.","Page 3-10-11/3.1.6.6

Figure 3-11","1. Is there a map? yes- figure 3-11
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - the plan used the NC Dataset then refined the GDEs by overlaying the NC datset with groundwater level areas that are 30 feet or less (from April of 2018). Approximately 4,000 of the 5,000 acres of NC dataset overlie the areas of shallow groundwater.  The GDE Pulse tool was also used to discuss vegetation trends in the GDEs. "
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Yes,"As was discussed in the preceding sections, the primary aquifer in the Anderson Subbasin is a heterogeneous, leaky system (that is, there are not defined “layers” of aquifers separated by aquitards). When considering whether the mapped potential GDEs have a connection to groundwater, the EAGSA selected a depth to groundwater threshold of up to 30 feet bgs. This threshold was deemed to provide a conservative buffer when considering the rooting depths of the mapped species described in the preceding paragraph (for example, the Fremont Cottonwood rooting depth is estimated at approximately 10 to 17 feet).10 The second pane on Figure 3-11 presents potential GDEs overlying areas of shallow groundwater within 30 feet of land surface within the Anderson Subbasin based on April 2018 groundwater conditions. As will be discussed further in Section 3.2, groundwater levels in the Anderson Subbasin are generally highest in the winter and spring, and lowest in the summer and fall. As such, the period of seasonal high groundwater levels was considered appropriate when evaluating potential GDEs in the subbasin. As shown on the second pane of Figure 3-11, approximately 4,000 acres of potential GDEs overlie areas of shallow groundwater within the Anderson Subbasin. It should be noted that there has been no independent verification that the locations shown on this map constitute actual GDEs; therefore, Figure 3-11 shows only potential GDEs. Additional field reconnaissance may be necessary to further inform the potential existence of these GDEs","Page 3-10-11/3.1.6.6

Figure 3-11","1. Is data from shallowest principal aquifer used? yes- one unconfined aquifer in basin 
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) yes - the plan used the April 2018 groundwater data, which is described in more detail in section 3.2.1 (groundwater elevations). Table 3-1 presents the screening depths of the wells figure 3-12 shows the groundwater well locations and the spring 2018 contours. 
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,"The second pane on Figure 3-11 presents potential GDEs overlying areas of shallow groundwater within 30 feet of land surface within the Anderson Subbasin based on April 2018 groundwater conditions. As will be discussed further in Section 3.2, groundwater levels in the Anderson Subbasin are generally highest in the winter and spring, and lowest in the summer and fall. As such, the period of seasonal high groundwater levels was considered appropriate when evaluating potential GDEs in the subbasin",Page 3-11 / 3.1.6.6,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Only spring 2018 groundwater levels used"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,"The average spring surface-water elevation was more similar to the  topographic elevation measured in the digital elevation model; thus, the topographic elevations along the Sacramento River were extracted from the digital elevation model to represent spring 2018 surface-water elevations.",Page 3-13 / 3.2.1.1,"1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? no - a DEM was mentioned in reference to the surface water elevations, but no description of corrected groundwater measurements for land surface elevation"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"It should be noted that there has been no independent verification that the locations shown on this map constitute actual GDEs; therefore, Figure 3-11 shows only potential GDEs. Additional field reconnaissance may be necessary to further inform the potential existence of these GDEs.

&& Data Gaps:  Although there is adequate density of monitoring wells to assess groundwater-level SMCs, data gaps related to the groundwater-level monitoring network are identified as follows:  As listed in Table 5-1, 9 of the 28 well completions in the groundwater-level monitoring network are residential, irrigation, industrial, or unknown well types. Including such well types in the network could result in lack of reliable access to static (nonpumping) groundwater-level 96 measurements. DWR’s BMP for Monitoring Networks and Identification of Data Gaps (DWR, 2016c) indicates that such well types can be used temporarily until either dedicated monitoring wells can be installed or an existing well can be identified that meets the criterion of being a dedicated monitoring well.  A limited number of shallow monitoring wells is near GDEs to assess impacts on these beneficial users.  As shown on Figure 5-1, relatively large areas of the Anderson Subbasin lack groundwater-level monitoring wells, particularly in the northern and central portions of the subbasin.  There is a lack of well completion information (screen intervals) for some wells.","Page 3-11 / 3.1.6.6

&& Page 5-5 / 5.3.6","1. Were data gaps identified?  somewhat - a vague statement was made in the GDE section about the possibility of field work needed to verify GDEs
2. Were the data gaps identifed in the GDE section? yes - in the data gaps section of the groundwater level monitoring network, the plan states that there are a lack of shallow wells to understand GDEs... this was not mentioned in GDE section."
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,"It should be noted that there has been no independent verification that the locations shown on this map constitute actual GDEs; therefore, Figure 3-11 shows only potential GDEs. Additional field reconnaissance may be necessary to further inform the potential existence of these GDEs.",Page 3-11 / 3.1.6.6,"1. Is there a map AND description of pGDEs? yes - the plan describes all the GDEs as potential and maps them in figure 3-11. While approximately 4,000 acres of GDEs overlap with shallow groundwater of the 5,000 acres of NC dataset GDEs, the plan includes both maps and concludes that more information is needed to verify GDEs. "
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",No,"Table 4-3 and Figure 4-4 present averages of the components of the historical, current, and projected land system budgets for the Anderson Subbasin, while Figure 4-7 presents the total of each component of the historical, current, and projected land system budgets for each year. According to the EAGSA Model results (see Appendix F for more details), the subbasin received an average of about 440 TAFY of land system inflows and outflows during the 20-year historical period. The fact that the inflows equal the outflows means that the land system is in balance. During this period, inflows were mostly from precipitation (280 TAFY), followed by applied water (both purveyor and non-purveyor supplied), groundwater discharge to land surface, and shallow groundwater uptake. ACID deliveries in the Anderson Subbasin average approximately 50, 50, and 46 TAF for the historical, current, and projection periods, respectively. Application of this water for irrigation is not only beneficial for sustaining agriculture, but also for providing an additional source of groundwater recharge in the Anderson Subbasin. The largest outflows from the land system were runoff to streams (168 TAFY) followed by ET of precipitation and groundwater recharge from precipitation, applied water, and septic systems (which were roughly equal), followed by ET of applied water and ET of shallow groundwater.","Page 4-7 / 4.5.1
Table 4-3","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? No; ET divided into ET of precip/GW rechage, ET of applied water, and ET of shallow GW. ET of shallow GW could refer to GW use by native veg, but neither ""riparian"" nor ""native"" vegetation are referenced in the water budget section.
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",No,"Based on the 2016 agricultural land use mapping, irrigated agriculture (approximately 8,100 acres) comprised the following amounts: approximately 65 percent pasture, 22 percent orchard, 6 percent managed wetlands, 5 percent miscellaneous truck crops, and the remaining 2 percent idle (CNRA, 2020a).
&&
DWR land use records indicate that there are approximately 480 acres of managed wetlands in the subbasin (CNRA, 2020a). These areas are presented on Figure 2-4. Major water purveyors within the subbasin have not reported deliveries to support managed wetlands within the Anderson Subbasin.","Page 2-3 / 2.3
Page 2-5 / 2.3.2","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? No, Managed Wetlands not referenced at all in the water budget section despite making up 6% of the Plan Area
"
