Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Yes,"Identifying and characterizing the nature of interactions between groundwater and surface water in the Subbasin and managing the Subbasin groundwater resources in a manner that avoids significant and unreasonable adverse impacts to surface water from depletions caused by groundwater pumping is a requirement of all GSPs. Surface water located in areas where groundwater is very shallow have the potential to be directly connected to the groundwater system with potential for regional groundwater pumping to deplete surface water. To evaluate potential for interconnection between groundwater and surface water, the depth to groundwater at multiple years between 2000 and 2018 were compared at locations along mapped surface water in the Subbasin. The minimum DTW over the historical years evaluated (2000 through 2018) were compared to surface water locations to identify potentially interconnected surface water and the results of the evaluation are presented in Figure 3-17. Areas where groundwater is typically found very close to the ground surface (at less than ten feet below ground surface) suggests a likely direct connection between the groundwater and surface water, although characterizing the nature of the connection (i.e., gaining or losing) commonly requires greater level of local analysis. As the DTW under the surface water increases from 10 to 20 feet, the potential for direct interconnection decreases and the surface water is more likely to be a losing reach. At depths of greater than 20 feet, groundwater is more likely to be disconnected from surface water. Conditions in the Subbasin relating to the occurrence of interconnected surface water presented in Figure 3-17 with additional discussion of their identification and characteristics provided in (Appendix 3- B) prepared in support of the GSP development.

&& DTW data were calculated for spring of 2000, 2005, 2010, 2015, and 2018. As noted in the TM on the Subbasin HCM and groundwater conditions (LSCE, 2021), spring 2000 represents a relatively high groundwater level condition in the historical hydrologic record at the end of a 6-year high precipitation period, as illustrated by a plot of the cumulative departure from the mean precipitation (Figure 3-1). Spring 2000 groundwater levels represent conditions during an above normal year after a period of six years that had generally above average precipitation, including five water years (1995-1999) characterized as wet according to the Sacramento River water year index categorization by DWR. Other years evaluated included an above normal year in 2005 after a shorter period of approximately average local precipitation conditions, a below normal year in 2010 after a period a relatively dry local precipitation conditions, a critical year in 2015 after a sequence of several dry or critical years, and a more recent below normal year in 2018 after a very wet year in 2017. Figure 3-1 provides details on water year types and yearly precipitation for the Subbasin.","Page 13 / 3.3.7

&& Page 6 / appendix 3B","1. Is there a clear map of ISWs? yes - figure 3-17
2. Was temporal variability used and described? yes, the plan used groundwater data from 2000 to 2018 in assessment. In section 4 of appendix 3B, the plan describes the ISWs by area of the basin, including temporal variability 
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? yes - figures 3-10a through 3-10c present the well locations in the shallow aquifer zone with hydrographs. The plan is not explicitely clear the these are the wells used, but the plan does include maps of well locations and the aquifer the wells are screened in"
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Yes,"Surface water located in areas where groundwater is very shallow have the potential to be directly connected to the groundwater system with potential for regional groundwater pumping to deplete surface water. To evaluate potential for interconnection between groundwater and surface water, the depth to groundwater at multiple years between 2000 and 2018 (as described in Section 3) were compared at locations along mapped surface water in the Subbasin. Historical depth to water maps for the Subbasin (see Figures 3-2a through 3-2e) show similar patterns across different years, with most of the central and Delta regions of the Subbasin having depths to water of less than 10 feet. Consistently the western Subbasin boundary north of Vacaville and Montezuma Hills have depths of water greater than 50 feet and are therefore not likely connected to groundwater. In the northern part of the Subbasin, DTW steadily increased over time and, in 2015, the deepest water levels were observed with many portions of the area north of Midway Road greater than 30 feet after several historically dry years. In 2018, DTW in the area experienced a slight rebound following a wet water year. The minimum DTW over the historical years evaluated (2000 through 2018) were compared to surface water locations to identify potentially interconnected surface water and the results of the evaluation are presented in Figure 4-2. Areas where groundwater is typically found very close to the ground surface (at less than ten feet below ground surface) suggests a likely direct connection between the groundwater and surface water, although characterizing the nature of the connection (i.e., gaining or losing) commonly requires greater level of local analysis. As the DTW under the surface water increases from 10 to 20 feet, the potential for direct interconnection decreases and the surface water is more likely to be a losing reach. At depths of greater than 20 feet, groundwater is more likely to be disconnected from surface water. Figure 4-2 shows the natural and artificial channels in the Subbasin with the most conservative estimates of potential for interconnectivity. Most of the natural channels in the Subbasin are located west of Interstate 505 and show that interconnectivity is unlikely between groundwater and surface water. East of Interstate 505, the streams are probably disconnected from groundwater with minimum depth to groundwater values ranging from 20 to 50 feet. In much of the southern part of the Subbasin, groundwater is shallow, and connectivity becomes likely, including many areas where historical gaining surface water conditions may exist. Many artificial channels in the Subbasin may exhibit interconnectedness with groundwater as they are commonly located in areas where DTW is less than 20 feet, and the majority are located in areas where depth to water is less than 10 feet.",Page 8 / appendix 3B,"1. Are ISWs mapped in the basin? yes - figure 3-17
2. Is the mapping consistent with the assessment?  yes - the plan seems to have done a decent analysis of comparing groundwater groundwater depths to streams in the basin and created a detailed map of the likely and unlikely gaining/losing reaches in the basin. All streams are either likely connected or likely disconnected, but there is no definite exclusion of streams as ISWs. Appendix 3B goes into more detail about the different areas of the basin and the ISWs in those areas"
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,Spring groundwater elevation contours for the unconfined to semi-confined Alluvial Aquifer and Upper Tehama Zone were converted to depth to water (DTW) by calculating the  difference between the ground surface elevation (using a digital elevation model [DEM]) and the groundwater elevation surface. Spring DTW conditions are intended to represent the seasonal high for each year and indicate the shallowest groundwater conditions during a given year.,Page 6 / appendix 3B,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"Data Gaps: It has been noted that a data gap exists along Putah Creek and in the central portion of the Subbasin near the Delta as summarized in Section 6.6.1.4. The special coverage for this initial GSP will be evaluated in the 5-year GSP update report.

&& The Subbasin has identified key areas where additional monitoring would be beneficial and is in the process of installing additional monitoring to achieve GSP development and implementation objectives.  This effort includes expanded monitoring along Putah Creek through continued monitoring of seepage  conditions along the Creek. In addition to recent investigation of the surface water interconnectivity  along Putah Creek through seepage monitoring wells and sites, the Solano Subbasin has also received  support from DWR for the installation of up to six groundwater-surface water trend monitoring wells  along Putah Creek and near Cache Slough, constructed at somewhat greater depths and at greater  distances from the active channels. Figure 6-4 shows the preliminary locations of these wells. The new  monitoring wells along Putah Creek will complement the seepage monitoring wells sites with additional  long-term monitoring of the regional groundwater system (within the Alluvial Aquifer and Upper Tehama formation) in proximity to the channels and at locations that can be related to existing stream  gaging stations. Additional monitoring is also being considered and sought through resumption or  commencement of monitoring at existing groundwater wells in areas of interest for interconnected  surface water or GDEs.","Page 101 / 6.6.5.1

&& Page 20 / 6.3 / appendix 3B","1. Were data gaps identified? yes
2. Were the data gaps identified in the ISW section? yes - in appendix 3B"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Yes,"In the northern part of the Subbasin, DTW steadily increased over time and, in 2015, the deepest water levels were observed with many portions of the area north of Midway Road greater than 30 feet after several historically dry years. In 2018, DTW in the area experienced a slight rebound following a wet water year. The minimum DTW over the historical years evaluated (2000 through 2018) were compared to surface water locations to identify potentially interconnected surface water and the results of the evaluation are presented in Figure 4-2. Areas where groundwater is typically found very close to the ground surface (at less than ten feet below ground surface) suggests a likely direct connection between the groundwater and surface water, although characterizing the nature of the connection (i.e., gaining or losing) commonly requires greater level of local analysis. As the DTW under the surface water increases from 10 to 20 feet, the potential for direct interconnection decreases and the surface water is more likely to be a losing reach. At depths of greater than 20 feet, groundwater is more likely to be disconnected from surface water. Figure 4-2 shows the natural and artificial channels in the Subbasin with the most conservative estimates of potential for interconnectivity. Most of the natural channels in the Subbasin are located west of Interstate 505 and show that interconnectivity is unlikely between groundwater and surface water. East of Interstate 505, the streams are probably disconnected from groundwater with minimum depth to groundwater values ranging from 20 to 50 feet. In much of the southern part of the Subbasin, groundwater is shallow, and connectivity becomes likely, including many areas where historical gaining surface water conditions may exist. Many artificial channels in the Subbasin may exhibit interconnectedness with groundwater as they are commonly located in areas where DTW is less than 20 feet, and the majority are located in areas where depth to water is less than 10 feet.",Page 8 / apendix 3B,1. Is there a map AND description of pISW? yes - the plan describes ISWs as likely and unlikely and maps them this way in figure 3-17
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"Potential vegetative GDEs identified in the NCCAG dataset cover approximately three percent of the Solano Subbasin (Figure 5-2 and Table 5-1). In contrast, the Solano HCP identifies about 28% of the Subbasin as having natural communities or vegetation, although as noted above, the Solano HCP data are not representative of current areas with natural communities or vegetation. The majority of the potential GDEs are found in the Delta portion of the Subbasin where many natural and artificial waterways converge or terminate. According to the NCCAG, the most common vegetation species types are bulrush (California, Hardstem, Three-square), oak species (Coast Live, Valley), and willow (Arroyo, Goodding’s, Narrowleaf). Bulrush is a native perennial plant that is commonly found in wetland areas, the plant provides nesting areas for waterfowl and can help in soil stabilization due to its dense root structure (Tillley, 2012). The maximum rooting depth for Bulrush ranges from 1.97 to 2.13 feet (TNC, 2018). The Subbasin has two types of oak trees, the Coast Live Oak and the Valley Oak, which are located primarily on the western edge of the Subbasin to the north of Vacaville. The maximum rooting depth for oak trees ranges from 24 to 35 feet. The third most common vegetation is the willow tree, including the Arroyo, Goodding’s, and Narrowleaf Willows. The rooting depth for willows is approximately 7 feet. The remaining species represent a small percentage (less than 0.2%) of the total potential GDEs.

&& California Department of Fish and Wildlife (CDFW) has identified several species that have critical habitats in the Subbasin (Figure 5-4), which are located primarily in the southern portion of the Subbasin, specifically the Delta. Table 5-2 summarizes the area of Critical Habitats in the Subbasin.","Page 14 / 5.1 / appendix 3B

&& Page 15 / 5.1.2 / appendix 3B","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? yes
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"The process for identifying and mapping the locations of GDEs within the Solano Subbasin includes use of the Natural Communities Commonly Associated with Groundwater (NCCAG) Dataset as a starting point to identify potential GDEs within the Subbasin. Additional available ecosystem and habitat data from the County, including from the Solano Habitat Conservation Plan (HCP) (LSA, 2012), were reviewed and compared to the NCCAG data. Recent land use changes may have altered the locations of ecosystems and habitat in the Subbasin, and this was evaluated through comparison of recent land use data to the ecological datasets. The resulting locations of ecosystem communities and their characteristics, including rooting depths, were related to historical groundwater conditions to identify potential GDEs. Figure 3-18 identifies the likely GDEs within the Subbasin based on the intersection of mapped natural ecosystem community areas and the minimum depth to water threshold of 30 feet based on snapshots over the 2000-2018 period. Additional discussion of their identification and characteristics provided in (Appendix 3-B) prepared in support of the GSP development. Review of GDE status will be ongoing as part of GSP development and implementation, the identified likely GDEs will serve as the focus for consideration of groundwater sustainability in the GSP. Addition or removal of mapped GDEs may occur based on input from stakeholders and specialists.

&& The potential GDE communities and critical habitats were compared with 2016 land use mapping data (Figure 5-5) by Land IQ (2020) and depth to groundwater maps for 2000, 2005, 2010, 2015, and 2018 to identify likely locations of GDE communities, where groundwater is sufficiently shallow to serve as a source of water to ecosystem communities (Figures 3-2a though 3-2e). Historical land uses in the Subbasin have greatly modified the landscape and some areas where vegetation communities were mapped historically have now been converted to urban or agricultural areas. As shown on Figure 5-5, agricultural land uses cover substantial portions of the Subbasin and included actively cultivated agricultural land, idle agricultural land and pasture. Urban areas also include considerable acreage in the vicinity of Vacaville, Dixon, and Rio Vista. Based on consideration of the locations of potential GDEs as mapped in the NCCAG dataset and other datasets in relation to current land uses, areas that have been converted to urban and agricultural land uses were removed from consideration as potential GDEs. The identification of likely GDEs in the Subbasin was conducted by overlaying areas where depth to groundwater is less than 30 feet and likely to exceed the general vegetation maximum rooting depth for the ecosystem communities in the Subbasin. Based on this comparison, Figure 5-6 identifies the likelyGDEs within the Subbasin based on the intersection of mapped natural ecosystem community areas and the minimum depth to water threshold of 30 feet based on snapshots over the 2000-2018 period. Review of GDE status will be ongoing as part of GSP development and implementation, the identified likely GDEs will serve as the focus for consideration of groundwater sustainability in the GSP. Addition or removal of mapped GDEs may occur based on input from stakeholders and specialists.","Page 13-14 / 3.3.8

&& Page 15-16 / 5.2 / appendix 3B","1. Is there a map?  yes - figure 3-18
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - the plan included a detailed description of their methods in appendix 3B. The NC dataset was the baseline, then groundwater depths and land use data were used to identifiy likely GDEs"
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Yes,"The potential GDE communities and critical habitats were compared with 2016 land use mapping data (Figure 5-5) by Land IQ (2020) and depth to groundwater maps for 2000, 2005, 2010, 2015, and 2018 to identify likely locations of GDE communities, where groundwater is sufficiently shallow to serve as a source of water to ecosystem communities (Figures 3-2a though 3-2e).

&& Spring groundwater elevation contours for the unconfined to semi-confined Alluvial Aquifer and Upper Tehama Zone were converted to depth to water (DTW) by calculating the  difference between the ground surface elevation (using a digital elevation model [DEM]) and the groundwater elevation surface. Spring DTW conditions are intended to represent the seasonal high for each year and indicate the shallowest groundwater conditions during a given year.","Page 15 / 5.2 / appendix 3B

&& Page 6 / appendix 3B","1. Is data from shallowest principal aquifer used? yes - the plan uses groundater data from the shallow aquifer zone (same data used in ISW assessment)
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) yes - the plan includes the dates of data used and figures 3-10a through 3-10c present the location of shallow monitoring wells in the basin
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Yes,"The potential GDE communities and critical habitats were compared with 2016 land use mapping data (Figure 5-5) by Land IQ (2020) and depth to groundwater maps for 2000, 2005, 2010, 2015, and 2018 to identify likely locations of GDE communities, where groundwater is sufficiently shallow to serve as a source of water to ecosystem communities (Figures 3-2a though 3-2e)",Page 15 / 5.2 / appendix 3B,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Yes,Spring groundwater elevation contours for the unconfined to semi-confined Alluvial Aquifer and Upper Tehama Zone were converted to depth to water (DTW) by calculating the  difference between the ground surface elevation (using a digital elevation model [DEM]) and the groundwater elevation surface. Spring DTW conditions are intended to represent the seasonal high for each year and indicate the shallowest groundwater conditions during a given year.,Page 6 / appendix 3B,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? yes
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Yes,"The majority of GDEs are located in the southern portion of the Subbasin where historical monitoring has not been common. GSP Section 6 will provide more detail on the monitoring network for GDEs.

&& Future monitoring of interconnected surface water and GDEs will focus on key areas of interest, with particular attention to areas where more groundwater pumping is occurring, concentrated in the more northern part of the Subbasin (Figure 6-2 and 6-3). Many of the identified interconnected surface water areas and likely GDEs are located in the southern part of the Subbasin in the Delta where very minimal groundwater pumping occurs, primarily only for domestic or residential uses (Figure 6-2 and 6-3). The identification of representative monitoring sites will consider the relationship of interconnected surface water and GDEs to areas of greater reliance on groundwater pumping.","Page 20 / 6.2 / appendix 3B

&& Page 20 / 6.3 / appendix 3B","1. Were data gaps identified? yes 
2. Were the data gaps identifed in the GDE section? yes - in appendix 3B"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,"The HCP, CARI and SFEI datasets identified additional wetlands that account for 42% of the Subbasin; however, these datasets are older and many of these older mapped wetland areas are located within areas mapped as agricultural in recent land use surveys. The Subbasin GSAs recognize these areas as potential wetlands but are not considering them groundwater dependent at this time.",Page 16 / 5.2 / appendix 3B,"1. Is there a map AND description of pGDEs? somewhat - figure 5-2 and 5-3 in appendix 3-B present the potential GDEs from the NC dataset, which cover a large portion of the basin. The plans final map, figure 3-18 (in main plain), is a small portion of the original pGDEs. The plan does not retain the uncertain areas as pGDEs. It only concludes that there are a small portion of ""likely"" GDEs in figure 3-18 "
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"Evapotranspiration (ET) is accounted for by water use sector (urban, agriculture, native) and according to the source water (applied water or precipitation). ET from land includes from applied water and precipitation sources. Evaporation also occurs from rivers, streams, canals, and drains throughout the Subbasin.","Page 5-11 / 5.3.2.1.1
Table 5-15
Appendix 5C, Table 4-9
Appendix 5A, Table 5A-25","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? The main GSP text (Table 5-15) does not separate out native veg, but Table 4-9 in Appendix 5C (historic, current) and Table 5A-25 in Appendix 5A (projected) do separate ET by sector (including native). Would like to see this separation by water use sector in the main GSP text.
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",No,,,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? No reference to Managed Wetlands in the main GSP text despite the presence of nearly 5,000 acres of MW within the Plan Area.
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"Additional projected scenarios were developed to model potential climate change scenarios using the DWR guidance for the 2030 and 2070 central tendencies. These scenarios are referred to as the Projected (Current Land Use) with Climate Change (2030), Projected (Current Land Use) with Climate Change (2070), Projected (Future Land Use) with Climate Change (2030), and Projected (Future Land Use) with Climate Change (2070) scenarios. The climate change scenarios were implemented following DWR’s guidance related to the 2030 and 2070 central tendency climate change scenarios and associated adjustment factors applied to model inputs such as precipitation, ET, and surface water inflows. In the Solano IHM area, the DWR climate change guidance and adjustment factors tend to result in increases in precipitation, ET, and streamflows.",Page 5-58 / 5.7.3,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"Additional projected scenarios were developed to model potential climate change scenarios using the DWR guidance for the 2030 and 2070 central tendencies. These scenarios are referred to as the Projected (Current Land Use) with Climate Change (2030), Projected (Current Land Use) with Climate Change (2070), Projected (Future Land Use) with Climate Change (2030), and Projected (Future Land Use) with Climate Change (2070) scenarios. The climate change scenarios were implemented following DWR’s guidance related to the 2030 and 2070 central tendency climate change scenarios and associated adjustment factors applied to model inputs such as precipitation, ET, and surface water inflows. In the Solano IHM area, the DWR climate change guidance and adjustment factors tend to result in increases in precipitation, ET, and streamflows.",Page 5-58 / 5.7.3,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Central Tendency only for both 2030 and 2070. Each climate scenario was incorporated using both current land use and estimated future land use conditions, but only one DWR change factor scenario (CT) incorporated.
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"A comparison of the major components of the projected (current land use) water budget as they relate to the SWS is presented in Table 5-21. Surface water inflows slightly increase under climate change scenarios. Greater streamflow volumes entering the Subbasin under the climate change scenarios likely results in greater stream seepage (infiltration of surface water). Precipitation and groundwater extractions also increase, while groundwater discharge to surface water decreases. Surface water outflows and ET values increase slightly under climate change scenarios, while deep percolation decreases.
&&
A comparison of the major components of the projected (future land use) water budget as they relate to the SWS is presented in Table 5-23. Surface water inflows slightly increase under climate change scenarios and infiltration of surface water (seepage) also increases under climate change scenarios. Precipitation and groundwater extractions also tend to increase under the climate change scenarios, while groundwater discharge to surface water decreases. Surface water outflows and ET values increase slightly under climate change scenarios, while deep percolation decreases.","Page 5-58 / 5.7.3.1
Page 5-60 / 5.7.3.2
Table 5-21
Table 5-23",Precip adjusted in both current and future land use scenarios
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"A comparison of the major components of the projected (current land use) water budget as they relate to the SWS is presented in Table 5-21. Surface water inflows slightly increase under climate change scenarios. Greater streamflow volumes entering the Subbasin under the climate change scenarios likely results in greater stream seepage (infiltration of surface water). Precipitation and groundwater extractions also increase, while groundwater discharge to surface water decreases. Surface water outflows and ET values increase slightly under climate change scenarios, while deep percolation decreases.
&&
A comparison of the major components of the projected (future land use) water budget as they relate to the SWS is presented in Table 5-23. Surface water inflows slightly increase under climate change scenarios and infiltration of surface water (seepage) also increases under climate change scenarios. Precipitation and groundwater extractions also tend to increase under the climate change scenarios, while groundwater discharge to surface water decreases. Surface water outflows and ET values increase slightly under climate change scenarios, while deep percolation decreases.","Page 5-58 / 5.7.3.1
Page 5-60 / 5.7.3.2
Table 5-21
Table 5-23",ET adjusted in both current and future land use scenarios
