Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Yes,"With this documented relationship, groundwater levels in the monitoring wells adjacent to the rivers and creeks were evaluated for interconnectedness. Figure 5-31 shows the locations where the hydrographs show the rivers and creeks are interconnected.  In the Western area, groundwater is connected with the Sacramento and Feather rivers. Even within short distances this condition may change, as shown along the Sacramento River in the studies performed for SAFCA (see Kleinfelder report in Appendix N).  In the Central area, as described in Section 5.2.2, most groundwater levels are over 100 feet bgs and there is no continuous saturated zone as proven along lower Dry Creek at WPMW-5A (Local Well No. 41) where the shallow monitoring well was constructed into the first sand and gravel layer is dry. The newly constructed WMPW-11A (Local Well No. 91), which is adjacent to Markham Ravine, also encountered groundwater during hand-auguring at about 4 feet bgs while the depth to groundwater at this location is over 70 feet bgs indicating a continuous saturated interval is not present (disconnected from the underlying aquifers). Along portions of the American and Bear rivers, the groundwater is interconnected with the rivers.  In the Eastern area, there is interconnection along upper portions of Dry Creek and its tributaries, potentially along Auburn Ravine as it enters the Subbasin and Racoon Creek west of Highway 65 as indicated by shallow depths to water. Studies along the upper reaches of Racoon Creek, generally east of Highway 65, show the area is underlain by the Ione Formation and, due to its low permeability, would tend to perch water. Therefore, the surface water is not connected to the principal aquifer. East of Highway 65, near Racoon Creek, groundwater levels decrease rapidly so the creek is not interconnected with groundwater. Groundwater levels are interconnected along the American River but for only a short extent near Lake Natomas and potentially a short distance along the Bear River east of RDMW-103.",Page 5-52-53 / 5.11,"1. Are ISWs mapped in the basin? yes - there is a map, although no labels of gaining/losing streams
2. Is the mapping consistent with the assessment?  yes- despite there being a lack of temporal data used and a lack of description of gaining/losing reaches, the mapping does seem to be consistent with assessment. The plan included surface water that is ""potentially"" connected."
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged (no groundwater data); shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged= yes","principal aquifer, shallow ",Somewhat,"Spring 2020 was selected as having the most complete set of measurements, that include measurements from four new shallow monitoring wells (RDMW- 101 through RDMW-104) constructed along the Bear and Feather Rivers early 2020 along with additional monitoring wells from various sources. Monitoring wells selected for contouring had screen intervals between 20 and 300 feet bgs, with only one exception, to represent the water table surface that could be accessed by vegetation. Deeper wells were incorporated into the contouring in the Central area where a large pumping depression has lowered the groundwater surface to more than 150 feet below ground surface (bgs). Table O-2 provides the list of wells and their total depths and screen intervals. Figure O-1 shows the location of the wells and the groundwater elevation contours.

&&  Studies along the upper reaches of Racoon Creek, generally east of Highway 65, show the area is underlain by the Ione Formation and, due to its low permeability, would tend to perch water. Therefore, the surface water is not connected to the principal aquifer. East of Highway 65, near Racoon Creek, groundwater levels decrease rapidly so the creek is not interconnected with groundwater.

&& Perched groundwater is present locally in the Eastern area. Perched water has been found in MW 1-4 (Local Well No. 65) located near Auburn Ravine and at multiple locations (hydrographs from private wells not provided) within the city of Roseville, generally in the area north and south of Dry Creek (GEI, 2018). Perched water may also be present in the area north of Lincoln and east of old Highway 65 on top of the Ione Formation (GEI, 2019).","Page 3 / 1.3 / appendix O

&& Page 5-53 / 5.11

Page 5-9 / 5.2.3","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes- there is one principal aquifer in the basin (see section 4.11), and the plan acknowledges it in ISW section
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? somewhat - one principal aquifer in basin, but there are possibly perched groundwater in the eastern basin and the plan seems to not consider this ISW because not connected to principal aquifer. 
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,Information that would improve the overall knowledge of groundwater conditions in the Subbasin are:  Water Quality – continued water quality sampling should provide enough water quality data to further assess water quality trends in the northern portions of the Subbasin.  Aquifers Assessment – groundwater levels in the aquifers are stable as shown by the hydrographs but warrant further assessment in the Western area because groundwater levels in deeper nested monitoring wells in the Mehrten Formation are up to 23 feet deeper than groundwater levels in the Laguna Formation as seen in most monitoring wells in the Central and Eastern areas. Further evaluation could include the following: o groundwater pumping in adjacent Subbasins in the deeper aquifers o relation of the Willows Fault to the affected aquifers o use of new geophysical tools to map the extent of aquifers (statewide program proposed by DWR)  Interconnected Surface Water – confirmation of areas likely to be interconnected.,Page 5-56 / 5.13 ,"1. Were data gaps identified? somewhat - in the data gaps section (5.13), the plan provides a very generic and vague ""data gap"" with regards to ISWs in the basin. No details on the specific data that is lacking.
2. Were the data gaps identifed in the ISW section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat," In the Eastern area, there is interconnection along upper portions of Dry Creek and its tributaries, potentially along Auburn Ravine as it enters the Subbasin and Racoon Creek west of Highway 65 as indicated by shallow depths to water. Studies along the upper reaches of Racoon Creek, generally east of Highway 65, show the area is underlain by the Ione Formation and, due to its low permeability, would tend to perch water. Therefore, the surface water is not connected to the principal aquifer. East of Highway 65, near Racoon Creek, groundwater levels decrease rapidly so the creek is not interconnected with groundwater. Groundwater levels are interconnected along the American River but for only a short extent near Lake Natomas and potentially a short distance along the Bear River east of RDMW-103.",Page 5-53 / 5.11,"1. Is there a map AND description of pISW? somewhat - figure 5-31 does not include a label for pISWs, but the plan does mention potentially connected surface waters"
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"Each plant species shown on the NCCAG database was compared to those listed on the Plant Rooting Depth database, developed by The Nature Conservancy (TNC), that includes spreadsheets with California Phreatophyte Rooting information and a Comprehensive Root Depth List. These two spreadsheets provided rooting depth references for many of the species listed in the NCCAG database. The following species were identified in the NCCAG database as being present in the Subbasin and were included in the TNC California Phreatophyte Rooting list database:

&& The following species were identified on the NCCAG database, but not included on the California Phreatophyte Rooting list, but were included on the TNC Comprehensive Root Depth List:

&& Using the California Department of Fish and Wildlife RareFind5 database (https://wildlife.ca.gov/Data/CNDDB/Maps-and-Data), an evaluation of non-aquatic critical fauna that may be present in the Subbasin was conducted to determine location of species by section using the PLSS. A query using RareFind5 included species that are “endangered”, “threatened” or “candidate” under the Federal Listing Status or “endangered”, “threatened”, “rare”, “candidate threatened” or “candidate endangered” under the California State Listing Status. The following species within these categories were identified within the boundaries of the Subbasin:","Page 1 / appendix O

&& Page 2 / appendix O

&& Page 2 / appendix O","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types? yes, two tables in appendix O list vegetation species in the GDEs and their rooting depths. Fauna is discussed when identifying critial species in appendix O.
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes, a table in appendix O presents the endangered and threatened fuana species"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"The Natural Communities Commonly Associated with Groundwater dataset (NCCAG, 2018) was used to provide the locations of potential groundwater dependent ecosystems (GDEs). Likely GDEs were developed by plotting the depth to groundwater developed from shallow monitoring wells, those with screen intervals between 20 and 300 feet bgs along with ground surface elevations from National Elevation Dataset and elevations of the bottom of the rivers and sloughs channels. Water surface elevations were then subtracted from ground surface elevations to obtain the depth to water throughout the Subbasin. Areas where groundwater levels are less than 30 feet below ground surface are areas where likely GDEs are present. All of the potential GDEs were then evaluated for the types of vegetation or species present to further refine whether the potential GDEs are likely, less likely or not likely to be present. Figure 5-32 shows the results of this classification efforts. The likely and less likely GDE areas were then evaluated further based on whether critical species, diverse vegetation or a combination of both (high priority) to prioritize those areas. Figure 5-33 shows the results of this ranking. Appendix Ocontains a detailed description of the approach used.

&& This section provides a description of the approach used to refine potential groundwater dependent ecosystems (GDEs) in the North American Subbasin (Subbasin) based on depth to groundwater, groundwater dependent vegetation and potential presence of critical fauna (endangered or threatened species). Using this approach potential GDEs initially identified in the Natural Communities Commonly Associated with Groundwater (NCCAG) database were classified as “Likely”, “Less Likely” or “Not Likely”.

&& An evaluation was performed to assess the types of potential groundwater dependent vegetation (vegetation) in the Subbasin to identify their rooting zone depths and where groundwater levels in the principal aquifer could be shallow enough to support them. The Natural Communities Commonly Associated with Groundwater (NCCAG) database(https://gis.water.ca.gov/app/NCDatasetViewer/) was reviewed to identify the types of native plant communities that may be considered to be groundwater dependent in the Subbasin for each section referenced in the Public Land Survey System (PLSS) (https://gis.conservation.ca.gov/server/rest/services/Base/BASE_PLSS/MapServer/1. Table O-1, located at the end of this document, provides the details of the types of native plant communities by township, range and section for the entire Subbasin.

&& Quercus lobata (Valley Oak) was considered to have the deepest rooting depth of all species evaluated (24 feet). Therefore, with allowing for some capillary action of the soils, if depth to groundwater of less than 30 feet below ground surface groundwater was assumed to potentially being capable of supporting dependent ecosystems.

&& Groundwater contours were developed using 61 wells and groundwater level measurements from Spring 2020. Spring 2020 was selected as having the most complete set of measurements, that include measurements from four new shallow monitoring wells (RDMW-101 through RDMW-104) constructed along the Bear and Feather Rivers early 2020 along with additional monitoring wells from various sources. Monitoring wells selected for contouring had screen intervals between 20 and 300 feet bgs, with only one exception, to represent the water table surface that could be accessed by vegetation. Deeper wells were incorporated into the contouring in the Central area where a large pumping depression has lowered the groundwater surface to more than 150 feet below ground surface (bgs). Table O-2 provides the list of wells and their total depths and screen intervals. Figure O-1 shows the location of the wells and the groundwater elevation contours. Invert elevations within rivers and canals were obtained from the Central Valley Floodplain Evaluation and Delineation Program. Feather River, Bear River, Yankee Slough and Natomas Cross Canal were based on minimum values from selected cross section surveys. Sacramento River and American River values were derived from Urban Levee Evaluation Program multibeam SONAR surveys at approximately 1mile intervals within survey extents. Ground surface elevations from National Elevation Dataset (NED) 1/3 arc-second (approximately 10 meter) elevation grids were obtained from United States Geological Survey via the National Map. Water surface elevations were then subtracted from ground surface elevations to obtain the depth to water throughout the subbasin. Figure O-2 shows the depth to groundwater contours along with potential GDEs.

&& GDEs were prioritized by assigning a point system based on depth to groundwater using 2019 depth to groundwater contours for the Subbasin, vegetation diversity (NCCAG
database) and the potential presence of critical species (RareFind5) for each section in the PLSS:","Page 5-56 / 5.12

&& Page 1 / appendix O

&& Page 1 / 1.0 / appendix O

&& Page 2 / 1.0 / appendix O

Figure 5-32 
Figure 5-33","1. Is there a map? yes - figure 5-32 and 5-33 in section 5 and figures in appendix O
2. Is there a description of data sources and processing? (describe in notes) There is a description of data sources and processing in appendix O. The plan used the NC dataset, the Plant Rooting Depth database, groundwater data and critical species to characterize GDEs. The plan mis-interpreted the Plant Rooting Depth database, which states that Valley Oak has a max rooting depth of 80 feet. The plan states that the max rooting depth of Valley Oak is 24.31 feet, but this is actually the max rooting depth in meters. The plan limited the requirement for a GDE to having groundwater shallower than 30 feet based on this mis-interpretation."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Yes,"Groundwater contours were developed using 61 wells and groundwater level measurements from Spring 2020. Spring 2020 was selected as having the most complete set ofmeasurements, that include measurements from four new shallow monitoring wells (RDMW-101 through RDMW-104) constructed along the Bear and Feather Rivers early 2020 along with additional monitoring wells from various sources. Monitoring wells selected for contouring had screen intervals between 20 and 300 feet bgs, with only one exception, to represent the water table surface that could be accessed by vegetation. Deeper wells were incorporated into the contouring in the Central area where a large pumping depression has lowered the groundwater surface to more than 150 feet below ground surface (bgs). Table O-2 provides the list of wells and their total depths and screen intervals. Figure O-1 shows the location of the wells and the groundwater elevation contours.",Page 3 / 1.3 / appendix O ,"1. Is data from shallowest principal aquifer used? yes - one principal aquifer
2. Is there a description of the data? (spatial, temporal, proximity to GDEs?) yes - table O-2 provides screening depth of all wells used in assessment. Figure O-1 presents the spatial location of groundwater monitoring wells. The temporal range of data is only described for one year.
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria . = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,"Sections that were classified as “Not Likely” GDEs generally had depth to groundwat equal to or greater than 30 feet. If no critical species were identified a score of 0 was assigned. If critical species were identified, a score of 1 was assigned. Diverse vegetation was noted, but because groundwater dependent species in the Subbasin have rooting depths of less than 30 feet it was not considered in scoring. There were “Not Likely” GDEs identified in sections that had depth to groundwater less than 30 feet. These sections lacked the presence of critical species and there was no groundwater dependent vegetation identified. These received a score of 1. “Not Likely” GDEs consisted of 71% of all sections evaluated.

&& Some of the potential GDEs along Markham Ravine in the area where the depth to groundwater is greater than 30 feet bgs, may also be supported by perched groundwater which cannot be managed and is not part of the principal aquifer. Perched water was encounter during construction of monitoring well located on the north side of the creek in Placer County. Even within the area designated as being less than 30 feet depth to groundwater, perched groundwater conditions occur. Studies along the foothills, northeast of Lincoln and east of Highway 65, along Raccoon Creek and Doty Ravine have shown groundwater is perched in thin alluvium resting on the low permeability sediments of the Ione Formation. Potential GDEs along these creeks and in areas with depths to groundwater greater than 30 feet were removed as likely GDEs.",Page 6 / 1.4.3 / appendix O,"71 % of NC dataset GDEs were considered ""unlikely"" due to groundwater levels being greater than 30 feet (which valley oak could use). 

Also, potential GDEs that likely rely on perched groundwater were removed as likely GDEs and not included in figure O-6 and figure 5-33 because perched groundwater is not thought to be connected to principal aquifer."
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,"Groundwater contours were developed using 61 wells and groundwater level measurements from Spring 2020. Spring 2020 was selected as having the most complete set of measurements, that include measurements from four new shallow monitoring wells (RDMW- 101 through RDMW-104) constructed along the Bear and Feather Rivers early 2020 along with additional monitoring wells from various sources.",,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Only spring of 2020 groundwater data used"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Yes,Ground surface elevations from National Elevation Dataset (NED) 1/3 arc-second (approximately 10 meter) elevation grids were obtained from United States Geological Survey via the National Map. Water surface elevations were then subtracted from ground surface elevations to obtain the depth to water throughout the subbasin. Figure O-2 shows the depth to groundwater contours along with potential GDEs. Figure O-3 highlights the areas where groundwater levels are less than 30 feet bgs.,Page 3 / 1.3 / appendix O,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? yes - elevation grids were used to correct water surface elevations for land surface elevation
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"As illustrated on Figures 7-3 through 7-8, there is an adequate density of representative monitoring wells in most of the Subbasin. However, two additional dedicated shallow monitoring wells are needed near high priority GDEs close to the Sacramento River (near well 128) and near the junction of the Bear and Feather rivers (near well 78) (refer to Figure 7-3).",Page 7-21 / 7.4.6,"1. Were data gaps identified? yes - in the data gaps section (7.4.6) of the monitoring network section
2. Were the data gaps identifed in the GDE section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,"Figure O-4 provides the priority classification of potential GDEs by section. Figure O-5 provides a simplified summary of the results for the potential GDEs using this approach. Additional details describing the approach are provided below. Figure O-6 provides the additional details for those Likely and Less Likely GDEs, by illustrating:  high priority areas, where diverse and critical species are present,  those areas where just diverse vegetation is present, and  those areas where just critical species are present  low priority areas, where depth to groundwater is less than 30 feet bgs but diverse
vegetation or critical species are not present Prioritizing GDEs by these criterial were performed to assist in selection of representative groundwater monitoring wells and identification of data gaps in the monitoring network. This approach will help to prioritize limited funding to fill monitoring gaps.","Figure 0-5 / appendix O

Figure O-5","1. Is there a map AND description of pGDEs? yes - although data gaps were not identified in GDE Section, the plan describeds the likely, less likely, and unlikely pGDEs in appendix O and presents the pGDEs in Figure O-5"
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"The primary components of the land surface system in the NASb (Table 6-10) are:
  Inflows:
o Precipitation
o Surface water supplies
o Groundwater supplies
o Recycled water supplies
o Riparian intake from streams
  Outflows:
o Evapotranspiration
o Surface runoff to the stream system
o Return flow to the stream system
o Deep percolation","Page 6-8 / 6.4.4
Table 6-10","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? Yes, as Refuge, Native, and Riparian ET
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",No,,"Table 3-1
Figure 3-9","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? No
Table 3-1 states there are over 1,700 acres of managed wetlands, and are mapped on figure 3-9, but managed wetlands are not included/adjusted in the water budget"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"To account for climate change, model inputs for precipitation, evapotranspiration and stream inflow were adjusted using data developed for the American River Basin Study (U.S., Bureau of Reclamation, 2000). Other model data remained the same as the Projected Conditions Baseline.
&&
In order to incorporate climate change conditions, precipitation, stream inflow, and evapotranspiration time series data from the projected conditions baseline are modified using the findings from the American River Basin Study (Reclamation, in press). The ensemble of climate models used in the study found clear trends with projected temperature changes. Precipitation trends were not found to be as consistent with around half of the projections indicating an increase in precipitation, and the other half indicating a decrease in precipitation. The study includes a suite of future climate scenarios that include three future periods: 2040-2069, 2055-2084, and 2070-2099. For each of these periods, a suite of five climate scenarios is developed, based on percentiles of projected changes to simulate possible temperature and precipitation effects: Warm-Wet, Warm-Dry, Hot-Wet, Hot-Dry, and Central-Tendency scenarios. Upon evaluation of the five climate scenarios, the Central Tendency was selected for groundwater sustainability planning, because it was determined that the Central Tendency has the highest probability and likelihood to be experienced. Other climate scenarios are subject to significantly more uncertainty and less likely to occur. Therefore, the 2070 Central-Tendency (2070CT) conditions was selected as the representative future climate change scenario. Additionally, to assess the effects of possible extreme condition, a Hot-Dry (HD) scenario was also simulated, with results presented in Section 5.3.7.","Page 6-29 / 6.8
Appendix P, page 5-40 / 5.3.1.1
Table 6-2
Table 6-3
Appendix P, Table 2-1","1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)?  Data from the American River Basin Study was used to account for CC. The 2070 CT scenario was selected for final projections, and I assume this is referring to the DWR 2070 CT scenario
3. If using DWR climate change factors, do they use 2030, 2070 or both?
Projections were made using all scenarios (hot-dry, hot-wet, etc) but only for 2070"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"To account for climate change, model inputs for precipitation, evapotranspiration and stream inflow were adjusted using data developed for the American River Basin Study (U.S., Bureau of Reclamation, 2000). Other model data remained the same as the Projected Conditions Baseline.
&&
In order to incorporate climate change conditions, precipitation, stream inflow, and evapotranspiration time series data from the projected conditions baseline are modified using the findings from the American River Basin Study (Reclamation, in press). The ensemble of climate models used in the study found clear trends with projected temperature changes. Precipitation trends were not found to be as consistent with around half of the projections indicating an increase in precipitation, and the other half indicating a decrease in precipitation. The study includes a suite of future climate scenarios that include three future periods: 2040-2069, 2055-2084, and 2070-2099. For each of these periods, a suite of five climate scenarios is developed, based on percentiles of projected changes to simulate possible temperature and precipitation effects: Warm-Wet, Warm-Dry, Hot-Wet, Hot-Dry, and Central-Tendency scenarios. Upon evaluation of the five climate scenarios, the Central Tendency was selected for groundwater sustainability planning, because it was determined that the Central Tendency has the highest probability and likelihood to be experienced. Other climate scenarios are subject to significantly more uncertainty and less likely to occur. Therefore, the 2070 Central-Tendency (2070CT) conditions was selected as the representative future climate change scenario. Additionally, to assess the effects of possible extreme condition, a Hot-Dry (HD) scenario was also simulated, with results presented in Section 5.3.7.","Page 6-29 / 6.8
Appendix P, page 5-40 / 5.3.1.1","1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) 2070 Central Tendency only selected for final projections
2. If other than DWR factors, which combination(s) of RCP and GCM do they use? 
3. If other than DWR factors, do they use an ensemble of models or single model run?
"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"To account for climate change, model inputs for precipitation, evapotranspiration and stream inflow were adjusted using data developed for the American River Basin Study (U.S., Bureau of Reclamation, 2000). Other model data remained the same as the Projected Conditions Baseline.
&&
Annual precipitation near Sacramento International Airport and on the small watershed areas are shown in Figure 5-31 for with- and without-climate change conditions for comparison purposes. As a result of the 2070CT climate change conditions, average annual precipitation increased from 17.5 inches to 17.8 inches on the valley floor and increased from 30.6 inches to 30.9 inches on the small watersheds. Figure 5-32 illustrates the changes in average monthly precipitation before and after climate change conditions are applied. For both the valley floor and the small watersheds, a slight shift in the distribution of precipitation can be observed.","Page 6-29 / 6.8
Appendix P, page 5-41 / 5.3.1.2
Table 6-10
Appendix P, Figures 5-31, 5-32",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"To account for climate change, model inputs for precipitation, evapotranspiration and stream inflow were adjusted using data developed for the American River Basin Study (U.S., Bureau of Reclamation, 2000). Other model data remained the same as the Projected Conditions Baseline.
&&
Potential evapotranspiration time series data for each land cover type in CoSANA were modified to accommodate climate change according to 2070CT conditions. 2070CT conditions predict higher temperature than historical conditions which will result in higher potential evapotranspiration rates. Annual potential evapotranspiration for pasture over the valley floor is shown in Figure 5-36 for with- and without-climate change conditions for comparison purposes. Among all the land cover types defined in CoSANA, pasture was chosen here for its similarity to the reference evapotranspiration. As a result of the 2070CT climate change conditions, average annual potential evapotranspiration for pasture is expected to increase from 49.9 inches to 54.6 inches. Figure 5-37 illustrates the changes in average monthly potential evapotranspiration for pasture before and after climate change conditions are applied.","Page 6-29 / 6.8
Appendix P, page 5-46 / 5.3.1.4
Table 6-10
Appendix P, Figures 5-36, 5-37",
