Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"As described in Section 4.3, surface water streams within the Subbasin are generally small intermittent streams that flow only after storm events, and are unlikely to be connected to groundwater, except for the lower reaches of El Toro Creek and two potential locations along the Salinas River near the Monterey-180/400-Foot Aquifer Subbasin boundary where the Salinas River intercepts the Subbasin in a small portion of the Corral de Tierra Area. El Toro Creek is a perennial stream below the confluence with Watson Creek below the Corral de Tierra golf course, and runoff-dependent above this point (Feikhart, 2001). Recorded stream flows at USGS gage 11152540 from 1961 to 2001 indicate a mean annual streamflow of 1,590 AFY (GeoSyntec, 2007). This mean annual streamflow was calculated for the entire record from 1961 to 2001. However, El Toro Creek did not record flow every year. It is unclear whether the perennial sections of streamflow in El Toro Creek is supported by groundwater from a principal aquifer. 

&& As shown on Figure 5-35 and discussed in Section 5.7 below, groundwater elevations in the Dune Sand Aquifer in the vicinity of the City of Marina are within 20 ft of ground surface and are at similar levels in nearby Dune Sand Aquifer wells. Therefore, the ponds in the vicinity of City of Marina may be supported by groundwater in the Dune Sand Aquifer",Page 62 / 5.6.2,"1. Are ISWs mapped in the basin? no
2. Is the mapping consistent with the assessment? somewhat - with the very limited data available, the plan seems to considers El Toro Creek as  potentially connected as well as the ponds in the basin. "
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"The assessment herein uses groundwater elevation measured in the shallow-most principal aquifers (i.e., the Dune Sand Aquifer in the coastal Marina-Ord area and the Aromas Sands/Paso Robles Aquifer in the upland Corral de Tierra area) to identify potential hydraulic connection.",Page 62 / 5.6.1,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"As shown below, shallow groundwater elevation is limited within the Subbasin and additional groundwater monitoring wells may be necessary to verify groundwater elevations adjacent to surface water bodies. This is a data gap that will be addressed during GSP implementation. An evaluation of surface water depletion rates is provided in Chapter 6.",Page 62 / 5.6.1,"1. Were data gaps identified? yes
2. Were the data gaps identified in the ISW section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,"As described in Section 4.3, surface water streams within the Subbasin are generally small intermittent streams that flow only after storm events, and are unlikely to be connected to groundwater, except for the lower reaches of El Toro Creek and two potential locations along the Salinas River near the Monterey-180/400-Foot Aquifer Subbasin boundary where the Salinas River intercepts the Subbasin in a small portion of the Corral de Tierra Area. El Toro Creek is a perennial stream below the confluence with Watson Creek below the Corral de Tierra golf course, and runoff-dependent above this point (Feikhart, 2001). Recorded stream flows at USGS gage 11152540 from 1961 to 2001 indicate a mean annual streamflow of 1,590 AFY (GeoSyntec, 2007). This mean annual streamflow was calculated for the entire record from 1961 to 2001. However, El Toro Creek did not record flow every year. It is unclear whether the perennial sections of streamflow in El Toro Creek is supported by groundwater from a principal aquifer. 

&& As shown on Figure 5-35 and discussed in Section 5.7 below, groundwater elevations in the Dune Sand Aquifer in the vicinity of the City of Marina are within 20 ft of ground surface and are at similar levels in nearby Dune Sand Aquifer wells. Therefore, the ponds in the vicinity of City of Marina may be supported by groundwater in the Dune Sand Aquifer",Page 62 / 5.6.2,"1. Is there a map AND description of pISW? somewhat - no map, but the plan does describe potential ISWs"
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"WRA observed five aquatic and three upland biological communities at the six ponds. Among those communities were Willow Riparian Forest, Coastal Freshwater Marsh, and Costal Saltwater Marsh communities totaling 19.51 acres. These communities were observed with features that are dependent upon groundwater. Specifically, species that rely on a source of year-round water supply were identified within each pond. A high-water level was observed at each pond that is similar to the groundwater elevations in the Dune Sand Aquifer. All ponds except for Pond 5 contained open water at the time of the site visit in June 2020.",Page 68 / 5.7.1,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - the plan describes five aquatic and three upland biological communites in the pond GDEs that were visited in June 2020. There is no inventory of other possible GDE species (flora or fauna)
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"Figure 5-37 shows the distribution of potential GDEs within the subbasin based on DWR’s mapping of “Natural Communities Commonly Associated with Groundwater” (NCCAG), modified by information from local habitat management plans and studies. Three GDE and potential GDE units were identified in the Monterey Subbasin and are described below.

&& Vernal ponds are located in the northwestern portion the Subbasin within the City of Marina. These vernal ponds are “seasonal ponds which expand during wet season and support marshy wetlands much of the years” (City of Marina, 2013). A recent study conducted by the WRA Environmental Consultants (2020) identified the hydrologic conditions of the Marina vernal ponds and included site visits in June 2020. The study concluded that the ponds are reliant upon groundwater and should therefore be considered GDEs (WRA, 2020).

&& Several wetland and open water communities, including vernal ponds and freshwater marshes, are located in the northeastern Fort Ord area (ICF, 2019). There are no shallow groundwater data available in the vicinity of these wetland and open water communities within the former Fort Ord. Therefore, additional shallow groundwater information and field reconnaissance is necessary to verify the existence of these potential GDEs, and whether they constitute true GDEs.

&& Areas of riparian wetlands and vegetation near local streams and creeks have been identified as NCCAG within the subbasin. The NCCAG datasets are based on aerial imagery interpretation and are not verified with field studies. These potential GDEs need to be combined with additional analyses to determine whether these wetlands and vegetation are truly groundwater dependent. Additional shallow groundwater data and field reconnaissance are necessary to verify whether these communities truly rely on groundwater and whether shallow groundwater that these locations are connected with one of the principal aquifers, as not all riparian ecosystems are groundwater-dependent; some may be sustained by soil water content. As discussed above, riparian areas that appears to have near-surface groundwater (within 20 feet of land surface) within the principal 400-Foot/Aromas Sands/Paso Robles Aquifer are only identified along El Toro Creek. Insufficient shallow well data are available to sufficiently confirm the depth to groundwater near these potential GDEs.","Page 66 / 5.7

&& Page 68 / 5.7.1

&& Page 68 / 5.7.2

&& Page 68-69 / 5.7.3

Figure 5-37","1. Is there a map? yes - figure 5-37
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes)  yes - while there is a lack of data and processing, the plan did acknowledge this and presented the minimal assessment that was done. The plan used the NC dataset to map potential GDEs. There was a field visit to the vernal ponds in June 2020. No further assessment of the wetlands and riparian vegation were conducted, so all NC dataset pGDEs were kept."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",No,"Several wetland and open water communities, including vernal ponds and freshwater marshes, are located in the northeastern Fort Ord area (ICF, 2019). There are no shallow groundwater data available in the vicinity of these wetland and open water communities within the former Fort Ord. Therefore, additional shallow groundwater information and field reconnaissance is necessary to verify the existence of these potential GDEs, and whether they constitute true GDEs.

&& Additional shallow groundwater data and field reconnaissance are necessary to verify whether these communities truly rely on groundwater and whether shallow groundwater that these locations are connected with one of the principal aquifers, as not all riparian ecosystems are groundwater-dependent; some may be sustained by soil water content.","Page 68 / 5.7.2

Page 69 / 5.7.3","1. Is data from shallowest principal aquifer used? no 
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) no

No groundwater data used because lack of available data
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,No GDEs were removed from NC dataset 
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,,,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

No groundwater data used because lack of available data"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,"1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation?

No groundwater data used because lack of available data"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Yes,"Several wetland and open water communities, including vernal ponds and freshwater marshes, are located in the northeastern Fort Ord area (ICF, 2019). There are no shallow groundwater data available in the vicinity of these wetland and open water communities within the former Fort Ord. Therefore, additional shallow groundwater information and field reconnaissance is necessary to verify the existence of these potential GDEs, and whether they constitute true GDEs.

&& Areas of riparian wetlands and vegetation near local streams and creeks have been identified as NCCAG within the subbasin. The NCCAG datasets are based on aerial imagery interpretation and are not verified with field studies. These potential GDEs need to be combined with additional analyses to determine whether these wetlands and vegetation are truly groundwater dependent. Additional shallow groundwater data and field reconnaissance are necessary to verify whether these communities truly rely on groundwater and whether shallow groundwater that these locations are connected with one of the principal aquifers, as not all riparian ecosystems are groundwater-dependent; some may be sustained by soil water content. As discussed above, riparian areas that appears to have near-surface groundwater (within 20 feet of land surface) within the principal 400-Foot/Aromas Sands/Paso Robles Aquifer are only identified along El Toro Creek. Insufficient shallow well data are available to sufficiently confirm the depth to groundwater near these potential GDEs. Therefore, these GDE units remain as a potential GDE and should be verified by additional shallow groundwater data in the vicinity of these units, updated field methodologies, and on-the-ground tracking.","Page 68 / 5.7.2

&& Page 68 / 5.7.3","1. Were data gaps identified? yes - the plan made it clear that there is a lack of groundwater data even though the term ""data gap"" was not used.
2. Were the data gaps identifed in the GDE section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,"Therefore, these GDE units remain as a potential GDE and should be verified by additional shallow groundwater data in the vicinity of these units, updated field methodologies, and on-the-ground tracking.","Page 69 / 5.7.3

Figure 5-37",1. Is there a map AND description of pGDEs? yes - description in text and mapped in figure 5-37
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",No,"Water budget information is extracted from simulated model results for the spatial and temporal domain of interest. The land surface processes (e.g., precipitation, applied water, and plant evapotranspiration [ET]) are simulated by the SMB (soil moisture budget accounting model). The SMB calculates deep percolation on a grid cell basis, which is then specified as recharge in the MBGWFM. Similarly, the SMB calculates the demand that is unmet by District water deliveries and precipitation, which is specified as private irrigation well pumping in the MBGWFM. Therefore, the land surface processes are integrated into the groundwater system processes. To quantify all required water budget components as specified in the GSP Emergency Regulations (CCR § 354.18(b)), this GSP presents results from both the SMB for the land surface system and the MBGWFM for the groundwater system.",Page 6-11 / 6.1,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? No; SMB results for the land surface system are not included in this draft, despite explicit mention that it is included. This includes the text, figures/tables, and the appendices. The GSP states that ET and precip are accounted for with regards to climate change, but includes no quantifications of past/current/projected values for these inputs. Additionally, what mention of native vegetation is present (page 6-12) includes it with crop and urban inputs (e.g. runoff for ag, urban, and native all together)
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model?
2. Is there a line for Managed Wetlands in the water budget?
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"• 2030 Climate Change Scenario: In order to estimate the potential effects on the projected water budget of climate change during the GSP implementation period (i.e., between 2020 and 2040), a water budget scenario based on 2030 climate change factors published by DWR was developed. For this scenario, precipitation and ET were both adjusted using the monthly 2030 change factors published by DWR. Constant head boundary conditions along the Monterey Coast are adjusted using projected 2030 sea levels.
• 2070 Climate Change Scenario: In order to estimate the potential effects on the projected water budget of climate change towards the end of the planning and implementation horizon (i.e., 50 years out into the future), a water budget scenario based on 2070 “central tendency” climate change factors published by DWR was developed. It should be noted that estimates of climate change impacts on water supplies this far into the future have significant uncertainty. For this scenario, precipitation and ET were both adjusted using the monthly 2070 “central tendency” change factors published by DWR. Constant head boundary conditions along the Monterey Coast are adjusted using projected 2070 sea levels.
",Page 6-37 / 6.5.1.2,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070 "
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"• 2030 Climate Change Scenario: In order to estimate the potential effects on the projected water budget of climate change during the GSP implementation period (i.e., between 2020 and 2040), a water budget scenario based on 2030 climate change factors published by DWR was developed. For this scenario, precipitation and ET were both adjusted using the monthly 2030 change factors published by DWR. Constant head boundary conditions along the Monterey Coast are adjusted using projected 2030 sea levels.
• 2070 Climate Change Scenario: In order to estimate the potential effects on the projected water budget of climate change towards the end of the planning and implementation horizon (i.e., 50 years out into the future), a water budget scenario based on 2070 “central tendency” climate change factors published by DWR was developed. It should be noted that estimates of climate change impacts on water supplies this far into the future have significant uncertainty. For this scenario, precipitation and ET were both adjusted using the monthly 2070 “central tendency” change factors published by DWR. Constant head boundary conditions along the Monterey Coast are adjusted using projected 2070 sea levels.
",Page 6-37 / 6.5.1.2,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Only Central Tendency for both 2030 and 2070
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question or not enough information to understand integration
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Somewhat,"Precipitation within the Basin is available as a 4-kilometer gridded dataset from PRISM. Precipitation falling on Basin lands serves to wet the near surface soil and then either evaporates, contributes to crop or natural vegetation water demand, or when intense enough, percolates through the root zone to eventually recharge groundwater. The SMB uses daily precipitation rates estimated by PRISM, which provides a representation of the spatial distribution of precipitation over the entire extent of the Basin.",Page 6-13 / 6.2.1,"GSP details the components of the land surface system budget, including precipitation, but does not actually include said budget anywhere in the main GSP or appendices. Appendix 6B is stated to have additional information on the water budget, but is not included in the published appendices.
This would be a yes if quantified values for the surface budget were included. Hopefully to be seen in the final draft. Currently given a somewhat since there is uncertainty in the actual estimates of precipitation inputs"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question or not enough information to understand integration
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Somewhat,"ET is estimated by the SMB for all land use classes using a crop coefficient method, where reference ET data from the two CIMIS stations proximate to the Basin are scaled by land-use specific, monthly crop coefficients. The SMB also incorporates an ET stress function that reduces ET when soil moisture is low (i.e., at the wilting point). The SMB calculates an actual ET rate based on the potential ET and with consideration of the available soil moisture. See Appendix 6B for details.",Page 6-13 / 6.2.1,"GSP details the components of the land surface system budget, including ET, but does not actually include said budget anywhere in the main GSP or appendices. Appendix 6B is stated to have additional information on the water budget, but is not included in the published appendices.
This would be a yes if quantified values for the surface budget were included. Hopefully to be seen in the final draft. Currently given a somewhat since there is uncertainty in the actual estimates of ET inputs"
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted, or not enough information to understand integration
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Applied Water is a combination of (1) MCWD deliveries of groundwater pumped from MCWD-owned wells into their distribution system, (2) CWS and Cal-Am deliveries of groundwater pumped from CWS and Cal-Am wells into their distribution systems, and (3) applied water from private irrigation wells which provide groundwater directly to crops and/or golf courses. MCWD, CWS, and Cal-Am deliveries comprise a large majority of total applied water in the Basin, and are estimated from the water agencies’ local operations records. As outdoor deliveries were not specifically tabulated in the operations records, it was assumed that 25% of total deliveries during the summer irrigation period (i.e., April through September) were used to meet outdoor demands, consistent with information provided in the MCWD Urban Water Management Plan (UWMP) (Schaff & Wheeler, 2021). Private irrigation pumping is limited to the ~230 acres of agricultural lands north of the Monterey Subbasin boundary and in the Reservation Road portion of the Corral de Tierra Area, as well as the Corral de Tierra Country Club, and is calculated by the SMB as the residual crop water demand during the summer irrigation period after accounting for contributions from precipitation.
&&
Stream-groundwater interactions is calculated by the MBGWFM based on Salinas River stage, assumed streambed properties and the surrounding model-calculated groundwater levels. More information is provided under the groundwater system below.","Page 6-13 / 6.2.1
Page 6-14 / 6.2.1","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Water budget for surface system not included in GSP
This would be a yes if quantified values for the surface budget were included. Hopefully to be seen in the final draft. Currently given a somewhat since there is uncertainty in the actual estimates of stream flow inputs"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Yes,"As described in Section 6.5.1.3, boundary conditions with the Seaside subbasin are kept constant as part of this projected water budget scenario. This water budget scenario does not include the implementation of any new projects. It assumes 2030 Climate Conditions versus Baseline climate conditions, as 2030 Climate conditions (i.e., recharge and seawater level rise) fall within the middle of the range of projected climate scenarios used to estimate basin recharge and seawater level rise. An overview of projected budget results for this scenario is included in Section 6.5.4. Additional details regarding specific inflows and outflow components are detailed in Appendix 6B.","Page 6-40 / 6.5.2.1
Table 6-4",
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"Projected water budget results have been used to estimate the projected sustainable yield. The sustainable yield has been evaluated by Management Area (i.e. water budget zone) as conditions vary and independent SMCs have been established for each area.
&&
Comparison of projected groundwater levels within the Marina-Ord Area WBZ under the “no project” and “project” scenarios with established MTs and MOs provides significant insight regarding the projected sustainable yield as defined under SGMA. As discussed above, the attainment of MTs and MOs, which are established to avoid undesirable results and achieve basin sustainability, should be considered in the estimation of sustainable yield under SGMA. As discussed in Sections 6.5.4.2 and 6.5.5, projected groundwater level data indicate that:
• Under the “no project” scenario groundwater levels in RMS wells stabilize and are generally higher than MTs during non-drought periods under all identified boundary conditions and climate scenarios, and reach MOs if SWI protective boundary conditions are achieved in adjacent subbasins.
• Under the “Project” scenario, groundwater levels stabilize and are higher than MTs and reach MOs in RMS wells within the Marina-Ord Area WBZ, if MT and MO boundary conditions are achieved in adjacent subbasins, respectively.
These results indicate that the future projected sustainable yield of the Marina-Ord Area WBZ ranges between approximately 4,400 AFY13 and 9,90014 AFY if adjacent basins subbasins are managed sustainably and the 180/400 Foot Aquifer Subbasin reaches its SMCs.
&&
The simplifying assumptions for estimating historical sustainable yield is that a first-order estimate can be developed by subtracting the historical average overdraft from the historical average extractions. Data in Table 6-3, show that the historical pumping in the Corral de Tierra Area WBZ was 1,296 AFY, and the historical overdraft was 2,803 AFY. This calculation leads to an estimated sustainable yield in the WBZ of -1,507 AFY. While this is only a rough first-order estimate, the negative sustainable yield suggests that no amount of pumping reduction in the WBZ could have historically brought the area into balance. The outflows to adjacent subbasins and the Marina-Ord Area WBZ result in overdraft that is independent of the WBZ pumping. Using the same method to estimate the current sustainable yield, the annual pumping during the current period in the Corral de Tierra Area WBZ was 1,771 AFY, and the historical overdraft was 1,818 AFY. This leads to an estimated sustainable yield in the WBZ of -47 AFY.
The baseline projected water budget, which includes no projects, with boundary conditions set at measurable objectives in adjacent subbasins results in an annual average storage decrease of 89 AFY over the 30-year of the analog period that represents stabilized boundary conditions. Under “No Project” scenario, annual rates of groundwater extraction over the 30-year analog period average 2,189 AFY. Subtracting the average annual overdraft from the average annual pumping yields a long-term sustainable yield of the Corral de Tierra Area WBZ of 2,100 AFY. This is a first-order estimate, and further analysis is needed to assess if this sustainable yield avoids all undesirable results.","Page 6-59 / 6.6
Page 6-60 / 6.6.1
Page 6-61 / 6.6.2",Ranges of projected SYs given for each Management Area based off future projected water budget
