Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder,,,DACs,2,Does the GSP map the density of domestic wells in the basin?,"No= no map of domestic wells, reference of domestic well density in text but no map provided, or no reference at all 
Yes= density map of Domestic wells
 ",domestic well,Yes,"Well density maps were prepared to illustrate the distribution of these wells (Figures 2-6, 2-7, and 2-8). The well distribution may not reflect the total number of existing or active wells in the Subbasin. The highest concentration of domestic wells is centered around the City of Red Bluff, production wells are generally located along the eastern boundary of the Subbasin, and there are few public supply wells located in the Subbasin.","2A-9
Figure 2-6 (Domestic Well Density Map)","1. How are domestic wells mapped (density/point/none)?
Density map is used to map domestic wells, Figure 2-6. "
WQ,,,All,,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Somewhat,"The following discussion focuses on total dissolved solid (TDS), nitrate, arsenic, iron, and manganese concentrations in the Subbasin.
Total Dissolved Solid (TDS)
The occurrence of Total Dissolved Solids (TDS) at undesirable concentrations is not a concern at present. Long term TDS records show temporal fluctuations within narrow ranges without any noticeable trend. A total of 799 groundwater samples were tested for TDS since 1952; only 12 sample results exceeded the Secondary Maximum Contaminant Level of 500 milligrams per liter (mg/L). These 12 samples were collected from six Upper Aquifer wells: one sample in 2018 and all others between 2003 and 2008 (Figure 2-49). TDS concentrations of 22 samples collected from eight Lower Aquifer and composite (screened in both Upper Aquifer and Lower Aquifer) wells since 1989 have not exceeded 250 mg/L.
Nitrate
Occurrence of nitrate (nitrate, expressed as nitrogen) concentrations that exceed the Maximum Contaminant Level (MCL) of 10 mg/L is not widespread in the Subbasin. Results of 88 of 2,698 samples tested since 1952 exceeded the MCL. Samples exceeding the MCL were collected from 11 of the 322 tested wells. These 11 wells are predominantly (10 of 11) about five miles south from the City of Red Bluff (Figure 2-50); however, construction details are only known for three wells (Upper Aquifer). Test results of a municipal well in this area (Well 5200525-001) show a trend of decreasing nitrate concertation since 2009 without distinct seasonal fluctuations (Appendix 2-G). However, results from another municipal well (well 5200655-001) show an increasing trend of nitrate concentrations, as well as substantial seasonal fluctuations (concentrations over 10 mg/L in the summer and below 5 mg/L in the winter/spring).&&&
Arsenic
The occurrence of arsenic at concentrations exceeding the MCL of 10 micrograms per liter (μg/L) is not a widespread groundwater quality concern in the Subbasin, however there are several wells with test results exceeding the MCL. Since 1956, 642 samples collected from 2,020 wells were tested and only 30 samples from 15 wells exceeded the MCL (Figure 2-51). All five samples from two nested wells screened in the Lower Aquifer (25N03W11B002M and 25N03W11B003M) close to Gerber have arsenic concentrations between 10.6 and 28.9 μg/L (sampled between 2005 and 2015). Five of eight test results (sampled between 2003 and 2007) of an Upper Aquifer municipal well located about three miles south from these two wells exceeded the MCL, with four values between 31 and 36 μg/L. However, no identifiable trend can be determined from any well based on analysis of timeseries data (Appendix 2-G).
Iron and Manganese
Groundwater samples with iron and manganese concentrations that exceed the Secondary Maximum Contaminant Level of each chemical (SMCL) are common in the Subbasin. Exceedances of SMCL values do not present a risk to human health but may indicate aesthetic conditions like taste, color, or odor. A total of 719 samples were tested for iron since 1959 and 174 sample results exceeded the SMCL of 300 μg/L. A total of 1,125 samples were tested for manganese since 1956 and 570 sample results exceeded the SMCL of 50 μg/L. About 35% of wells tested for iron (83 of 238) and 26% of wells tested for manganese (64 of 245) have exceeded the corresponding SMCL at least once. All samples with above-SMCL concentrations are from Upper Aquifer wells and wells without construction details.&&&&
2.1.4.6 Migration of Contaminated Groundwater
Potential groundwater contaminants identified in the AB3030 GWMP include saline water, pesticides, nitrate from sewage systems, and fertilizer practices, and organic compounds from industrial activities, and naturally occurring elements in underlying soil and rock formations. As described in the AB3030 GWMP, contaminants have the potential to enter the groundwater system as result of lateral or vertical migration through abandoned wells, wells with long screens, and unsealed or improperly sealed wells. These wells can be active or abandoned wells, water supply wells, and associated test holes. Water quality results for non-drinking water wells in the Subbasin associated with regulated sites have exhibited DDW primary drinking water MCL exceedances for inorganics such as bromate, aluminum, arsenic, barium, beryllium, cadmium, chromium, fluoride, nickel, nitrate, perchlorate, thallium, and gross alpha, synthetic organic compounds such as ethylene dibromide, 1,2,3-TCP, dibromochloropropane, atrazine, benzo(a)pyrene, dinoseb, heptachlor, heptachlor epoxide, di(2-ethylhexyl)phthalate, hexachlorobenzene, hexachlorocyclopentadiene, and pentachlorophenol, and volatile organic compounds such as such as 1,1-dichloroethylene, 1,1,2,2-tetrachloroethane, 1,1,2-trichloroethane, 1,1-dichloroethane, 1,2-dichloroethane, 1,2-dichloropropane, 1,2,4 trichlorobenzene, 1,4-dichlorobenzene, benzene, carbon tetrachloride, monochlorobenzene, cis-1,2-dichloroethylene, ethylbenzene, MTBE, tetrachloroethylene, toluene, trans-1,2-dichloroethylene, trichloroethylene, vinyl chloride, and xylene. Secondary MCL exceedances have occurred for specific conductivity, total dissolved solids, chloride, iron, manganese, and sulfate in wells in the Subbasin.
","Page 2B-63 / 2.2.2.3
Page 2B-66 / 2.2.2.3
Page 2A-34 / 2.1.4.6
Appendix 2-G
Figure 2-49 thru 2- 51
Figure 2-12","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? TDS, NItrate, arsenic, iron and manganese
2. Are the COC's mapped? somewhat, Yes for TDS, Nitrate, Arsenic, not for Iron and Manganese
3. Is there spatial trend data for all COC's? somewhat, Yes for TDS, Nitrate, Arsenic, not for Iron and Manganese
4. Are constitues which are not of concern identified? No mention
5. Is there a data gap/ Or not enough data related COC's? No mention
 They have contaminants for their non drinking wells which exceeds regulatory lvls which they have cleaning sites for them, this is the first GSP I see where this section was not in WQ chapter, Regulation and oversight for contaminants is provided by CalGEM, SWRCB, the Tehama County Environmental Health Department, the Tehama County Department of Agriculture, and other federal, state, and regional agencies.


"
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",No,,,Does not identify Water sources for DAC. GSP must make connection between DAC map and water source map.
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",No,"Characterizing the connectivity of the surface water systems in the Subbasin is challenging due to the limited data. Modeling surface water and groundwater interaction will also be a means to address th connectivity and is discussed in chapter 2.3.

&& The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-56). As discussed in section 2.2.2.6, USGS station #11377100 (BND), DWR station RDB, and DWR station TEH are the only currently active sources of stream stage data within the Subbasin. There are three currently monitored shallow CASGEM wells in the Subbasin. The closest CASGEM well to an active station is two miles away from TEH. Of the several inactive gages one has an overlapping record with a well on a tributary of the Sacramento River Table 2-10. Installation of shallow monitor wells near currently active gage stations would help to characterize the interconnectivity of the Sacramento River and the groundwater in the Subbasin.

&& A review of simulated net streamflow gains from groundwater in the Sacramento River in the reach traversing the Red Bluff Subbasin in different projected scenarios provides a meaningful comparison of the influence of Subbasin conditions on the exchange of groundwater and surface water, especially in relation to surface water beneficial users. Figures 2-75 and 2-76 and Table 2-37 present the net streamflow gains in the Sacramento River as it traverses the Subbasin for the different water budget scenarios and highlight the small changes in streamflow gains from groundwater that occur through the Subbasin under the different projected scenariosin relation to the total volume of streamflow in the River. Notably, the simulated results indicate the River is gaining flow from groundwater through this reach during all water year types and all water budget scenarios, with average annual streamflow gains from groundwater of about 9 to 10 taf per year with lower values occurring in the projected climate change scenarios when compared to similar runs without climate change (Figure 2-75). The differences in annual gain in flow from groundwater between the projected current and future land use scenarios is very small, especially when considered as a fraction of the total streamflow in the River (Figure 2-76).

&& Consistent with these BMPs, this section presents the methodology and results for the historical, current, and projected water budgets of the Red Bluff Subbasin. The water budgets were developed through application of the Tehama Integrated Hydrologic Model (Tehama IHM), a numerical groundwater flow model developed for the Subbasin area that characterizes surface water and groundwater movement and storage across the entire Subbasin, including extending into areas extending outside of the Subbasin. The Tehama IHM is an integrated groundwater and surface water model developed for the purpose of conducting sustainability analyses within Tehama County, including for the Red Bluff Subbasin. The model utilized foundational elements of DWR’s SVSim regional model for the Sacramento Valley (DWR, 2021) and was refined locally for improved application in the Subbasin area. Key model refinements made during development of the Tehama IHM include, but are not limited to, extending of the simulation period through water year 2019, refinement of land use conditions based on recent land use mapping
information, review and modification to land use crop coefficients based on local remote sensing energy balance data, refinement of surface water supplies and diversions, and enhancements to the sediment textural model used for aquifer parameter. After conducting refinements, the Tehama IHM was calibrated using local groundwater level and streamflow data. The Tehama IHM has a historical simulation period spanning from water year 1985 through 2019, although the calibration period is 1990-2019. Detailed documentation associated with the development of the Tehama IHM is included in Appendix 2-J.","Page 2B-74 / 2.2.2.6.1

&& Page 2B-74 / 2.2.2.6.1

&& Page 2C - 63 / 2.3.12

&& Page 2C-1 / 2.3

Figure 2-56 
Figures 2-75 and 2-76","1. Is there a clear map of ISWs? no - figure 2-56 presents the surface water and shallow groundwater monitoring stations but does not included labeling of the streams as ISWs
2. Was temporal variability used and described? somewhat - there is no description of temporal variabilty in the ISW section, but the water budget section does include graphs of the monthly groundwater discharge to the Sacramento River
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? no - no description of methods in ISW section, and no clear description of groundwater data used in water budget model used. 

The plan makes it clear that it does not the data to character ISWs, but references the water budget section in the ISW section for more information. Yet, there is no clear description of ISWs in water budget section"
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-56). As

&& Notably, the simulated results indicate the River is gaining flow from groundwater through this reach during all water year types and all water budget scenarios, with average annual streamflow gains from groundwater of about 9 to 10 taf per year with lower values occurring in the projected climate change scenarios when compared to similar runs without climate change (Figure 2-75). The differences in annual gain in flow from groundwater between the projected current and future land use scenarios is very small, especially when considered as a fraction of the total streamflow in the River (Figure 2-76).","Page 2B - 74 / 2.2.2.6.1

&& Page 2C - 63 / 2.3.12","1. Are ISWs mapped in the basin? no
2. Is the mapping consistent with the assessment? somewhat - in the ISW section, the plan states that there is not enough data to assess ISWs, then in the water budget section, it describes the Sactramento River as gaining. No other surface water features are described and unsure of the data used to make this conclusion"
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-56).

&& Two principal aquifer units are defined in the Subbasin: Upper Aquifer and Lower Aquifer. The two-aquifer designation is based on an examination of time-series groundwater elevation hydrographs, electric resistivity data from geophysical logs, lithologic logs, well construction details, and review of previous studies in the Subbasin. ","Page 2B-74 / 2.2.2.6.1

&& Page 2B-39 / 2.2.1.5","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes - although no data was used, the plan does acknowledge that shallow wells that are less than 100 feet deep are needed to characterize ISWs. This would be in the upper aquifer
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-56).

&& Installation of shallow monitor wells near currently active gage stations would help to characterize the interconnectivity of the Sacramento River and the groundwater in the Subbasin.

&& The interconnected surface water indicator had the most prominent data gaps compared to all other indicators. The two (2) contributors to this data gap were the lack of shallow (< 50 feet) monitoring wells in the vicinity of interconnected surface waters and critical groundwater dependent ecosystem (GDEs) and the lack of stream gages. Additionally, shallow well and stream gage based historical measurements were another form of data gap.","Page 2B - 74 / 2.2.2.6.1

&& Page 3-61 / 3.7.8.7","1. Were data gaps identified? yes - the lack of stream and groundwater monitoring is acknolwedged as necessary for future assesment of ISWs (data gap in the ISW section is explicity stated, but clear lack of data is acknolwedged)
2. Were the data gaps identified in the ISW section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",No,,,1. Is there a map AND description of pISW? no - there was no description or map of potential ISWs
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",No,,,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? no - the plan mapped the NC dataset wetlands and vegeation GDEs, but no further details about the habitat type or the flora and fauna in the basin
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"The dataset of Natural Communities Commonly Associated with Groundwater (NCCAG) provides indicators of potential groundwater dependent ecosystems (iGDEs). This dataset, provided by DWR, is a compilation of 48 publicly available state and federal agency datasets that map vegetation, wetlands, springs, and seeps in California (Klausmeyer et al., 2018). NCCAG data show the occurrence of iGDEs adjacent to perennial and intermittent streams, as well as seasonally flooded wetlands in the Subbasin (Figure 2-57). The process used to identify potential GDEs in the Subbasin was accomplished by: • a comparison of iGDEs with recent land cover data to update the map of iGDEs. This step is required because some iGDEs given in the NCCAG dataset are sourced from datasets mapped many years before 2015, which is the baseline year of SGMA. IGDEs found to exist within developed or irrigated lands were excluded during this step. • an evaluation of groundwater conditions that can support GDEs. GDEs are likely to exist in areas where the seasonal high groundwater levels do not fall deeper than 30 ft bgs (TNC, 2019). Therefore, identifying areas with shallow groundwater that can support GDEs is important to identify GDEs. IGDEs within 1 mile of wells and with 2015-seasonal-high water deeper than 30 ft were excluded in this step. A detailed description of methodology of GDE identification and prioritization is presented in a separate Technical Memorandum in Appendix 2-H. The steps above reduce the original NCCAG dataset of iGDEs from an area of 4,800 acres to 4,333 acres of GDEs, a reduction of 10%. Identified GDEs were then prioritized for future monitoring using two Vegetation Metrics available at the GDE Pulse web application developed by TNC; Normalized Derived Vegetation Index (NDVI) that indicates vegetation greenness and Normalized Derived Moisture Index (NDMI) that indicates vegetation moisture (Klausmeyer et al., 2019). An annual NDVI value based on summer conditions was assigned to each individual GDE. Then a linear regression was performed to determine the trend of NDVI values between 1990 and 2018 (representative base period of this GSP). A negative trend of NDVI indicates a decrease in vegetation greenness during this period. GDEs with negative NDVI trends were classified as high priority (trend less than -0.1) and low priority (trend between -0.1 and zero) for future monitoring. High priority GDEs cover an area of about 404 acres within the Subbasin (Figure 2-58). In the future, low priority GDEs will be observed outside of the established monitoring program and may be reclassified as high priority depending on future conditions. High priority GDEs were further evaluated to determine if temporal changes of vegetation metrics and local groundwater levels were correlated. Identifying such correlations would be useful to establish groundwater levels that can sustain GDEs. Only wells that were perforated within the top 100 feet below ground surface (near surface wells) and located within approximately one mile from the GDEs were included in this analysis. None of the wells that met above criteria had sufficient historical water level data to identify correlations with vegetation metrics of high priority GDEs. Considering the lack of groundwater level monitoring close to high priority GDEs at present, installation of shallow groundwater monitoring wells near or within these GDEs is recommended.","Page 2B - 76-77 / 2.2.2.7

Figure 2-57 ","1. Is there a map? yes - figure 2-57 presents the potential groundwater dependent ecosystems int he basin and figure 2-58 presents the NDVI trends of the assumed confirmed GDEs
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - appendix H gives a detailed overview of the methods (although descriptions of data used is lacking). The plan started with the NC dataset, then assessed the pGDEs with 1) aerial images to see if there had been changes in land use, 2) depth to groundwater of 30 feet contours, and 3) the GDEs were prioritized based on NDVI

The plan did include a map and description of data processing, but issues with this process are addressed below"
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"Groundwater dependence is required for a GDE and depth to water measurements were used to indicate the groundwater connection. Rhode et al, 2018 provides a work sheet outlining steps to assess if there a connection to groundwater. The first and primary step of this worksheet was to identify areas where depth to groundwater is less than 30 feet bgs. Well construction and groundwater level data were obtained from multiple public agency online databases including DWR, United States Geological Survey (USGS), the State Water Resource Control Board (SWRCB). To identify areas where depth to groundwater exceeded 30 feet, shallow groundwater level data from wells constructed to depths of up to 100 feet bgs were used to create depth to water contours. Contours for Spring 2015 are presented in Figure 4. 2015 was selected as this is the baseline year of SGMA. There are a limited number of shallow wells with ground water level data in each of the individual subbasins. Where data gaps exist, the depth to water and groundwater connection may not be possible to determine. To generalize, water levels are shallow (less than 30 feet) along the Sacramento River and water levels away from the Sacramento River appear to be greater than 30 feet, indicating a lack of a connection to groundwater",Page 3-4 / appendix 2-H,"1. Is data from shallowest principal aquifer used? yes - the plan used wells with depths shallower than 100 feet to create groundwater contours
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) Somewhat - the depth of wells used in assessment is described, but the spatial location of the groundwater wells is not described. Also, in appendix 2-H, figure 4 is referenced but I could not find this figure. There is no visual showing the groundwter contours in proximity to the GDEs
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,"a comparison of iGDEs with recent land cover data to update the map of iGDEs. This step is required because some iGDEs given in the NCCAG dataset are sourced from datasets mapped many years before 2015, which is the baseline year of SGMA. IGDEs found to exist within developed or irrigated lands were excluded during this step.

&& A negative trend of NDVI indicates a decrease in vegetation greenness during this period. GDEs with negative NDVI trends were classified as high priority (trend less than -0.1) and low priority (trend between -0.1 and zero) for future monitoring. High priority GDEs cover an area of about 404 acres within the Subbasin (Figure 2-58). In the future, low priority GDEs will be observed outside of the established monitoring program and may be reclassified as high priority depending on future conditions.",Page 2B-76 / 2.2.2.7,"The plan removed GDEs that exist within irrigated land. There was no description of this in appendix 2-H and no clear visual aid which shows the removed GDE polygons - clarity is needed. If an NC dataset polygon was converted to irrigated ag since it was originally mapped, then yes it should be removed.  However, if the NC dataset polygon exists adjacent or borders irrigated land then it shouldn't be removed. Please clarify.

 Also, the plan only includes GDEs with a negative NDVI trend on figure 2-58. It seems as though the plan removed the refined GDEs with positive NDVI trends from their consideration. "
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,"To identify areas where depth to groundwater exceeded 30 feet, shallow groundwater level data from wells constructed to depths of up to 100 feet bgs were used to create depth to water contours. Contours for Spring 2015 are presented in Figure 4. 2015 was selected as this is the baseline year of SGMA. There are a limited number of shallow wells with ground water level data in each of the individual subbasins. Where data gaps exist, the depth to water and groundwater connection may not be possible to determine. To generalize, water levels are shallow (less than 30 feet) along the Sacramento River and water levels away from the Sacramento River appear to be greater than 30 feet, indicating a lack of a connection to groundwater",Page 3-4 / appendix 2-H,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Only spring 2015 groundwater data used in assessment"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,"1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation?

No mention of a DEM or Lidar data used to correct for land surface elevation"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Yes,"Considering the lack of groundwater level monitoring close to high priority GDEs at present, installation of shallow groundwater monitoring wells near or within these GDEs is recommended.

&& All GDEs within the Red Bluff Subbasin were examined and high priority GDEs were identified based on the change in the normalized difference vegetation index (NDVI). The high priority GDEs were mapped alongside shallow monitoring wells (Figure 3-7). However, no suitable monitoring wells for these GDEs could be identified due to the distance of wells from the GDEs (> 1 mile), the depth of the wells (> 50 feet), or the lack of correlation between the water level data to GDE health indicators.","Page 2b-77 / 2.2.2.7

&& Page 3-61 / 3.7.8.7","1. Were data gaps identified? yes - in ISW and Monitoring network sections
2. Were the data gaps identifed in the GDE section? yes - while the term data gap was not explitely used, the plan did make it clear where the spatial lack of data in groundwater monitoring exists"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,,Figure 2-57,1. Is there a map AND description of pGDEs? somewhat - figure 2-57 presents the pGDEs identified by the NC dataset. There is not a clear description of pGDEs in the text and unsure which GDEs were removed or where there is uncertainty
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"The Land Surface System is further subdivided into water use sectors, defined in the GSP Regulations as “categories of water demand based on the general land uses to which the water is applied, including urban, industrial, agricultural, managed wetlands, managed recharge, and native vegetation” (23 CCR Section 351(al)). Principal water use sectors in the Subbasin include Agricultural (irrigated crop land and idle agricultural land), Native Vegetation (native and riparian vegetation), and Urban (urban, residential, industrial, and semi-agricultural).","Page 2C-9 / 2.3.3.2
Table 2-19
Appendix 2K, Figures 2, 4, 6
Appendix 2K, Tables 2, 4, 6
","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? Yes, as Native Vegetation
Note: native veg also included in many tables/figures in Appendix 2K besides those listed; not included to avoid redundancy"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",No,"The Land Surface System is further subdivided into water use sectors, defined in the GSP Regulations as “categories of water demand based on the general land uses to which the water is applied, including urban, industrial, agricultural, managed wetlands, managed recharge, and native vegetation” (23 CCR Section 351(al)). Principal water use sectors in the Subbasin include Agricultural (irrigated crop land and idle agricultural land), Native Vegetation (native and riparian vegetation), and Urban (urban, residential, industrial, and semi-agricultural).",Page 2C-9 / 2.3.3.2,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? No, despite mention of managed wetlands in the budget section of the GSP, water use by MWs are not included in any budget tables/figures or are otherwise quantified.
"
