Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",No,"2b.6-2 Interconnected Surface Water for the Santa Ynez River: The Santa Ynez River Alluvium lays unconformably on or beside either the non-water bearing sediments of the consolidated Monterey Shale and Sisquoc Formations or the low permeability Careaga Formation. The Santa Ynez River is separated from the Buellton Aquifer by bedrock west of the Buellton Bend. The extent that the Buellton Aquifer underlies the Santa Ynez River and alluvial subflow deposits east of the Buellton Bend is a data gap (Section 2a.5-1). Because the underflow of the Santa Ynez River is considered part of the surface water flowing in a known and definite channel, there is no interconnected surface water in the CMA. The Santa Ynez River surface water and underflows are managed by the SWRCB for the reach of the Santa Ynez River in the CMA and will not be managed under SGMA by the CMA GSA. Diversions from the Santa Ynez River Alluvium are subject to SWRCB regulation which considers it the same as surface water diversions. As described in the HCM (Section 2a), the Santa Ynez River Alluvium is recharged from the surface water of the river. 
2b.6-3 Interconnected Surface Water for Tributaries to the Santa Ynez River: All tributaries within the CMA (Figure 2b.6-1) are ephemeral. As shown on Figure 2b.6-2, Zaca Creek, the largest CMA tributary, has no measurable flow during half of the period of record. Most flow occurs in wet and above normal years between February to March, with no flow between June to November. This indicates these tributaries are “completely depleted” during part of the year and do not meet the SGMA definition for interconnected surface water. As shown in the HCM (HCM Figure 2a.5-2) there are no identified springs associated with these tributaries.

&& Groundwater in the CMA discharges to the Santa Ynez River when the groundwater elevation is higher than the stream channel thalweg. Groundwater discharge to the river will occur during wet winter and spring months, but during the summer and dry winter months, the streamflow loses water to the ground water aquifers of the Santa Ynez River alluvium subarea.","Page 2b-35 / 2b.6-2

&& Page 2a-37 / 2a.4-5-1","1. Are ISWs mapped in the basin? no map
2. Is the mapping consistent with the assessment? no - the plan concludes that there is no ISW in the basin, yet it's clear that the Santa Ynez River is hydraulically connected to the underlying alluvium. There is not enough data presented to conclude that the alluvium is not also connected to the underlying principal aquifer. "
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",No,"The subflow of the Santa Ynez River flowing through the Santa Ynez River alluvium managed by SWRCB pursuant to WR 2019-0148 and other orders and decisions, and is also not a principal aquifer.

&& From the CMA/EMA boundary to the Buellton Bend, the Buellton Aquifer lies underneath the Santa Ynez River Alluvium (Upson and Thomasson 1951; Wilson 1959; Geosyntec 2020 Figure 2a.1-3a and Figure 2a.2- 5) The similarities between the Lower Aquifer in the WMA and Buellton Aquifer in the CMA are noted by Upson and Thomasson (1951, pg. 52): Thus, only near Buellton and in the Lompoc subarea, where it crosses the two ends of the Santa Rita syncline that is, for only about 18 miles of its entire course, is the Santa Ynez River in direct contact with the major bodies of water-bearing deposits (Lower (Buellton) Aquifer) in its valley. (Parenthesis added) Because the majority of wells in the SYRA subarea are shallow, a precise understanding of the Buellton Aquifer underneath the Santa Ynez River is undetermined. The 3D Geologic model (Geosyntec 2020) is able to model the geologic structure of this area using the existing well logs and bedding angles of the syncline. Additional geophysical AEM data collected within the CMA will be able to fill in more details and validate the geologic structure of the Buellton Aquifer in the SYRA subarea.

&& 2b.6-2 Interconnected Surface Water for the Santa Ynez River: The Santa Ynez River Alluvium lays unconformably on or beside either the non-water bearing sediments of the consolidated Monterey Shale and Sisquoc Formations or the low permeability Careaga Formation. The Santa Ynez River is separated from the Buellton Aquifer by bedrock west of the Buellton Bend. The extent that the Buellton Aquifer underlies the Santa Ynez River and alluvial subflow deposits east of the Buellton Bend is a data gap (Section 2a.5-1). Because the underflow of the Santa Ynez River is considered part of the surface water flowing in a known and definite channel, there is no interconnected surface water in the CMA.","Page 2a-11 / 2a.2

&& Page 2a-14 / 2a. 2-2-1

Page 2b-35 / 2b.6-2","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? no?

The plan does not consider the Santa Ynez River Alluvium a principal aquifer becuase it is considered sublfow and is managed by the SWRCB, yet the plan acknowledges that there are not many wells deeper than the SYRA (Santa Ynez River Alluvium) and the Buellton Aquifer below the SYRA is not well understood. There is no data to verfiy that these water bering units are not connected."
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"The Santa Ynez River Alluvium lays unconformably on or beside either the non-water bearing sediments of the consolidated Monterey Shale and Sisquoc Formations or the low permeability Careaga Formation. The Santa Ynez River is separated from the Buellton Aquifer by bedrock west of the Buellton Bend. The extent that the Buellton Aquifer underlies the Santa Ynez River and alluvial subflow deposits east of the Buellton Bend is a data gap (Section 2a.5-1). Because the underflow of the Santa Ynez River is considered part of the surface water flowing in a known and definite channel, there is no interconnected surface water in the CMA. The Santa Ynez River surface water and underflows are managed by the SWRCB for the reach of the Santa Ynez River in the CMA and will not be managed under SGMA by the CMA GSA.

&& More water level data needs to be obtained to document the hydraulic gradient between the Buellton Upland and Santa Rita subarea to the west; between the Buellton Upland and Santa Ynez River Alluvium to the south, and between the Buellton Upland and the Santa Ynez Upland to the east.","Page 2b-35 / 2b.6-2

page 2a-42 / 2a.5-2","1. Were data gaps identified? yes
2. Were the data gaps identified in the ISW section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",No,,,1. Is there a map AND description of pISW? no
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"Portions of the Santa Ynez River Alluvium subarea and low-lying portions of the Buellton Upland subarea are likely supportive of phreatophyte growth (Figure 2a.4-4). Historical estimates of phreatophytes water use indicate up to 4,000 AFY is used in the CMA along the Santa Ynez River (Upson and Thomasson 1951). The vegetation most likely not connected to groundwater is located high in the watershed and occurs in a canyon to the west of Santa Rosa Creek and along Dry Creek in the northeast corner of the CMA (Figure 2a.4-4). Because these areas are high in the watershed, perched groundwater conditions may exist in these areas. Perched groundwater has been documented in the WMA in association with Orcutt Sand deposits (Miller 1976; Arcadis 2016). In the CMA, Orcutt sand is typically found in the western half of the Buellton Upland (Figure 2a.1-1), and shallow groundwater system could exist on top of clay layers within multiple lenses. Along Dry Creek in the northeastern portion of the CMA, Dibblee has mapped the nonwater bearing Sisquoc Formation (Figure 2a.1-1) as the clay layer associated with this perched groundwater. . Non-water bearing geologic formations and perched groundwater systems are not subject to SGMA.

&& Habitat classification and active springs and seeps within and adjacent to the Basin are shown in Figure 2a.4-4. Only one active spring and seep has been identified in the CMA on the south side of the Santa Ynez River just east of Nojoqui Creek (Figure 2a.4-4). The quantity of water discharging from this spring near Nojoqui Creek is currently unknown but contributes to the surface flow in the reach and not to the Buellton Aquifer. Groundwater in the CMA discharges to the Santa Ynez River when the groundwater elevation is higher than the stream channel thalweg. Groundwater discharge to the river will occur during wet winter and spring months, but during the summer and dry winter months, the streamflow loses water to the ground water aquifers of the Santa Ynez River alluvium subarea.

&& The U.S. Fish and Wildlife Service (USFWS) has identified wildlife habitat areas within the CMA which support threatened or endangered species. These habitats are indirectly supported by water and land use. Figure 2a.4-5 shows the locations of these habitat areas. Table 2a.4-4, below, lists the species involved.

&& Neither of the animal species are directly reliant on groundwater. The California tiger salamander has no known reliance on groundwater, and the Southwestern willow flycatcher is indirectly reliant on groundwater as it has reliance on riparian vegetation (Rohde et al. 2019).

&& Stream flows and subflow of the Santa Ynez River are managed by California State Water Resources Control Board (SWRCB) under WR 2019-0148 as surface water (Section 1d.5, Plan Area).55 The 2019 Central Coast Basin Plan identified beneficial uses of the Santa Ynez River that supported wildlife habitats including Warm Fresh Water Habitat (WARM), Cold Fresh Water Habitat (COLD), Commercial and Sport Fishing (COMM), and Spawning, Reproduction, and/or Early Development (SPWN).","Page 2a-36 / 2a.4-5

&& page 2a-36-37 / 2a.4-5-1

&& Page 2a-37 / 2a.4-6","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - a couple of endangered/threatened fauna species are mentioned, but not thought to rely on groundwater. No section in the plan lists or discribes the flora within the basin that might rely on groundwater
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Somewhat,"Mapping of California Department of Water Resources’ Natural Communities Commonly Associated with Groundwater dataset indicates most potentially sensitive ecological habitats within the CMA are located along the Santa Ynez River. As described in the HCM (Section 2a), these habitats are dependent on subflows of the Santa Ynez River (HCM Figure 2a.4-4) and not substantively on groundwater from the Buellton Basin. The recent SWRCB Order WR 2019-0148 states (pg. 2): The Santa Ynez River provides habitat for the Southern California Distinct Population Segment (DPS) of steelhead trout (Oncorhynchus mykiss) (steelhead), which is listed as an endangered species under the federal Endangered Species Act (ESA). (16 U.S.C. §§ 1531-1544.) The Cachuma Project has adversely affected the steelhead fishery by blocking access to the majority of suitable spawning and rearing habitat upstream, and by modifying flows in the mainstem of the lower Santa Ynez River (mainstem) below Bradbury Dam to the point that the survival of the species is uncertain. (E.g., NOAA-12, p. 6.) Currently, Reclamation operates and maintains Bradbury Dam on the Santa Ynez River in accordance with a Biological Opinion issued by the National Marine Fisheries Service (NMFS) on September 11, 2000 (2000 Biological Opinion) pursuant to section 7 of the federal ESA. (16 U.S.C. § 1536.) SWRCB Order WR 2019-0148 requires additional releases from Cachuma Reservoir beyond the 2000 Biological Opinion (NMFS 2000) to protect steelhead (O. mykiss). In addition to the endangered steelhead trout species, riparian habitat along the lower Santa Ynez River also supports a great diversity of aquatic non-fish and terrestrial wildlife species (SWRCB 2019). Historical impacts to GDEs along the Santa Ynez River were evaluated as part of the SWRCB Cachuma Project Water Rights hearings (Jones and Stokes 2000). The SWRCB Final Environmental Impact Report (SWRCB 2011) summarized the findings as follows: 80 23 CCR § 351 (m) “Groundwater dependent ecosystem” refers to ecological communities or species that depend on groundwater emerging from aquifers or on groundwater occurring near the ground surface. Jones & Stokes (2000) observed that, even in dry years, groundwater levels in the basin remained less than 10 feet below the channel thalweg along most of the river and remained at relatively constant depths below the ground surface on the banks of the river. The groundwater has been maintained at depths suitable to support mature phreatophytic plants (such as willows and cottonwoods), in combination with winter flows. Jones & Stokes (2000) concluded that the operations of the Cachuma Project since 1973 have not altered groundwater conditions in a manner that adversely affects riparian vegetation. Based on this study by Jones and Stokes (2000), habitats along the Santa Ynez River are not currently considered vulnerable due to pumping in the Santa Ynez River Alluvium, due in part to water rights releases under the SWRCB Order WR 2019-0148 for the Cachuma Project and the resulting stable groundwater levels. Moreover, as explained above, the Alluvium’s subflow is not considered groundwater as defined by SGMA. Potential GDEs have been mapped by the California Department of Water Resources, the California Department of Fish and Wildlife, and The Nature Conservancy along the tributaries of the CMA (Figure 2a.4-4, HCM), including the ephemeral tributaries in the Buellton Upland north of the Santa Ynez River, including Dry Creek, Santa Rosa Creek, Cañada de Palos Blancos, and Cañada de Laguna Creek, and Zaca Creek. These were assessed into three categories based on the relationship to the aquifer (Figure 2b.6-3). If depth to groundwater has historically exceeded the 30-foot depth identified by the Nature Conservancy as representative of groundwater conditions that may sustain common phreatophytes and wetland ecosystems (Rohde et al. 2018), the potential GDE was identified as unlikely to be affected by groundwater management (Category C on Figure 2b.6-3). Riparian areas of the Santa Ynez River were identified as being managed by the SWRCB as part of Santa Ynez River surface and subflow (Category B on Figure 2b.6-3). The remaining area consists of GDEs likely related to groundwater levels (Category A on Figure 2b.6-3). Part of the Category B area that overlies the Buellton Aquifer may have some influence from the Buellton Aquifer water levels. This area is grouped with the Category A to form the potential GDEs. Table 2b.6-2 below summarizes the land areas involved.","Page 2b-36-37 / 2b.6-4

Figure 2a.4-4
Figure 2b.6-3","1. Is there a map? yes, figure 2a.4-4 presents the NC dataset GDEs and figure 2b.6-3 presents the GDEs categorized as likely and unlikely after assessment 
2. Is there a description of data sources and processing (in GDE section or related appendix)?(describe in notes) somewhat - the plan uses depth to groundwater (30 feet) to identifiy where NC dataset GDEs are likely and unlikely, yet there are no details about spatial location of groundwater wells, screening depths, and figure 2b.6-3, the final GDE map, does not include groundwater elevation contours. Serious lack of groundwater description in relation to GDEs.

The plan does include groundwater elevation contours in section 2b.1-2, but did not reference these or discuss them in relation to GDEs. Only 2020 high and 2019 low groundwater elevation contour maps included in plan. Unsure what historical data was used to assess GDEs."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"Potential GDEs have been mapped by the California Department of Water Resources, the California Department of Fish and Wildlife, and The Nature Conservancy along the tributaries of the CMA (Figure 2a.4-4, HCM), including the ephemeral tributaries in the Buellton Upland north of the Santa Ynez River, including Dry Creek, Santa Rosa Creek, Cañada de Palos Blancos, and Cañada de Laguna Creek, and Zaca Creek. These were assessed into three categories based on the relationship to the aquifer (Figure 2b.6-3). If depth to groundwater has historically exceeded the 30-foot depth identified by the Nature Conservancy as representative of groundwater conditions that may sustain common phreatophytes and wetland ecosystems (Rohde et al. 2018), the potential GDE was identified as unlikely to be affected by groundwater management (Category C on Figure 2b.6-3). Riparian areas of the Santa Ynez River were identified as being managed by the SWRCB as part of Santa Ynez River surface and subflow (Category B on Figure 2b.6-3). The remaining area consists of GDEs likely related to groundwater levels (Category A on Figure 2b.6-3). Part of the Category B area that overlies the Buellton Aquifer may have some influence from the Buellton Aquifer water levels. This area is grouped with the Category A to form the potential GDEs. Table 2b.6-2 below summarizes the land areas involved.

&& Because the majority of wells in the SYRA subarea are shallow, a precise understanding of the Buellton Aquifer underneath the Santa Ynez River is undetermined.

&& Seasonal high groundwater elevations represented by Spring 2020 measurements are presented on Figure 2b.1-1. Shown on this map are the locations of wells with groundwater monitoring data, color-coded to identify wells with screened intervals within the Santa Ynez River Alluvium Aquifer and wells screened within the Buellton Aquifer. Santa Ynez River Alluvium seasonal high groundwater elevations were available at wells located across the Santa Ynez River Alluvium subarea and one well in the Buellton Upland subarea. The groundwater elevation data were used to calculate groundwater gradient and flow direction inferred from the contours. In the Santa Ynez River Alluvium, groundwater generally flows from east to west, in alignment with the Santa Ynez River channel. Groundwater flow in the Buellton Upland generally flows north to south from higher elevation to lower elevation. The spring 2020 data was insufficient to create a Buellton Aquifer contour map for the CMA

&& Seasonal low groundwater levels are represented by Fall 2019 groundwater elevations, and contours based on available data from wells located across the Santa Ynez River Alluvium and Buellton Upland are shown on Figure 2b.1-2. Fall 2019 Santa Ynez River Alluvium and Lower Aquifer groundwater elevation data are slightly lower in elevation with respect to the Spring 2020 seasonal high. However, horizontal flow directions and vertical gradients are consistent with the Spring 2020 conditions described above.

&& SGMA requires preparation of “hydrographs depicting long term groundwater elevations, historical highs and lows, and hydraulic gradients between principal aquifers.”60 Hydrographs using data from select CMA wells are shown on Figure 2b.1-3. Hydrographs were also prepared for other wells located within the CMAbut are not shown on Figure 2b.1-3 because of their relatively short period lengths or limited value to assess CMA groundwater because of their locations. Additional groundwater level hydrographs are shown in Appendix 3b-A in the context of sustainable management criteria (Section 3b).","Page 2b-37 / 2b.6-4

&& Page 2a-15 / 

&& Page 2b-7 / 2b.1-2-1

&& Page 2b-8 / 2b.1-2-2

&& page 2b-8 / 2b.1-3","1. Is data from shallowest principal aquifer used? somewhat - unsure what aquifer the groundwater data came from to assess GDEs. 2020 and 2019 contours were created from wells in both the Santa Ynez River Alluvium and Buellton Aquifer, yet this is not referenced in GDE assessment. Hydrographs of historic groundwater levels also contain groundwater data from the Santa Ynez River Alluvium and Buellton Aquifer, but again, it is unclear if this is the data used to assess GDEs. Clarification of the data used in GDE assessment is needed.
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) somewhat - Figure 2b.1-3 shows the spatial location of wells in the basin that have historic hydrographs. The aquifer from which the well is screened is included. This information is not discussed in relation to GDEs.
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Somewhat,"The following subsections discuss the hydrograph data presented in Figures 2b.1-4AB through 2b.1-5AD. In general, the hydrograph data show visible but slight increases in groundwater elevations during the relatively wet 1990-2000 period and decreases in groundwater elevations during the relatively dry 2005- 2020 period.",Page 2b-9 / 2b.1-3,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

The groundwater hydrographs discussed in section 2b.1-3 do include multiple water year types. This is a somewhat because there is no details about which wells and what years were specifically used to assess GDEs."
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,"1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation?

no mention of DEM or Lidar used to correct for land surface elevation"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"Additionally, an identified data gap exists near the confluence of Santa Rosa Creek and the Santa Ynez River, where GDEs are mapped at the boundaries of the Buellton Upland and the Santa Ynez River
Alluvium subareas. The lack of well data or a stream gage at this location limits the GSA ability to evaluate current conditions related to the groundwater-surface-water connection and the associated GDEs in this area.",Page 3a-23 / 3a.4-1,"1. Were data gaps identified? yes - data gap identified in monitoring network section
2. Were the data gaps identifed in the GDE section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,"If depth to groundwater has historically exceeded the 30-foot depth identified by the Nature Conservancy as representative of groundwater conditions that may sustain common phreatophytes and wetland ecosystems (Rohde et al. 2018), the potential GDE was identified as unlikely to be affected by groundwater management (Category C on Figure 2b.6-3). Riparian areas of the Santa Ynez River were identified as being
managed by the SWRCB as part of Santa Ynez River surface and subflow (Category B on Figure 2b.6-3). The remaining area consists of GDEs likely related to groundwater levels (Category A on Figure 2b.6-3). Part of the Category B area that overlies the Buellton Aquifer may have some influence from the Buellton Aquifer water levels. This area is grouped with the Category A to form the potential GDEs. Table 2b.6-2 below summarizes the land areas involved.",Page 2b-37 / 2b.6-4,1. Is there a map AND description of pGDEs? yes - brief description of pGDEs and figure 2b.6-3 presents the pGDEs
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"Groundwater outflow components include total groundwater pumping from all water use sectors, subsurface flow out of the Buellton Upland, and phreatophyte (riparian vegetation) evapotranspiration.",Page 2c-30 / 2c.2-2-1,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? Yes, as Riparian Vegetation ET
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model?
2. Is there a line for Managed Wetlands in the water budget?
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,The Central Tendency scenarios are based on an average of 20 GCMs to project change in precipitation and evapotranspiration around 2030 and 2070 and used for projecting future conditions for the water budget. The Central Tendency scenarios were developed using an ensemble of climate models such that the entire probability distribution at the monthly scale was transformed to reflect the mean of the 20 climate projections,Page 2c-45 / 2c.4-1-1,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,The Central Tendency scenarios are based on an average of 20 GCMs to project change in precipitation and evapotranspiration around 2030 and 2070 and used for projecting future conditions for the water budget. The Central Tendency scenarios were developed using an ensemble of climate models such that the entire probability distribution at the monthly scale was transformed to reflect the mean of the 20 climate projections,Page 2c-45 / 2c.4-1-1,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Central Tendency only for both 2030 and 2070
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The seasonal timing of precipitation in the CMA is projected to change. Sharp decreases are projected early fall and late spring precipitation accompanied by increases in winter and early summer precipitation. The CMA is projected to experience minimal changes in total annual precipitation. No changes for annual precipitation are projected under 2030 conditions relative to the baseline period. Under 2070 conditions, small decreases in annual precipitation are projected by 3%.",Page 2c-45 / 2c.4-1-1,
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"Crops require more water to sustain growth in a warmer climate, and this increased water requirement is characterized in climate models using the rate of ET. Under 2030 conditions, the CMA is projected to experience average annual ET increases of 3.8% relative to the baseline period. Under 2070 conditions, annual ET is projected to increase by 8.3% relative to the baseline period.",Page 2c-45 / 2c.4-1-1,
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Due to the concentration of greenhouse gases in the atmosphere, temperatures under the Central Tendency are estimated to rise by 3 to 7o Fahrenheit between 2020 and 2070 as shown in Figure 2c.4-1 showing the range of the GCMs forecasted maximum daily temperatures for Buellton.101 Generally, change factors under the Central Tendency scenario have a seasonal pattern with wetter conditions in the winter months, and drier during the spring and fall months when compared to historical conditions. Within the Basin, streamflow is projected to increase slightly by 0.5% in 2030 and 3.8% in 2070.",Page 2c-45 / 2c.4-1-1,"1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water included in the historic and current water budgets, but not projected budget (i.e. not adjusted for CC)"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"The CMA is an inland management area of the Basin and is not directly connected to the Pacific Ocean and therefore, seawater intrusion is not an applicable sustainability indicator for establishing sustainable management criteria for the CMA.",Page 2b-7 / 2b.4,
