Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Yes,"Based on consideration of the frequency with which stream segments are gaining based on BBGM results and on consideration of the spring depth to groundwater below the estimated streambed depth along each primary stream, it is likely that all streams traversing or bounding the subbasin are connected to the groundwater system.",Page 46 / 2.2.6.1,"1. Are ISWs mapped in the basin? yes
2. Is the mapping consistent with the assessment? yes, depsite there being a lack of description of data used in model, the plan concludes that all surface water is connected to groundwater in basin"
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"To further evaluate the interconnectedness of streams with the groundwater system in the basin, streambed elevations at individual stream nodes from the BBGM were compared to groundwater elevations from spring groundwater level measurements provided by DWR as part of the SGMA data Viewer. Spring groundwater levels were available for 2014 to 2018. As indicated in Figure 2-21, the vast majority of stream nodes within the subbasin had spring groundwater levels within 10 feet of the estimated streambed elevation.",Page 46 / 2.2.6.1,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes - one principal aquifer
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,"Interconnected Surface Water/Associated impacts on GDEs – There is a lack of sufficient data to analyze interaction of streams and pumping within the primary aquifer system. Additional wells and other monitoring networks will be installed, as appropriate, following the framework discussed in Section 3.8.",Page 117 / 4.10,"1. Were data gaps identified? yes - in monitoring network section
2. Were the data gaps identified in the ISW section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,"Within the Wyandotte Creek Subbasin, it is likely that surface water features are interconnected with shallow groundwater

&& Based on consideration of the frequency with which stream segments are gaining based on BBGM results and on consideration of the spring depth to groundwater below the estimated streambed depth along each primary stream, it is likely that all streams traversing or bounding the subbasin are connected to the groundwater system.","Page 43 / 2.2.6.1

&& Page 46 / 2.2.6.1

Figure 2-20","1. Is there a map AND description of pISW? somewhat - the plan does not explicitely describe potential ISWs. It does mention that the ISWs are ""likely"". Figure 2-20 presents some uncertainty since the stream segments are percentage of connection"
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"The dataset provided by TNC indicates the dominant species of vegetation for each polygon, including Valley oak (Quercus lobata) in the Wyandotte Creek subbasin. Those polygons were classified as “Likely a GDE” due to feedback from TNC staff that this species can access groundwater over a wide range of depths (M. Rohde personal communication March 2, 2021).",Page 56 / 2.2.7.4,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - only mention of species in basin's GDEs is valley oak. No other inventory, map, or description of species in GDEs.
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"The initial identification of GDEs for this GSP was performed by using the Natural Communities Commonly Associated with Groundwater (NCCAG) database to identify and map potential GDEs (iGDEs) in the Wyandotte Creek Subbasin.

&& GSA Managers from the subbasin used this database as a starting point to analyze a portion of the total iGDEs in the NCCAG database to evaluate local groundwater dependence. The GSA Managers applied specific criteria to each polygon under analysis to answer a series of questions that led to an eventual characterization for each iGDE. These iGDEs were designated as either “Likely a GDE,” “Not likely a GDE,” or “Uncertain” based on their evaluations. The criteria aimed at understanding each iGDE’s dependence on groundwater including questions about land use changes, proximity to perennial surface water supplies, irrigated agriculture and agricultural dependent surface water, condition of vegetation during drought years and water applications to the iGDEs. The first phase of the analysis was conducted by thorough review 1981 of aerial photographs from Google Earth across multiple years specifically focusing on the 2007, 2009, 2013, and 2015 drought years as well as use of the Managers’ local knowledge of these areas.

&& While there were some areas identified as “Not likely a GDE” during this effort, Managers were also able to add any iGDEs into the map that were not captured in the original NCCAG database. NCCAG areas identified as “Not likely a GDE” from the initial analysis by Managers can be categorized as follows.

&& After the initial analysis was completed for a selection of the total iGDEs in the NCCAG database as described above, a geographical information systems (GIS) analysis was performed for all remaining iGDEs in this subbasin by Butte County staff to determine each iGDE’s proximity to rice and other irrigated agriculture as described below. The DWR / Land IQ land use and crop mapping data for 2016 (DWR, 2019) was used to determine the dominant crop type throughout the subbasin.

&&The draft map in Figure 2-23 show iGDEs classified as “Likely a GDE” or “Not Likely a GDE” for one of the reasons described above. The iGDEs classified as “Not Likely a GDE” in the Wyandotte Creek subbasin were designated this way due to either their proximity to irrigated agriculture as rice, proximity to irrigated agriculture other than rice, or for another reason as determined during the initial analyses performed by the GSA Managers.","Page 50 / 2.2.7.1

&& Page 53-54 / 2.2.7.2

&& Page 54 / 2.2.7.3

&& Page 55 / 2.2.7.4

&& Page 56 / 2.2.7.5

Figure 2-22
Figure 2-23","1. Is there a map? yes figures 2-22 and 2-23
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes- there is a clear description of methods and data used in GDE assessment"
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",No,,,"1. Is data from shallowest principal aquifer used?
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?)

no groundater data used to assess GDEs"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Somewhat,"Not Likely a GDE Due to Perennial Surface Water Supplies:  Areas with perennial water supplies such as those subject to historical hydraulic gold mining runoff and dredging activities or those near reservoirs were labeled as ”Not likely a GDE.” In some areas historic mining activities have left tailings of cobbles and coarse gravel which rapidly transmit water. To some extent, it is assumed that pooled water in this area is tied to river stage through direct connections with the river with surface water bodies. Likewise, the reservoirs provide water year-round for adjacent ecosystems. If any iGDEs were located within 150 feet of reservoirs or mine tailings, they were assumed to be able to access the nearby surface water bodies and were labeled as “Not likely a GDE.”

&& Not Likely a GDE Due to Adjacency to Irrigated Agricultural Fields: Agricultural lands are dependent on reliable water supplies to ensure a successful harvest. Surface water and / or groundwater pumped from the aquifer is used to irrigate crops in the Wyandotte Creek subbasin. Such irrigation benefits not only the crops, but also surrounding vegetation. Potential GDEs further than 150 feet from irrigated rice fields and areas further than 50 feet from all other irrigated agriculture were assumed to be unable to access irrigation water. These distances are based on professional judgment, including past experience in the region and consideration of the physical characteristics of the Wyandotte Creek subbasin, such as hydraulic conductivity. Rice fields, along with other irrigated agriculture, are known to have percolation and lateral seepage, supplying water to the aquifer and into adjacent areas. Lateral seepage in Sacramento Valley rice areas has been estimated at between 1.0% and 1.9% of the total irrigation volume (LaHue and Lindquist, 2019). A larger distance was used for rice due to the long-term ponding of water and due to restrictive layers in the subsurface that result in the horizontal spreading of irrigation water. Potential GDEs near these irrigated areas are assumed to be accessing irrigation water through lateral movement through the soils, t 2023 hus, they were labeled as “Not likely a GDE.”","Page 54 / 2.2.7.3

&& Page 54-55 / 2.2.7.3","The plan did not technically remove any GDEs, but did map them as ""unlikely"" based on perennial surface water supplies and adjacency to irrigated fields."
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,,,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

no groundater data used to assess GDEs"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? no groundater data used to assess GDEs
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",No,,,"1. Were data gaps identified? no
2. Were the data gaps identifed in the GDE section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,"The draft map in Figure 2-23 show iGDEs classified as “Likely a GDE” or “Not Likely a GDE” for one of the reasons described above. The iGDEs classified as “Not Likely a GDE” in the Wyandotte Creek subbasin were designated this way due to either their proximity to irrigated agriculture as rice, proximity to irrigated agriculture other than rice, or for another reason as determined during the initial analyses performed by the GSA Managers.",Page 56 / 2.2.7.5,"1. Is there a map AND description of pGDEs? somewhat - no mention of data gaps and barely a description of pGDEs. Figures in appendix 2-A present ""likely"" and ""unlkely"" GDEs"
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"Outflows:
 Surface Water Outflows – Outflows at the land surface through streams, canals, or other waterways. These outflows may also include overland flow to downslope areas outside of the basin.
 Evapotranspiration – Consumptive use of water including both evaporation and transpiration components from all land uses.
 Deep Percolation – Recharge of the groundwater system through the vertical movement of precipitation and applied irrigation water below the root zone.
 Seepage (Also referred to as Losses or Leakage) – Recharge of the groundwater system from streams, canals, or other water bodies.","Page 64 / 2.3.4
Table 2-5","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? Yes, as Native Vegetation
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Yes,"• Agricultural Water Demand – Agricultural irrigation demands were estimated using the BBGM, which simulates crop growth and water use on a daily basis, considering crop type, evapotranspiration, root depth, soil characteristics, and irrigation practices. For ponded land uses (rice and managed wetlands), pond depths and pond drainage are also considered to simulate demands.","Page 60 / 2.3.3.1
Table 2-5","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? Yes"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development:
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.","Page 62 / 2.3.3.3
Table 2-5","1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070 CT"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development:
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.",Page 62 / 2.3.3.3,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Only CT for 2030 and 2070
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development:
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.","Page 62 / 2.3.3.3
Table 2-5",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development:
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.","Page 62 / 2.3.3.3
Table 2-5",
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development:
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
o For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.","Page 62 / 2.3.3.3
Table 2-5
Appendix 1B, Table 2","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included? Yes
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water not mentioned; some mention of surface water delivery, but these are not specified to originate from outside the subbasin
Table 2 (Appendix 1B) defines the Joint Water Districts Board as including four Water Districts, but does not specify from which Water District surface water deliveries to the Wyandotte Creek subbasin originate. Table 2-5 includes ""outside diversions"", but it is unclear whether this is imported water. Outside deliveries are projected to be the same as historic and current conditions in both 2030 and 2070 projections. (Yes, maybe a somewhat)"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,Seawater intrusion is not applicable to the Wyandotte Creek Subbasin due to its distal location from the Pacific Ocean.,Page 95 / 3.6,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",No,"As discussed in Section 2.1.8.3, the average specific storage value used in the BBGM is 0.03967. Specific storage values estimated from pumping tests conducted in the Wyandotte Creek Subbasin ranged from 0.0002 to 0.00044 (Brown and Caldwell, 2013). Table 2-9 provides estimates of sustainable yield to maintain the MO in 2042 using this range of storativity values and the average decline in water levels across the subbasin in 2042. The groundwater pumping rate for the historical scenario is used for the calculation of sustainable yield.",Page 82 / 2.3.7,Based off historic GW pumping rate
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Drinking water users for UR? No
2. Which URs mention Drinking Water Users?
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts)
4. Are all impacts of all COCs described?"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs?
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes?
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"3.8.3 Undesirable Result
The undesirable result for this SMC is focused on connectivity where there is a measurable connection between groundwater levels in the principal aquifer and streamflow or associated aquatic habitat viability. The Wyandotte Creek Subbasin specifically recognizes deep-rooted tree species, such as Valley Oak , that are common along riparian corridors in the Feather River. This connectivity is not well measured or understood in the Wyandotte Creek Subbasin at this time. For now, an undesirable result coming from the depletion of interconnected surface water is simply defined as: depletion of surface water flows caused by groundwater pumping significantly and unreasonably impacts beneficial uses of surface water. For this reason, the SMC developed for groundwater levels are used as a proxy for interconnected surface water in an interim manner until data gaps are addressed. As outlined in Chapter 6, an aggressive schedule has been provided to fill these data gaps and the GSA is committed to addressing these issues and develop appropriate SMCs for Wyandotte Creek Subbasin.
",Page 99 / 3.8.3,"1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? ISW
3. Are impacts to GDEs well analyzed? Somehow
"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"The Title 22 California Code of Regulations (Title 22) recommended secondary drinking water maximum contaminant level (MCL) for specific conductance is 900 μS/cm with an upper secondary MCL of 1,600 μS/cm and short-term secondary MCL of 2,200 μS/cm. Constituent concentrations lower than the recommended secondary contaminant level (900 μS/cm) are desirable for a higher degree of consumer acceptance. Constituent concentrations ranging to the Upper secondary contaminant level are acceptable if it is neither reasonable nor feasible to provide more suitable waters. Constituent concentrations ranging to the short-term secondary contaminant level are acceptable only for existing community water systems on a temporary basis pending construction of treatment facilities or development of acceptable new water sources. For the Wyandotte Creek Subbasin undesirable result is considered “significant and unreasonable” if groundwater quality degrades such that the specific conductance exceeds the upper Secondary MCL of 1,600 μS/cm. There are no public health goal or primary maximum contaminant level goal associated with specific conductance. The MT for the Water Quality Secondary MCL is: the upper Secondary MCL for specific conductance based on the State Secondary Drinking Water Standards. &&&
To address the potential impacts of concern related to degraded water quality, the MO was established for specific conductance at the  recommended Secondary MCL of 900 μS/cm based on State Secondary Drinking Water  Standards as discussed above for the MT. The MO for the Water Quality SMC is:  the recommended Secondary MCL for specific conductance based on the State Secondary  Drinking Water Standards.","Page 94 / 3.5.2
Page 95 / 3.5.2
Table 3-2","1. Are MT and MO set for COCs? For Specific Conductance
2. Do they set MT and MO for all COCs? For specific conductance
They mention they have set MT just for Specific Conductance, as coc which they have mentioned in WQ section. How ever in that section they claim the GW quality for EC is way below acceptable range. Its best to set MT and MO for both TDS andEC since they are both listed by water boards. https://www.waterboards.ca.gov/drinking_water/certlic/drinkingwater/documents/ddw_secondary_standards.pdf"
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"For the Wyandotte Creek Subbasin undesirable result is considered “significant and unreasonable” if groundwater quality degrades such that the specific conductance exceeds the upper Secondary MCL of 1,600 μS/cm. There are no public health goal or primary maximum contaminant level goal associated with specific conductance. The MT for the Water Quality Secondary MCL is: the upper Secondary MCL for specific conductance based on the State Secondary Drinking Water Standards. &&&
To address the potential impacts of concern related to degraded water quality, the MO was established for specific conductance at the  recommended Secondary MCL of 900 μS/cm based on State Secondary Drinking Water  Standards as discussed above for the MT. The MO for the Water Quality SMC is:  the recommended Secondary MCL for specific conductance based on the State Secondary  Drinking Water Standards.","Page 94 / 3.5.2
Page 95 / 3.5.2
Table 3-2","1. Are MT set at MCL level for COCs? Yes
2. Are all MT set at MCL level? Yes

"
