Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",Yes,"3.1.3.1 Disadvantaged Communities (DACs) DACs are communities with an annual median household income (MHI) less than 80% of the California Statewide MHI. According to the U.S. Census American Community Survey (ACS) 5-Year Data: 2012- 2016, the MHI in California was $63,783. Communities within the Turlock Subbasin with an MHI of $51,026 (80% of $63,783) or less are considered DACs. A significant portion of the Turlock Subbasin contains DACs. Of the total population of 236,208 residing in the Subbasin, 74 percent of the population lives within a DAC. DACs in the Subbasin are primarily reliant on groundwater for their potable water source. 
3.1.3.2 Severely Disadvantaged Community (SDACs) SDACs are communities with a mean household income (MHI) less than 60 percent of the California Statewide MHI. Communities within the Turlock Subbasin with an MHI of $38,270 (60% of $63,783) or less are considered SDACs. Of the total population of 236,208 in the Subbasin, 33 percent of the population lives within a SDAC. SDACs in the Subbasin are primarily reliant on groundwater for their potable water source. 
3.1.3.3 Economically Distressed Areas (EDAs) An EDA is a municipality with a population of 20,000 persons or less, a rural county, or a reasonably isolated and divisible segment of a larger municipality where the segment of the population is 20,000 persons or less, with an annual MHI that is less than 85 percent of the Statewide MHI, and with one or more of the following conditions: 1) financial hardship, 2) unemployment rate at least 2 percent higher than the Statewide average, and 3) low population density. Communities within the Turlock Subbasin with an MHI of $54,216 (85% of $63,783) or less and that meet one or more of the criteria are considered EDAs. Of the total population of 236,208 residing in the Subbasin, 78 percent of the population lives within an EDA. EDAs in the Subbasin are primarily reliant on groundwater for their potable water source.","Chapter 3, Page 9","GSP identifies specific water sources for DACs listed as groundwater, SDACs listed as groundwater and EDAs also listed as primarly reliant on groundwater."
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",No,"In the Turlock Subbasin, each of the three Subbasin river boundaries have been characterized as interconnected surface water (Phillips, et al., 2015; Durbin, 2003). Given the varying conditions of the river stage and groundwater levels – both seasonally and over time – groundwater-surface water interaction is dynamic and can alternate between losing and gaining conditions along various river reaches. 

In 2016, the Nature Conservancy documented a multi-year evaluation of the interaction between groundwater and surface water resources along rivers throughout the Central Valley, including the river boundaries of the Turlock Subbasin (The Nature Conservancy, 2016). The evaluations employed the regional DWR C2VSim-FG model to simulate historical hydrology, land and water use, and groundwater flow conditions on a valley-wide basis. Model revisions were made in support of the study to improve streambed conductance values (among other improvements) and better match local streamflow studies. Simulations indicated that all three river boundaries of the Turlock Subbasin were net gaining streams through the 1960s. By the 2000s, simulations indicated that the Merced River had become a net losing river due to declines in groundwater levels. At that time, the Stanislaus River, the Tuolumne River, and certain reaches of the San Joaquin River were the only rivers remaining in the San Joaquin Valley with consistent net gaining conditions (The Nature Conservancy, 2016). 

As described in the water budget analyses (Section 5), the local revised C2VSim-TM model indicated that the Merced River was interconnected at least some of the time during even the drought of record during 2015. Merced ID, who holds water rights on the river and operates diversions providing operational information regarding response to pumping along the river. Those observations, along with additional information from the C2VSim-TM, suggested interconnection between the groundwater and surface water downstream of Highway 59. The C2VSim-TM model also indicates dynamic conditions that switch between losing and gaining annually and over time. While the River may be mostly a losing river upstream of Snelling, water levels are close enough to establish connection downstream

These conditions are similar to the results of a field investigation conducted by USGS in 2004-2005 on the lower reaches of the Merced River(Zamora, 2007). As part of that study, temperature loggers and pressure transducers were placed in monitoring wells along two transects installed about 100 meters apart and about 3 miles downstream of Highway 99. Wells were installed both on the banks and in the river; temperature and water levels were continuously monitored from March 2004 to October 2005 (recorded at 15-minute intervals). USGS analysis of the data indicated that the Merced River was a slightly gaining stream over the 100-meter reach with groundwater contributing to flow in the river on a net basis over the study period. However, groundwater levels were very close to surface water levels and flow reversals (groundwater recharge) were indicated during high streamflow events.

Surface water-groundwater interaction for the three river boundaries of the Turlock Subbasin were evaluated for the GSP using the integrated surface water-groundwater C2VSim-TM model. Dynamic conditions of losing/gaining reaches were evaluated over the historical, current, and projected water budget study periods selected for the GSP. Estimates on the location, quantity, and timing of depletions of those systems were also developed as required by the GSP regulations (§354.16(f)). Those results are described in the following Section 5, Water Budgets.",Page 4-48-49 / 4.3.7,"1. Is there a clear map of ISWs? no - there is no ISW map
2. Was temporal variability and used and described? somewhat - previous studies were mentioned, which had different analysis periods
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? somewhat - no groundwater data or stream measurements were used to assess ISWs. Only the model used in the water budget section, which includes tables of the water transfers from aquifers to streams and streams to aquifers. "
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"In the Turlock Subbasin, each of the three Subbasin river boundaries have been characterized as interconnected surface water (Phillips, et al., 2015; Durbin, 2003). Given the varying conditions of the river stage and groundwater levels – both seasonally and over time – groundwater-surface water interaction is dynamic and can alternate between losing and gaining conditions along various river reaches. 

&& As described in the water budget analyses (Section 5), the local revised C2VSim-TM model indicated that the Merced River was interconnected at least some of the time during even the drought of record during 2015. Merced ID, who holds water rights on the river and operates diversions providing operational information regarding response to pumping along the river. Those observations, along with additional information from the C2VSim-TM, suggested interconnection between the groundwater and surface water downstream of Highway 59. The C2VSim-TM model also indicates dynamic conditions that switch between losing and gaining annually and over time. While the River may be mostly a losing river upstream of Snelling, water levels are close enough to establish connection downstream","Page 4-48 / 4.3.7

&& Page 4-48-49 / 4.3.7","1. Are ISWs mapped in the basin? no
2. Is the mapping consistent with the assessment? somewhat - while there is no map, the plan does say that the three rivers bordering the basin are interconnected... but it seems that the Merced River is only considered to be interconnected at certain reaches. The ISW conclusions lack clarity. "
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"For the purposes of this GSP and future management of groundwater under SGMA, three principal aquifers are defined in the Subbasin: the unconfined aquifer above the Corcoran Clay (western Subbasin), the confined aquifer below the Corcoran Clay (western Subbasin), and the unconfined to semi-confined aquifer to the east of the Corcoran Clay. These principal aquifers are referred to herein as: • Western Upper Principal Aquifer • Western Lower Principal Aquifer • Eastern Principal Aquifer

&& The C2VSimTM integrates the groundwater aquifer with the surface hydrologic system and land surface processes and operations.

&& Surface water-groundwater interaction for the three river boundaries of the Turlock Subbasin were evaluated for the GSP using the integrated surface water-groundwater C2VSim-TM model. Dynamic conditions of losing/gaining reaches were evaluated over the historical, current, and projected water budget study periods selected for the GSP. Estimates on the location, quantity, and timing of depletions of those systems were also developed as required by the GSP regulations (§354.16(f)). Those results are described in the following Section 5, Water Budgets

&& The C2VSim-TM model layers also provide a good representation of the Principal Aquifers within the Subbasin (See Section 4.1.4). Specifically, the primary aquitard in the Subbasin, the Corcoran Clay, is well-represented in C2VSim-TM as model layer A2. The thickness and extent of this model layer aligns well with both USGAUSGAUSGAUSGS maps of the Corcoran Clay and independent texture cross sections prepared for this GSP (Figures 4-14 through 4- 16). The Corcoran Clay separates and defines the Western Upper Principal Aquifer; accurate model representation of this aquitard will allow for a more complete analysis of water levels in each principal aquifer than would be allowed by the limited water level data. As discussed further in Section 4.3, many of the wells with water level data in the western Subbasin do not have sufficiently complete construction information or are screened in both the Upper and Lower principal aquifers.","Page 4-11-12 / 4.2.4

&& Page 5-8 / 5.1.2

&& Page 4-49 / 4.3.7

&& Page 4-26 / 4.2.5","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes - the plan is very vague in the ISW and the water budget section with regards to the aquifers. In the principal aquifer section, the plan states there are three principal aquifers. Yet, in the ISW and water budget section, the groundwater system is refered to as ""the aquifer"". More clarity is needed in these sections. In section 4.2.5, the plan describes how the model is representative of the 3 aquifers, and the section 4.3 goes on to describe the screening depth of the wells. 
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes?
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"The following data gaps have been identified for the GSP requirements regarding the hydrogeologic conceptual model and groundwater conditions. Management Actions will be considered for filling these data gaps as part of GSP implementation, as needed: 

Groundwater 
Conditions 
along River 
Boundaries - 
All river 
boundaries - 
Better understand and
 monitor groundwater surface
 water interaction. - Install shallow wells 
along rivers; coordinate 
monitoring with adjacent
 subbasins.","Page 4-53 / 4.4
","1. Were data gaps identified? yes - the table on page 4-53 states that groundwater conditions along rivers is a data gap
2. Were the data gaps identified in the ISW section? yes - in the data gaps section immediately  following the ISW and GDE sections"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",No,,,1. Is there a map AND description of pISW? no map or description of pISWs
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",No,,,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? no
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"The vegetation and wetland polygons from the NCCAG dataset within the Turlock Subbasin are illustrated on Figure 4-62. Most of the vegetation and wetland polygons are present along the Tuolumne, Merced, and San Joaquin rivers. There are also polygons identified within the interior of the Subbasin, primarily along Dry Creek, between Dry Creek and the Merced River, near Turlock Lake, and scattered along the eastern Subbasin boundary and within the western Subbasin. The NCCAG dataset includes approximately 2,500 polygons (1,873 vegetation and 618 wetlands) in the Turlock Subbasin. 

Given this large number of polygons, it was not feasible to investigate the details of each polygon on an individual basis. Accordingly, a reasonable approach was developed to eliminate polygons that were unlikely to be GDEs based on groundwater levels, local hydrology, and land use. Through a series of three steps, vegetation and wetland polygons unlikely to be GDEs were identified and eliminated from consideration as potential GDEs.

The first step identified vegetation and wetland polygons in areas where depth to water exceeds rooting depths, in accordance with The Nature Conservancy’s guidance (TNC, 2018). The second step used the GDE Pulse tool, developed by The Nature Conservancy and available online (https://gde.codefornature.org/#/home), to evaluate the relationship between vegetation health and precipitation. The third and final step involved a visual land use assessment using Google Earth and local knowledge of manmade structures to eliminate polygons that most likely depend on water sources other than groundwater. Details and results of this 3-step analysis are summarized below.","Page 4-50 / 4.3.8

Figure 4-62 and 4-64","1. Is there a map? yes - figure 4-62 presents the potential GDEs from the NC datset and figure 4-64 presents the final pGDEs after elimination of GDEs that did not fit their criteria (more on this in the following lines)
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - the plan started with the NC dataset, then used groundwater depths, GDE pulse tool, and land use to eliminate GDEs (more on this below) "
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"The depth to water analysis was developed to compare the groundwater levels and fluctuations beneath the NCCAG polygons throughout the Subbasin. Specifically, groundwater elevations were used to estimate depth to water during the wettest year of the GSP Study Period (1998) and during a critically dry year at the end of the recent drought (2015). These two years generally represent periods of high (1998) and low (2015) water levels over average hydrologic conditions. Using ArcGIS, a groundwater elevation surface was developed from simulated groundwater elevations from the C2VSim-TM model for each of the two years.",Page 4-50 / 4.3.8.1,"1. Is data from shallowest principal aquifer used? yes, the model is used, which described above in line 29 does a good job, according to the GSA, representing the three principal aquifers. 
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) somewhat - there is not a clear desription of the specific wells and their spatial relationship to GDEs in the GDE section
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",No,"For the Turlock Subbasin, the GDE Pulse Tool was used to analyze each vegetation polygon that remained after the depth to water analysis, described above. A qualitative assessment was made by comparing NDVI and NDMI trendlines with precipitation trendlines for each polygon. If the NDVI and NDMI charts correlated less than about 50 percent of the time with precipitation, then it was assumed that the vegetative health did not rely on precipitation for its primary water source; rather another water source (potentially groundwater) was suggested, and the polygon was retained as a potential GDE. If the NDVI and NDMI charts correlated with the precipitation trendlines more than about 50 percent of the time, then precipitation was suggested as the predominant water source, and the polygon was removed from the likely GDE category. For polygons where correlations were ambiguous, polygons were retained in the dataset as potential GDEs, consistent with a conservative approach. Based on these comparisons, 521 vegetation polygons were eliminated from the Turlock Subbasin dataset as potential GDEs.",Page 4-52 / 4.3.8.2,The plan removed 521 GDE polygons because the NDVI/NDMI trends correlated with precipitation trends over 50% of the time. This likely removed many GDEs that are reliant on groundwater.
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Somewhat,"The depth to water analysis was developed to compare the groundwater levels and fluctuations beneath the NCCAG polygons throughout the Subbasin. Specifically, groundwater elevations were used to estimate depth to water during the wettest year of the GSP Study Period (1998) and during a critically dry year at the end of the recent drought (2015). These two years generally represent periods of high (1998) and low (2015) water levels over average hydrologic conditions. Using ArcGIS, a groundwater elevation surface was developed from simulated groundwater elevations from the C2VSim-TM model for each of the two years.",Page 4-50 / 4.3.8.1,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

1998 and 2015 groundwater data used (from model). While these represent wet and dry conditions, it would be useful to include more recent data after 2015. "
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Yes,That surface was then subtracted from a digital elevation map (DEM) of ground surface elevations to develop depth to water maps.,Page 5-51 / 4.3.8.1,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? yes
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"Recognizing the uncertainty associated with this analysis, groundwater conditions along the river boundaries will continue to be evaluated with improved future monitoring and local groundwater management",Page 4-52 / 4.3.8.4,"1. Were data gaps identified? somewhat - very vague mention of uncertainty 
2. Were the data gaps identifed in the GDE section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,"These
potential GDEs, illustrated on Figure 4-64, occur primarily along the river boundaries",Page 4-52 / 4.3.8.4,"1. Is there a map AND description of pGDEs? somewhat - figure 4-62 presents the final potential GDE map, but as noted above, some of the methods for removing GDEs are not accurate and there are likely more pGDEs that should be included in this map and for consideration in the plan. "
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"The primary components of the land surface system are:
· Supplies:
o Precipitation
o Surface water supplies
o Groundwater supplies
o Native and riparian uptake from streams which is evapotranspiration from native vegetation along the riverbank","Page 5-12 / 5.1.4
Table 5-3
Table 5-15","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? Yes, as Native ET
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",No,,,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? No reference to managed wetlands in the water budget section
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"The methods suggested by DWR in the above resources were used, with modifications where appropriate, to ensure the resolution would be reasonable for the Turlock Subbasin and align with the assumptions of the C2VSimTM. Figure 5-34 shows the overall process developed for the Turlock GSP consistent with the Climate Change Resource Guide (DWR, 2018a) and describes workflow beginning with baseline projected conditions to perturbed 2070 conditions for the projected model run. For this analysis, it is assumed that the projected climate change conditions for 2070 central tendency is used.",Page 5-29 / 5.2.2,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? 2070 Central Tendency only"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"The methods suggested by DWR in the above resources were used, with modifications where appropriate, to ensure the resolution would be reasonable for the Turlock Subbasin and align with the assumptions of the C2VSimTM. Figure 5-34 shows the overall process developed for the Turlock GSP consistent with the Climate Change Resource Guide (DWR, 2018a) and describes workflow beginning with baseline projected conditions to perturbed 2070 conditions for the projected model run. For this analysis, it is assumed that the projected climate change conditions for 2070 central tendency is used.",Page 5-29 / 5.2.2,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) 2070 Central Tendency only
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"DWR change factors were multiplied by projected conditions baseline precipitation to generate projected precipitation under the 2070 central tendency future scenario using the Desktop IWFM GIS tool (DWR, 2018b). The tool calculates an area weighted precipitation change factor for each model grid geometry. This model grid geometry was generated based on polygons built around the PRISM nodes that are within the model area.
&&
Figure 5-41 shows the difference between the regional average under 2070 climate change conditions and the regional average under projected conditions baseline plotted against different amounts of projected monthly precipitation. The average was taken across the area of the Turlock Subbasin.
Figure 5-41 demonstrates that in 2070 with climate change added, in low precipitation months, there is approximately equal probability that the month will be wetter or drier than projected conditions baseline. However, under climate change, the 2070 conditions will be wetter in months with precipitation above approximately 150 mm, indicated by the vertical gray dashed line. Therefore, under climate change conditions (in the scenario selected for the GSP), we can see that the occurrence of low precipitation months will likely not change significantly, but the higher precipitation months are predicted to be wetter overall than the projected conditions baseline.","Page 5-33 / 5.2.3.2.1
Page 5-34 / 5.2.3.2.1
Figures 5-39 -- 5-41",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"Potential ET in the Turlock Subbasin is aggregated to one of twenty-five land use categories but does not vary spatially. DWR provides change factors for ET in the same spatially distributed manner as precipitation, as described above. However, to match the level of discretization with the C2VSimTM, an average ET change factor was calculated across all VIC grid cells within the Turlock Subbasin boundary. Therefore, the tool to process ET provided by DWR was not needed or used. Change factors provided by DWR for November 1, 1964, through December 1, 2011 were averaged. This average ET change factor was then applied to the baseline ET time series for each crop type. Because the same ET change factor was applied over the entire baseline, no synthesis was required in this analysis. Refinement to the Missing Water Year Comparable Water Year simulated evapotranspiration of orchards under 2070 climate conditions is shown in Figure 5-42 below as an example. For 2070, the average change factor is 1.08.","Page 5-34 / 5.2.3.2.2
Figures 5-42, 5-43",
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Yes,"Hydrological forecasts for streamflow under various climate change scenarios are available from DWR as either a flow-based timeseries or a series of perturbation factors applicable to local data. DWR simulated volumetric flow in most regional surface water bodies by utilizing the Water Resource Integrated Modeling System (WRIMS, formally named CalSim II). While river flows and surface water diversions in the Tuolumne, Merced, and San Joaquin Rivers are simulated in CalSim II, there are significant variations when compared to local historical data. Due to the uncertainty in reservoir operations, flows from CalSim II provided by the state are not used directly in the Turlock GSP climate change analysis. Instead, relative perturbation factors were used to derive surface water inflows and diversions for analysis with the C2VSimTM.
The major rivers entering the Turlock Subbasin are the Tuolumne River, the Merced River, and the San Joaquin River; all three are regulated by upstream reservoirs. These are expressly simulated in the model. Contributions by other unimpaired streams, such as Dry Creek are indirectly simulated using the small watershed feature in the model. CalSim II estimated flows for point locations on the Tuolumne River and Merced River were downloaded from DWR. The key flows obtained from CalSim II include:
· Tuolumne River: La Grange Outflow
· Merced River: Lake McClure Outflow",Page 5-31 / 5.2.3.1,"1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Water is not imported into the basin (see section 2.3)"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"As agreed by the Joint TACs and to be affirmed by the GSAs, the seawater intrusion sustainability indicator was found to not apply to the Subbasin; accordingly, no sustainable management criteria were developed for this indicator.",Page 6-6 / 6.2.3,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",No,"The sustainable yield water budget is based on the Projected Conditions Baseline and is analyzed by reducing groundwater production through changes in the agricultural and urban demand of the net groundwater extractors in the Subbasin....
...The sustainable yield water budget is intended to estimate future conditions of supply, demand, and aquifer response to the implementation of sustainable conditions in the Subbasin. The sustainable yield is therefore estimated based on reduction of groundwater demand in Group 2 areas, which are net extractors from the groundwater system. To achieve sustainable conditions and meet the criteria for sustainability indicators listed above, Group 2 municipal users would need to reduce groundwater demand by twelve (12) percent, and Group 2 agricultural users would need to reduce groundwater use by forty (40) percent. This reduction in groundwater usage results in a sustainable yield of approximately 310,700 acre-feet per year for the Subbasin.",Page 5-40 / 5.3,Projected SY based off of baseline future conditions (CC not incorporated)
