Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"This section presents a general evaluation of surface water connectivity based on limited discrete data sets that do not encompass the entire Vina Subbasin. The results of the BBGM model are discussed separately in Section 2.2.6.3. The data sets used to evaluate surface water connectivity in general include: • Hydrograph for a nested well located adjacent (about 0.8 miles) to the Sacramento River, well 23N01W31M). • A second nested hydrograph farther from the Sacramento River, well 23N01W28M • A streamflow gaging study conducted by Chico State University (Buck et al, 2020) • Groundwater levels measured in seven shallow monitoring wells as part of a nitrate study conducted in the City of Chico (AECOM, 2020) Each data set has limitations with respect to an integrated evaluation of surface water connectivity across the Vina Subbasin. Locations of the wells referenced above are provided in Figure 2-22. A summary of the findings is provided below.

&& Section 2.2.2.2 provides an initial discussion of the nested wells located adjacent to and further away from the Sacramento River and Figure 2-14 provides hydrographs for these wells covering their period of record. To allow for a more detailed assessment of trends within each of the zones screened, Figure 2-23 provides hydrographs for these wells over a shorter time period, January 2014 through December 2016.

&& It is likely that this shallow well is completed in what could be termed “floodplain sediments,” as opposed to a regional shallow aquifer that extends across the subbasin. The deeper wells within this nest display greater fluctuation in seasonal water levels that generally tend to track each other, indicating less direct continuity with river levels and the adjacent floodplain.

&& Eight shallow monitoring wells installed within the City of Chico in the vicinity of Little Chico Creek (AECOM, 2020: Figure 2-23) provide similar findings to the streamflow study on Big Chico but are based on groundwater data. All of the monitoring wells were completed at depthsof less than 60 feet bgs and are therefore representative of groundwater levels that could directly interact with the adjacent stream channels (i.e., Little Chico Creek and the Lindo Channel). Figure 2-24 provides hydrographs for these eight wells for data collected since 2012. All of the groundwater levels collected across all time periods are below the elevation of the stream channel adjacent to the monitoring wells. This indicates that groundwater levels are not capable of interacting directly with the adjacent stream channel.

&& The interactions between groundwater systems and surface water features within the Vina Subbasin are estimated at a basin scale in the BBGM. A total of 32 stream segments traversing or bounding the subbasin with a total length of approximately 115 miles are defined in the BBGM. The segments range in length from 1 to 9 miles with an average length of 3.6 miles and are shown in Figure 2-25. Streamflows are defined in each stream at the eastern edge of the model based on available stream gage data. Streamflow data in upland creeks between the edge of the model and the Sacramento River were not available for use in model calibration. The floodplain of the Sacramento River is not explicitly defined in the BBGM, so there is no distinction between floodplain sediments that may interact directly with the Sacramento River and more regional shallow aquifers that extend east to the recharge areas along the foothills. Figure 2-26 shows the model-predicted stream interaction from 2000 to 2018. The results are expressed as a percentage based on number of months that either a gaining or losing condition was predicted. The figure shows that the upland stream segments above the Sacramento River floodplain are predominantly losing reaches that provide recharge to the aquifer. Streambed  elevations at individual stream nodes from the BBGM were also compared to groundwater elevations from spring groundwater level measurements provided by DWR as part of the SGMA Data Viewer. As indicated in Figure 2-27, the estimated average distance between the streambed and groundwater over the a five-year period (2014-2018) was 20 feet for upland streams before they entered the Sacramento River floodplain. This disconnection between upland streams and shallow groundwater is consistent with the evaluation of shallow well groundwater levels described previously. Reaches of the Sacramento River showed more variable model response, with a broader distribution of gaining and losing months. As indicated in Figure 2-27, the estimated average distance between the streambed and groundwater over a five-year period (2014-2018) was 10 feet or less in the Sacramento River floodplain. This is consistent with a more complex and large-scale interaction between floodplain sediments, underlying aquifer zones, and the elevation profile of the Sacramento River.

&& The monitoring sites for the Vina Subbasin include the stream gages found in Table 4-4 and Figure 4-4 and the groundwater quality monitoring sites shown above in Table 4-3 and Figure 4-2. The groundwater monitoring sites selected for observing groundwater and surface water interactions include the entire array of existing wells in the groundwater level monitoring network as described in Section 4.2, above, that form the pool of potential representative monitoring sites used to assess surface water and groundwater interactions. As discussed in Section 4.1, the GSAs in the Vina Subbasin intend to further evaluate the SMC for interconnected surface waters to avoid undesirable results to aquatic ecosystems and GDEs. As additional data are collected and evaluated, the Vina Subbasin commits to developing additional SMC and installation of monitoring points, as appropriate, for specific stream reaches and associated habitat where there is a clear connection to groundwater pumping in the principal aquifer. As with locations used for monitoring of other Sustainability Indicators, the network of stream gages and wells used to monitor interactions between groundwater and streamflow includes sites selected for their period of record, the quality of data reported and subject to permission of the landowner to monitor the well. In addition to being used to identify relations between groundwater levels and streamflow, data from the network of stream gages and monitoring wells may be used to update and refine the calibration of the Butte Basin Groundwater Model.","Page 56 / 2.2.6.2

&& Page 57 / 2.2.6.2

&& Page 58 / 2.2.6.2

&& Page 58 / 2.2.6.2

&& Page 59 / 2.2.6.3

&& Page 126 / 4.6


Figure 2-26
Figure 2-27","1. Is there a clear map of ISWs? Somewhat - figure 2-26 appears to be a well made ISW map showing the percentage of month of ISWs in the basin from the BBGM model. It appears that all surface water is considered to be connected based on the color coding, but the percentage of connection for many of the upland streams and tributaries in the basin are labeled 0%. Unsure what is an ISW and what is not based on map
2. Was temporal variability used and described? yes - temporal variability was used and described. The two nested wells, shown in figure 2-23, were described from 2014-2016. The streamflow study by Chico State was only 2020. The 8 shallow wells from the City of Chico were analyzed from 2012-present. The model uses streamflow and groundwter data from 2000-2018
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? somewhat - well locations, proximity to streams, and screening depths were all provided for non-model data. Uncertainty surrounding the data used in the BBGM model. Assuming that all of the groundwter level monitoring wells and stream gauges from the monitoring network were incporporated into model parameters, but no details on this."
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Both of these situations exist in the Vina Subbasin:1. Within the floodplain of the Sacramento River, there is a continuous saturated zone (i.e., the floodplain sediments) that connects the shallowest aquifer to the river. The connectivity between shallow and deeper aquifer zones will dictate the overallconnectivity to the River. So the Sacramento River floodplain represents a “high groundwater connectivity” zone with respect to the surface water. 2. In the upland areas outside of the Sacramento River floodplain, there are creeks that flow seasonally and often dry up in late summer or are dry for an entire year during dry conditions. In this case, the upland creeks may not be influenced by “high groundwater connectivity” and the presence of an undesirable result is not clear cut with respect to surface water depletion. The streams dry up regardless of the groundwater condition, and streams that are already dry are not considered interconnected surface water. However, the upland streams are an important source of recharge to the aquifer, so the health of these stream channels and their adjacent riparian zones is important to groundwater sustainability.

&& The results also clearly show a rapid decrease in streamflow from June to July, followed by a more gradual decrease after July. Finally, the results clearly show that the lower 8 kilometers of Big Chico Creek (below Rose Drive Bridge) become dry by early July and flows in the middle portion of the Creek decrease to below 5 cubic feet per second (cfs) by late July. These data indicate that, in general, Big Chico Creek is a losing stream during its freshet and becomes a disconnected stream in its lower reaches by early to mid-summer. There is no indication in the streamflow data to suggest groundwater interactions that contribute to the streamflow behavior. Similar conditions would be expected for other creeks that traverse the Vina Subbasin (Little Chico, Sycamore, Rock, and Butte Creek) since they flow across a similar fan topography and similar shallow subsurface geology. The overall conclusion from this study in relation to interconnected surface water is that, for significant portions of the year, the upland creeks in the Vina Subbasin would be classified as disconnected streams and the surface water would be considered “completely depleted” as defined under SGMA.

&& Figure 2-26 shows the model-predicted stream interaction from 2000 to 2018. The results are expressed as a percentage based on number of months that either a gaining or losing condition was predicted. The figure shows that the upland stream segments above the Sacramento River floodplain are predominantly losing reaches that provide recharge to the aquifer. Streambed elevations at individual stream nodes from the BBGM were also compared to groundwater elevations from spring groundwater level measurements provided by DWR as part of the SGMA Data Viewer. As indicated in Figure 2-27, the estimated average distance between the streambed and groundwater over the a five-year period (2014-2018) was 20 feet for upland streams before they entered the Sacramento River floodplain. This disconnection between upland streams and shallow groundwater is consistent with the evaluation of shallow well groundwater levels described previously. Reaches of the Sacramento River showed more variable model response, with a broader distribution of gaining and losing months. As indicated in Figure 2-27, the estimated average distance between the streambed and groundwater over a five-year period (2014-2018) was 10 feet or less in the Sacramento River floodplain. This is consistent with a more complex and large-scale interaction between floodplain sediments, underlying aquifer zones, and the elevation profile of the Sacramento River.

&& The water balance for surface water – groundwater interaction was estimated using the BBGM on a monthly time step. The volume of interaction was calculated across the entire length of each stream. Monthly net streamflow gains or losses from groundwater were calculated by the model water balance for the historical period from water year 2000 to 2018. These results are summarized in Table 2-5. Average monthly gains to streamflow are expressed in cubic feet per second. Negative values denote losses from streamflow to groundwater (i.e., seepage or depletion).","Page 54 - 55 / 2.2.6.1

Page 58 / 2.2.6.2

&& Page 59 / 2.2.6.3

&& Page 62 / 2.2.6.4","1. Are ISWs mapped in the basin? yes - but unsure based on map what is an ISW because the discrepancy between the color coding and percentage labels
2. Is the mapping consistent with the assessment? somewhat - the plan makes it unclear if the upland streams and tributaries are connected to groundater or not. Figure 2-26 presents the uplands stream as having 0% connection, but they are colored orange, which indicates a losing stream. Uncertain what the conclusion is from description in text. Also, unsure if there is sufficient data to make conclusions of 0% connection"
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"It is likely that this shallow well is completed in what could be termed “floodplain sediments,” as opposed to a regional shallow aquifer that extends across the subbasin. The deeper wells within this nest display greater fluctuation in seasonal water levels that generally tend to track each other, indicating less direct continuity with river levels and the adjacent floodplain.",Page 58 / 2.2.6.2,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes - the shallow aquifer as well as the ""floodplain sediments"" are acknowledged
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,"This section presents a general evaluation of surface water connectivity based on limited discrete data sets that do not encompass the entire Vina Subbasin. The results of the BBGM model are discussed separately in Section 2.2.6.3.

&& Each data set has limitations with respect to an integrated evaluation of surface water connectivity across the Vina Subbasin

&& Streamflow data in upland creeks between the edge of the model and the Sacramento River were not available for use in model calibration. The floodplain of the Sacramento River is not explicitly defined in the BBGM, so there is no distinction between floodplain sediments that may interact directly with the Sacramento River and more regional shallow aquifers that extend east to the recharge areas along the foothills.

&& Assess Interaction between Sacramento and Other River Stage Response to Changesin Groundwater Levels: It is recommended additional studies be conducted to better assess the interaction between the river stage on the Sacramento River, Feather River, and other major tributaries with changes in groundwater levels in the Lower Tuscan Aquifer and other aquifers that may also provide water to the Lower Tuscan Aquifer.

&& Data needed to develop this SMC includes: definition of stream reaches and associated priority habitat, streamflow measurements to develop profiles at multiple time periods, and measurements of groundwater levels directly adjacent to stream channels, first water bearing aquifer zone, and deeper aquifer zones. These data are not available and are a data gap for the GSP.

&& Interconnected Surface Water/Associated impacts on GDEs – There is a lack of sufficient data to analyze interaction of streams and pumping within the primary aquifer system.","Page 56 / 2.2.6.2 

Page 56 / 2.2.6.2

Page 59 / 2.2.6.3

Page 43 / 2.1.9.2

Page 113 / 3.8.1

Page 135 / 4.10","1. Were data gaps identified? yes
2. Were the data gaps identified in the ISW section? somewhat - data gaps are clearly and explicitely stated in the HCM section (2.1.9.2), sustainable management criteria chapter (3.8.1), and Monitoring Network chapter (4.10), but not in ISW section. The ISW section only hints at missing data but does make data gaps apparent."
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,,Figure 2-26,"1. Is there a map AND description of pISW? Somewhat - No description of pISWs, but Figure 2-26 presents the fraction of months that are predicted to be gaining/losing based on the model. The map includes some temporal uncertainty in ISWs."
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"The dataset provided by TNC indicates the dominant species of vegetation for each polygon, including Valley oak (Quercus lobata) in the Vina Subbasin. Those polygons were classified as “Likely a GDE” due to feedback from TNC staff that this species can access groundwater over a wide range of depths (M. Rohde personal communication March 2, 2021).",Page 69 / 2.2.7.4,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - only mention of species in basin's GDEs is valley oak. No other inventory, map, or description of species in GDEs.
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"The initial identification of GDEs for this GSP was performed by using the Natural Communities Commonly Associated with Groundwater (NCCAG) database to identify and map potential GDEs (iGDEs) in the Vina Subbasin.

&& Figures 2-28 and 2-29 show the locations of all iGDEs identified by the NCCAG database within the Vina Subbasin

&& GSAs Managers from the subbasin used this database as a starting point to analyze a portion of the total iGDEs in the NCCAG database to evaluate local groundwater dependence. The GSAs Managers applied specific criteria to each polygon under analysis to answer a series of questions that led to an eventual characterization for each iGDE. These iGDEs were designated as either “Likely a GDEs,” “Not likely a GDEs,” or “Uncertain” based on their evaluations. The criteria aimed at understanding each iGDE’s dependence on groundwater including questions about land use changes, proximity to perennial surface water supplies, irrigated agriculture and agricultural dependent surface water, condition of vegetation during drought years and water applications to the iGDEs. The first phase of the analysis was conducted by thorough review of aerial photographs from Google Earth across multiple years specifically focusing on the 2007, 2009, 2013, and 2015 drought years as well as use of the Managers’ local knowledge of these areas.

&& After the initial analysis was completed for a selection of the total iGDEs in the NCCAG database as described above, a geographical information systems (GIS) analysis was performed for all remaining iGDEs in this subbasin by Butte County staff to determine each iGDE’s proximity to rice and other irrigated agriculture as described below. The DWR / Land IQ land use and crop mapping data for 2016 (DWR, 2019b) was used to determine the dominant crop type throughout the Subbasin.

&& The draft maps in Appendix 2-A shown as Figures 3 and 4 show iGDEs classified as “Likely a GDE” or “Not Likely a GDE” for one of the reasons described above. The draft maps in Figures 4 and 5 in Appendix 2-A show iGDEs classified as “Not Likely a GDE” along with the reason for the classification. The iGDEs classified as “Not Likely a GDE” in the Vina Subbasin were designated this way due to either their proximity to irrigated agriculture as rice, proximity to irrigated agriculture other than rice, or because they did not survive dry conditions as determined during the initial analyses performed by the GSAs Managers.","Page 64 / 2.2.7.1

Page 64 / 2.2.7.1

Page 67 / 2.2.7.2

Page 69 / 2.2.7.4

Page 70 / 2.2.7.5

Figure 2-28 and 2-29","1. Is there a map?  yes, figures 2-28 and 2-29 present potential GDEs from NC dataset and refined maps are in appendix 2-A
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - clear description of the methods used. The plan labeled GDEs as ""likely"", ""unlikely"", and ""uncertain"" after looking at aerial photographs, then used additional GIS analyses to determine the chacterization of the ""uncertain"" GDEs. "
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",No,,,"1. Is data from shallowest principal aquifer used? no
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) no

no groundater data used to assess GDEs
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Somewhat,"Not Likely a GDE Due to Perennial Surface Water Supplies: Areas with perennial water supplies such as those subject to historical hydraulic gold mining runoff and dredging activities or those near reservoirs were labeled as ”Not likely a GDE.” In some areas historic mining activities have left tailings of cobbles and coarse gravel which rapidly transmit water. To some extent, it is assumed that pooled water in this area is tied to river stage through direct connections with the river with surface water bodies. Likewise, the reservoirs provide water year-round for adjacent ecosystems. If any iGDEs were located within 150 feet of reservoirs or mine tailings, they were assumed to be able to access the nearby surface water bodies and were labeled as “Not likely a GDE.”

&& Not Likely a GDE Due to Adjacency to Irrigated Agricultural Fields:  Agricultural lands are dependent on reliable water supplies to ensure a successful harvest. Surface water and / or groundwater pumped from the aquifer is used to irrigate crops in the Vina Subbasin. Such irrigation benefits not only the crops, but also surrounding vegetation. Potential GDEs further than 150 feet from irrigated rice fields and areas further than 50 feet from all other irrigated agriculture were assumed to be unable to access irrigation water. These distances are based on professional judgment, including past experience in the region and consideration of the physical characteristics of the Vina Subbasin, such as hydraulic conductivity. Rice fields, along with other irrigated agriculture, are known to have percolation and lateral seepage, supplying water to the aquifer and into adjacent areas. Lateral seepage in Sacramento Valley rice areas has been estimated at between 1.0% and 1.9% of the total irrigation volume (LaHue and Lindquist, 2019). A larger distance was used for rice due to the long-term ponding of water and due to restrictive layers in the subsurface that result in the horizontal spreading of irrigation water. Refinement of these distances is included as a project and is discussed in Section 5. Potential GDEs near these irrigated areas are assumed to be accessing irrigation water through lateral movement through the soils, thus, they were labeled as “Not likely a GDE.” 
",Page 68 / 2.2.7.3,"The plan did not technically remove any GDEs, but did map them as ""unlikely"" based on perennial surface water supplies and adjacency to irrigated fields."
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,,,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

no groundater data used to assess GDEs"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? no - no groundater data used to assess GDEs
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",No,,,"1. Were data gaps identified? no
2. Were the data gaps identifed in the GDE section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,"The draft maps in Appendix 2-A shown as Figures 3 and 4 show iGDEs classified as “Likely a GDE” or “Not Likely a GDE” for one of the reasons described above. The draft maps in Figures 4 and 5 in Appendix 2-A show iGDEs classified as “Not Likely a GDE” along with the reason for the classification. The iGDEs classified as “Not Likely a GDE” in the Vina Subbasin were designated this way due to either their proximity to irrigated agriculture as rice, proximity to irrigated agriculture other than rice, or because they did not survive dry conditions as determined during the initial analyses performed by the GSAs Managers.",,"1. Is there a map AND description of pGDEs? somewhat - no mention of data gaps and barely a description of pGDEs. Figures in appendix 2-A present ""likely"" and ""unlkely"" GDEs"
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"Primary outflows from the land and surface water system include surface water outflows (633 TAF/year), evapotranspiration (363 TAF/year), deep percolation (193 TAF/year), and stream losses (also referred to as seepage) (24 TAF/year). Surface water outflows include outflows through Butte Creek, Big Chico Creek, and other streams, as well as overland runoff of precipitation and applied water to downslope lands. Additionally, water is diverted from Butte Creek for use in the Butte Subbasin. Evapotranspiration is primarily from agricultural lands but also from native vegetation, urban and industrial lands, managed wetlands, and canal evaporation. Deep percolation is primarily from precipitation, but also from applied water.","Page 83 / 2.3.4.1
Table 2-7","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? Yes, as Native Vegetation"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Yes,"Primary outflows from the land and surface water system include surface water outflows (633 TAF/year), evapotranspiration (363 TAF/year), deep percolation (193 TAF/year), and stream losses (also referred to as seepage) (24 TAF/year). Surface water outflows include outflows through Butte Creek, Big Chico Creek, and other streams, as well as overland runoff of precipitation and applied water to downslope lands. Additionally, water is diverted from Butte Creek for use in the Butte Subbasin. Evapotranspiration is primarily from agricultural lands but also from native vegetation, urban and industrial lands, managed wetlands, and canal evaporation. Deep percolation is primarily from precipitation, but also from applied water.","Page 83 / 2.3.4.1
Table 2-7","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? Yes
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
o For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
o For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 76 / 2.3.3.3,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070 Central Tendency"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
o For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
o For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 76 / 2.3.3.3,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Central Tendency only
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
o For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
o For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
o For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 76 / 2.3.3.3,
