Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Manual measurements of flow at multiple locations along a stream during steady flow conditions can reveal reaches that gain or lose water. This was done on multiple dates in the late 1990s and early 2000s for many of the creeks that flow across the Basin (JSA, 1999a, 1999b, 2000, and 2001; Yates et al., 1999; Yates, 2002, 2003, 2005a, and 2005b). Those measurements identified the patterns of gaining and losing reaches along the creeks shown in Figure 4-22. In general, the creeks and rivers lose water except where they approach a fault or a narrow spot in the valley floor alluvium. For example, Pacheco Creek has a short gaining reach where it crosses the Ausaymas Fault at Highway 156 and a longer gaining reach as it approaches San Felipe Lake and the Calaveras Fault. Similarly, the San Benito River gains flow as it nears Highway 101 at the downstream end of the San Juan Valley. The Pajaro Rive likewise gains flow as it approaches the narrow gap at the west end of the Lomerias Muertas hills. Farther up the San Benito River, gaining flow reaches were inferred from the presence of dense riparian vegetation and topography rather than from flow measurements.

&& Depth to groundwater provides a general indication of locations where gaining streams and riparian vegetation are likely to be present. However, available data are of limited use for this purpose due to insufficient geographic and vertical coverage. Available data are almost entirely from water supply wells, which are typically screened 200 to 500 feet below the ground surface. The groundwater elevation (potentiometric head) at the depth of the well screen can be different from the true water table, which is the first zone of saturation reached when drilling down from the ground surface. Large downward head gradients within the aquifer system have been documented from pairs of shallow and deep wells, and upward gradients are present where there are flowing wells (see Section 4.1.5, Vertical Groundwater Gradients). The persistence of riparian vegetation through droughts also implies the occurrence of large downward gradients, as discussed below. The second limitation is the sparse geographic distribution of groundwater elevation monitoring wells. Creeks and rivers that lose water commonly form a mound in the water table near the creek. The height and width of the mound depends on the transmissivity of the shallowest aquifer. For example, groundwater elevations in a shallow well adjacent to the Arroyo Seco in the Salinas Valley rose 5 to 10 feet more than groundwater elevations in wells 1,000 feet away when the river started flowing (Feeney, 1994). A groundwater ridge up to 12 feet high develops beneath Putah Creek in Yolo County during the flow season, but the width of this ridge was estimated to be only a few hundred feet (Thomasson et al., 1960). These examples suggest that shallow wells within 100 to 200 feet of a stream channel would be needed to confirm the presence of hydraulic connection between surface water and groundwater when groundwater elevations in deep water supply wells are within perhaps 30 feet of the river bed elevation. Contours of depth to groundwater in fall 2017 correlate in a general way with locations of observed gaining stream reaches (Figure 4-22). These depth to groundwater contours were interpolated from monitored well measurement for the purpose of evaluating correlations to surface water bodies. The gaining reaches along the lower ends of Pacheco Creek, Tequisquita Slough, and the San Benito River are all where contoured groundwater elevations in wells are about 20 feet below the ground surface. Similarly, the gaining reach and riparian vegetation along the San Benito River where it approaches the Calaveras Fault coincide with relatively shallow depth to water.

&& For the purposes of this GSP, phreatophytic riparian vegetation was mapped from fall 2016 aerial photographs where the riparian corridor width exceeded 100 feet and tree canopy density exceeded 80 percent (see Figures 4-22 and 4-24 for locations). The width criterion selects for areas more likely to have shallow groundwater (rather than streambank “irrigation” by a losing stream). Although riparian corridors can be as little as two tree crown diameters wide (McBride and Strahan, 1984), the ecological integrity and value of riparian vegetation as measured by macroinvertebrate diversity has been shown to increase with corridor width up to about 250 feet in northern California streams (Mahoney and Erman, 1984). Also, a minimum buffer zone for land development of 100 feet along creeks is designated in Humboldt and Ventura Counties (Woodroof and Roberts, 1984). The density criterion also tends to differentiate between phreatophytic and non-phreatophytic vegetation, based on other indicators of the presence of shallow groundwater.

&& As an empirical check of whether low groundwater elevations might have impacted the springs and seeps during the 2013 to 2014 drought, each site was examined in Google Earth aerial images for several dates between 2010 and 2016. Only four of the 25 sites appeared drier in 2016 than 2010, and three of those were along the upgradient side of the Calaveras Fault near Tequisquita Slough and San Felipe Lake. Those wet areas might have been diminished by low groundwater elevations. However, a reduction in surface inflow during the drought could possibly have caused similar effects
","Page 4-18 / 4.11.1

&& Pge 4-18-19/ 4.11.2

&& Page 4-19-20 / 4.11.3

&& Page 4-20 / 4.11.4


Figure 4-22

Figure 6-6","1. Is there a clear map of ISWs? yes - figure 4-22. Based on this figure, all streams are ISWs because they are labeled as either ""gaining"" or ""losing""
2. Was temporal variability and used and described? somewhat - temporal variability  was used when checking aerial photographs of springs and seeps from 2010 to 2016 and then collecting manual stream measurments, but the stream measurements were from 1999-2005, no recent measurements. Groundwater and vegetation health assessments were performed for only 1 year.
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? somewhat - multiple stream measurments occured, but unsure the spatial location of stream gages. Figure 4-22 presents well locations used in the 2017 groundwater contours, but screening depths are too deep. The plan does acknowledge this as a limitation.

Note: figure 6-6 presents only portions of the surface water as ""potentially"" interconnected. Unsure what the basin consideres ISW"
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Yes,"This was done on multiple dates in the late 1990s and early 2000s for many of the creeks that flow across the Basin (JSA, 1999a, 1999b, 2000, and 2001; Yates et al., 1999; Yates, 2002, 2003, 2005a, and 2005b). Those measurements identified the patterns of gaining and losing reaches along the creeks shown in Figure 4-22. In general, the creeks and rivers lose water except where they approach a fault or a narrow spot in the valley floor alluvium. For example, Pacheco Creek has a short gaining reach where it crosses the Ausaymas Fault at Highway 156 and a longer gaining reach as it approaches San Felipe Lake and the Calaveras Fault. Similarly, the San Benito River gains flow as it nears Highway 101 at the downstream end of the San Juan Valley. The Pajaro Rive likewise gains flow as it approaches the narrow gap at the west end of the Lomerias Muertas hills. Farther up the San Benito River, gaining flow reaches were inferred from the presence of dense riparian vegetation and topography rather than from flow measurements.","Page 4-18 / 4.11.1
","1. Are ISWs mapped in the basin? yes
2. Is the mapping consistent with the assessment? yes, the plan seems to include all surface water as ISW based on the stream data collection that occured from 1999-2005. This is a conservative approach since the plan lacks adaquate groundwater data."
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Somewhat,"Available data are almost entirely from water supply wells, which are typically screened 200 to 500 feet below the ground surface. The groundwater elevation (potentiometric head) at the depth of the well screen can be different from the true water table, which is the first zone of saturation reached when drilling down from the ground surface. Large downward head gradients within the aquifer system have been documented from pairs of shallow and deep wells, and upward gradients are present where there are flowing wells (see Section 4.1.5, Vertical Groundwater Gradients). The persistence of riparian vegetation through droughts also implies the occurrence of large downward gradients, as discussed below.

&& The Holocene alluvial sedimentary sequences represent the principal aquifers; their distribution is shown on Figure 3-5. As shown, the principal aquifers underlie the Hollister and San Juan valleys and the Bolsa. These unconsolidated alluvial deposits consist mainly of clay, silt, sand, and gravel ranging in age from Tertiary to Holocene.

&& Groundwater in the principal aquifers generally occurs in both unconfined and confined conditions.","Page 4-18 / 4.11.2

&& Page 3-4 / 3.6.1","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? Somewhat - There are multiple principal aquifers, with unconfined and confined conditions. The ISW section did not explicitely discuss which aquifer the groundwater data came from.
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,"However, available data are of limited use for this purpose due to insufficient geographic and vertical coverage. Available data are almost entirely from water supply wells, which are typically screened 200 to 500 feet below the ground surface. The groundwater elevation (potentiometric head) at the depth of the well screen can be different from the true water table, which is the first zone of saturation reached when drilling down from the ground surface.

&& The second limitation is the sparse geographic distribution of groundwater elevation monitoring wells.

&& SBCWD has been addressing gaps in its monitoring program for groundwater elevation and quality. As summarized in the attached memorandum, SBCWD has developed a plan to identify new monitoring locations; the attached map showing monitored and unmonitored areas also has been developed. SBCWD recognizes that preparation of the GSP is an opportunity to expand the groundwater monitoring programs to the southern portion of the Basin, to identify areas where data are needed to support water balance analyses and modeling for management areas (as may be defined), and to provide monitoring for sustainability criteria such as surface water-groundwater interactions and GDEs.

&& At this time, wells in the groundwater levels monitoring program are production wells with relatively deep screens that have not been sited and designed for tracking surface water-groundwater interactions. The lack of shallow monitoring wells has been a data gap.","Page 4-18 / 4.11.2

&& Page 4-19 / 4.11.2

Page 12 / 7.1.4 / Appendix E","1. Were data gaps identified? yes - data gaps were formaly listed in appendix E (Technical memoranda), the monitoring network section, and somewhat mentioned in the ISW section
2. Were the data gaps identified in the ISW section? somewhat"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,"The effect of groundwater levels on riparian vegetation was also investigated by mapping areas where the depth to water was less than 20 feet in October 1992 and April 1998 of the historical calibration simulation. The results are shown in Figure 6-6. Although deep groundwater levels rose by tens of feet between 1992 and 1998 in many parts of the basin, shallow groundwater levels increased only slightly. It should be noted that the simulated water levels are for model layer 1, which is quite thick in places and therefore might have water levels lower than the true water table. Major stream reaches in the shallow water table areas include the Pajaro-Pacheco corridor up to San Felipe Road and from Casa de Fruta to the upstream end of the basin. Under the wetter 1998 conditions, patches of shallow groundwater were also present along Pacheco Creek between Hwy 156 and Walnut Avenue. Along the San Benito River, depths to water less than 20 feet were present downstream of Lucy Brown Road, along the 3-mile reach upstream of Hospital Road, in patches covering about half of Paicines Valley, and along most of Tres Pinos Creek between Los Muertos Creek and Tres Pinos.","Page 6-40 / 6.7.2.3

Figure 6-6","1. Is there a map AND description of pISW? Somewhat - It seems from figure 4-22 that all surface water in the basin is consdiered ISW, yet the description was not overly clear.In section 6.7, figure 6-6 is created by comparing shallow groundwater levels in 1992 and 1998. In this figure, areas of surface water are labeled as ""Stream reach potentially connected to groundwater""

No clear description of pISWs"
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"The distribution of wetlands and phreatophytic riparian vegetation was used to help delineate locations where groundwater and surface water are interconnected, as described above in Sections 4.11.3 and 4.11.4. Riparian vegetation was considered phreatophytic where the vegetation corridor was at least 100 feet wide and consisted primarily of trees with at least 80 percent canopy coverage. Vegetation matching these criteria was present in fall 2016 along much of Pacheco Creek and the Pajaro River, several locations along the San Benito River, and short reaches along several smaller streams (Figures 4- 23 and 4-24). The total area of phreatophytic vegetation was 1,650 acres. A comparison of these areas with vegetation polygons in the NCCAG vegetation map indicated that common species in the phreatophyte areas along the San Benito River (which had more thorough mapping than other streams in the Basin) are Fremont cottonwood, southwestern North America riparian, flooded and swamp forest, mulefat, valley oak (in upper stream terrace locations), and valley foothill riparian.

&& Animals that depend on groundwater include fish and other aquatic organisms that rely on groundwater-supported stream flow and amphibious or terrestrial animals that lay their eggs in water. Management of habitat for animals typically focuses on species that are listed as threatened or endangered under the state or federal Endangered Species Acts. That convention is followed here. The biological resources element of the 2010 San Benito County General Plan identifies three listed species that require aquatic habitat: California red-legged frog, California tiger salamander, and steelhead trout (EMC Planning Group, Inc., 2015). Critical habitat areas for those species are shown in Figure 4-24 (USFWS, 2019a and 2019b).",Page 4-21 / 4.11.7 ,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? yes - the plan mentions flora and fuana.
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Somewhat,"The distribution of wetlands and phreatophytic riparian vegetation was used to help delineate locations where groundwater and surface water are interconnected, as described above in Sections 4.11.3 and 4.11.4. Riparian vegetation was considered phreatophytic where the vegetation corridor was at least 100 feet wide and consisted primarily of trees with at least 80 percent canopy coverage. Vegetation matching these criteria was present in fall 2016 along much of Pacheco Creek and the Pajaro River, several locations along the San Benito River, and short reaches along several smaller streams (Figures 4- 23 and 4-24). The total area of phreatophytic vegetation was 1,650 acres. A comparison of these areas with vegetation polygons in the NCCAG vegetation map indicated that common species in the phreatophyte areas along the San Benito River (which had more thorough mapping than other streams in the Basin) are Fremont cottonwood, southwestern North America riparian, flooded and swamp forest, mulefat, valley oak (in upper stream terrace locations), and valley foothill riparian.

&& For the purposes of this GSP, phreatophytic riparian vegetation was mapped from fall 2016 aerial photographs where the riparian corridor width exceeded 100 feet and tree canopy density exceeded 80 percent (see Figures 4-22 and 4-24 for locations). The width criterion selects for areas more likely to have shallow groundwater (rather than streambank “irrigation” by a losing stream). Although riparian corridors can be as little as two tree crown diameters wide (McBride and Strahan, 1984), the ecological integrity and value of riparian vegetation as measured by macroinvertebrate diversity has been shown to increase with corridor width up to about 250 feet in northern California streams (Mahoney and Erman, 1984). Also, a minimum buffer zone for land development of 100 feet along creeks is designated in Humboldt and Ventura Counties (Woodroof and Roberts, 1984). The density criterion also tends to differentiate between phreatophytic and non-phreatophytic vegetation, based on other indicators of the presence of shallow groundwater.

&& An empirical method for relating vegetation health to groundwater elevations in wells is to compare aerial photographs of phreatophytic riparian vegetation before and after droughts. If the low groundwater elevations during the drought affected the shallow water table and plants significantly, die-back of the riparian canopy would be expected. This approach was implemented by comparing aerial photographs taken in November 2010 and October 2016, which were before and after a drought during which groundwater elevations in many wells declined 20 to 40 feet. Only a few of the areas mapped as riparian vegetation appeared to experience a reduction in vegetation coverage during the drought. Close-up aerial photographs for both dates are shown for two of these areas in Figure 4-23. The locations are on Tres Pinos Creek and the San Benito River (Figure 4-22). Examples of areas where vegetation density and/or vigor appeared to have decreased between the two dates are circled in the figure. There are no monitoring wells near site A on Tres Pinos Creek, and groundwater elevations inwells near site B on the San Benito River declined 30 feet during the drought. The general conclusion that can be drawn from the pre- and post-drought aerial photograph comparison is that riparian vegetation tends to persist even when groundwater elevations in nearby water supply wells are 35 to 40 feet below the ground surface for a period of two years. A small percentage of phreatophytic riparian vegetation appears to die back during such drought events but later regenerates.

&& The horizontal and vertical separation of the pumping stress in deep aquifers from the water table in the shallowest aquifer in San Benito riparian areas appears to have diminished the impact of pumping, allowing the vegetation to survive

&& The health and vigor of riparian vegetation cannot be reliably detected in aerial photographs. However, spectral analysis of light reflected from the vegetation does provide that information. Two commonly used metrics of vegetation health and vigor are the normalized difference vegetation index (NDVI) and normalized difference moisture index (NDMI), both of which involve ratios of selected visible and infrared wavelengths. NDVI relates to the greenness of vegetation and NDMI relates to transpiration. The Nature Conservancy compiled these two metrics from historical satellite imagery for riparian vegetation throughout California and incorporated it into the GDE Pulse on-line mapping tool (The Nature Conservancy, 2019b). The vegetation polygons were of “NCCAG compiled from various vegetation mapping databases mostly reflecting vegetation conditions in the early 2000s. For each polygon, the tool displays time series plots of annual summertime NDVI and NDMI during 1985-2019. In northern San Benito County, vegetation mapping is complete along the San Benito River, patchy along the Pajaro River, and mostly missing along Pacheco Creek and other small streams entering the basin. To test the correlation between groundwater levels, NDVI and NDMI, values of each of those variables in 1992 and 1998 were compiled at the centroid of each of the 729 mapped vegetation polygons within the basin. The NDVI and NDMI values were taken directly from the GDE Pulse tool. Depth to water in model layer 1 at each polygon was obtained from grids of layer 1 groundwater levels from the 1975- 2017 model calibration simulation. The three variables are shown in separate maps in Figure 6-8a and 6- 8b for the lower and upper halves of the San Benito River reach within the basin.","Page 4-21 / 4.11.7

&& Page 4-19-20 / 4.11.3

&& Page 4-21-22 / 4.11.7

Page 6-41 / 6.7.2.4

Figures 4-22, 4-23, 4-24

Figure 6-8a-and 6-8b","1. Is there a map? somewhat - in section 4.11, the plan mapped vegetation from aerial photographs from fall 2016. In section 6.7, two figures were created using GDE pulse presenting NC dataset polygons changes in NDVI for the years 1992 and 1998. No clear figure that presents the NC dataset polygons that were reviewed. The plan does not make it clear which NC dataset polygons were accepted/rejected.
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) somewhat

the plan did include the data sources and processing in section 4.11, but it was only mapping vegeation from fall 2016 aerial photographs. This is likely not an adaquete data source as there is no temporal variability. No groundwater data used to verify GDEs. No field surveys.

In section 6.7, GDE pulse is used to map NDVI changes in NC dataset polygons for 1992 to 1998. 1992 was a dry year and 1998 was a wet year, but only using two years of comparison is limiting."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"This approach was implemented by comparing aerial photographs taken in November 2010 and October 2016, which were before and after a drought during which groundwater elevations in many wells declined 20 to 40 feet. Only a few of the areas mapped as riparian vegetation appeared to experience a reduction in vegetation coverage during the drought. Close-up aerial photographs for both dates are shown for two of these areas in Figure 4-23. The locations are on Tres Pinos Creek and the San Benito River (Figure 4-22). Examples of areas where vegetation density and/or vigor appeared to have decreased between the two dates are circled in the figure. There are no monitoring wells near site A on Tres Pinos Creek, and groundwater elevations in wells near site B on the San Benito River declined 30 feet during the drought. The general conclusion that can be drawn from the pre- and post-drought aerial photograph comparison is that riparian vegetation tends to persist even when groundwater elevations in nearby water supply wells are 35 to 40 feet below the ground surface for a period of two years. A small percentage of phreatophytic riparian vegetation appears to die back during such drought events but later regenerates.

&& A central question in the relationship between groundwater levels and riparian vegetation is the rooting depth of phreatophytic plant species, which are ones that extend roots to the water table and extract groundwater during the dry season when soil moisture is depleted. A survey of riparian ecology literature (mostly studies in more arid regions of the southwestern United States) indicated that rooting
depths for common California riparian phreatophytes such as cottonwood, mulefat, sycamore, and various willow species are mostly in the range of 2-13 feet (The Nature Conservancy, 2019a). Other trees such as box elder and valley oak are commonly associated with streams but at higher elevations with depths to water of up to 30 feet (Griggs, 2009). However, those species do not necessarily use the water table. The presence of dense, lush riparian trees along some stream reaches in San Benito County is an indication that the vegetation is accessing the water table. For this analysis, a water table depth of 20 feet is used as an estimate of the maximum depth accessed by riparian vegetation10.

&& Hydrographs of simulated groundwater levels during the second half of the simulation period are shown for twelve wells along the Pajaro River, Miller Canal, Pacheco Creek, and the San Benito River in Figure 6-5 (see Figure 6-6 for well locations).

&& Several data problems confound the comparison of water levels and vegetation distribution. The first is that currently available water level data are from water supply wells with screened intervals far below the ground surface (often more than 150 feet). Vertical water level gradients are common in developed alluvial basins because recharge occurs at the water table while pumping is from greater depths. This creates downward head gradients.

&& The stream reaches with shallow water levels, layer 1 depth to water less than 20 feet, were very similar for 1992 and 1998, even as the deep groundwater levels increased tens of feet. This supports a conclusion that pumping-related changes in water levels occurred almost entirely where depth to water already exceeded 20 feet in both 1992 and 1998 and therefore would not have a large impact on riparian vegetation.

&& The effect of groundwater levels on riparian vegetation was also investigated by mapping areas where the depth to water was less than 20 feet in October 1992 and April 1998 of the historical calibration simulation. The results are shown in Figure 6-6.","Page 6-28 / 6.7.2.3 

&& Page 6-39 / 6.7.2.3

&& Page 6-40 / 6.7.2.3

&& Page 6-40 / 6.7.2.3

","1. Is data from shallowest principal aquifer used? yes - the plan used model simulated groundwater levels in section 6.7 to analyze the affects that pumping has on GDEs. Groundwater data came from key monitoring wells.
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) yes - key monitoring wells are shown in figure 6-6 and temporal data used in the model seems to range from 1964 to 2004 from the hydrographs in figure 6-5. It is noted in section 6.7.2.3 that screening depths is a limitation

This was not given a yes because groundwater depths were not necessarly used to verfiy NC dataset. Groundwater depths were used to assess the affect that pumping scenarios might have on GDEs, but it is unclear if the plan removed or accepted the GDE pulse NC Dataset polygons based on groundwter depths. Also, the plan used a water depth of 20 feet as the maximum level which GDEs would access groundwater. This is not deep enough.

"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,The plan did not clearly include or reject NC dataset polygons. Unsure of the process and methods used.
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Somewhat,"Hydrographs of simulated groundwater levels during the second half of the simulation period are shown for twelve wells along the Pajaro River, Miller Canal, Pacheco Creek, and the San Benito River in Figure 6-5 (see Figure 6-6 for well locations).

&& The effect of groundwater levels on riparian vegetation was also investigated by mapping areas where the depth to water was less than 20 feet in October 1992 and April 1998 of the historical calibration simulation. The results are shown in Figure 6-6.","Page 6-39 / 6.7.2.3

&& Page 6-40 / 6.7.2.3","Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

somewhat - hydrographs of groundwater data were presented, but in the undesirable results section. The hydrographs show historical water levels from 1964 to 2004, although not all have the full range of temporal data. Also on the hydrograph are model simulated pumping scenarios. These groundwater hydrographs were not used to characterize GDEs, rather they were used to assess the affects of pumping to characterize undesirable results. 

the affects of groundwater levels on riparian vegetation were assessed for 1992 and 1998 only"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Yes,"Existing datasets and information were collected from all available sources. These sources included the following: • Surficial geology in GIS coverage format (CGS, 2002) • Fault locations and orientations (CGS, 2002) • Fault subsurface expressions (Wallace, 1990) • Lithologic and well construction logs from SBCWD • Drillers Log files from DWR • National Elevation Dataset (NED) ground surface digital elevation model data for San Mateo and Santa Clara Counties (USGS, 2018). These data and information sources resulted in a dataset of over 2,400 locatable wells and boreholes within and near the Basin. Of these, lithologic and construction records were digitized for 374 wells and boreholes (Figure 3-6). These location, lithologic, and well construction records were combined into a unified dataset covering the Basin and surrounding areas. The unified dataset is composed of a series of related tables in a geodatabase that follows the data storage conventions of ArcHydro Groundwater.",Page 3-7 / 3.9.1,"1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? yes - groundwater elevations in figure 6-5 in units of feet NAVD88. A DEM was mentioned in section 3.91 when describing how the ""unified dataset"" was created. Assuming yes."
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"In addition, identification of groundwater-dependent ecosystems (GDEs) may require additional surface water monitoring and groundwater elevation monitoring that is linked to monitoring of groundwater levels in water supply wells. Information is needed on groundwater discharges within and near the basin, including springs, seeps, and wetlands.

&& SBCWD has been addressing gaps in its monitoring program for groundwater elevation and quality. As summarized in the attached memorandum, SBCWD has developed a plan to identify new monitoring locations; the attached map showing monitored and unmonitored areas also has been developed. SBCWD recognizes that preparation of the GSP is an opportunity to expand the groundwater monitoring programs to the southern portion of the Basin, to identify areas where data are needed to support water balance analyses and modeling for management areas (as may be defined), and to provide monitoring for sustainability criteria such as surface water-groundwater interactions and GDEs.","Page 12 / 7.1.2

&& Page 12 / 7.1.4","1. Were data gaps identified? yes - in the data gap idenitifcation section of Appendix E
2. Were the data gaps identifed in the GDE section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,"This section builds and extends the discussion in Section 4.11, Interconnection of Surface Water and Groundwater. That section provided information on surface water-groundwater connections (both seasonally and with wet years and drought), identification of potential GDEs (e.g., with The Natural Communities Commonly Associated with Groundwater (NCCAG) dataset), distribution of riparian vegetation, and identification of animal species that rely on groundwater-supported streamflow, most notably steelhead trout.",Page 6-37 / 6.7,"1. Is there a map AND description of pGDEs? somewhat - no clear map of potential GDEs, other than the GDE pulse NDVI values within the basin. This figure is not labeled or described as ""potential GDEs"". In the beginning of section 6.7, the plan states that it identifies potential GDEs, "
