Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",No,"The characterization of surface water/groundwater interactions is dependent on the availability of streamflow data, shallow groundwater level data, and an understanding of stratigraphic relationships within the EBP Subbasin. Available data relative to these three key data components are described in Appendices 2.A.a and 2.A.b. This section provides an overview of surface water/groundwater interactions, which is a key sustainability indicator and is important for assessment of GDEs. The general occurrence and distribution of the major aquifers and aquitards in the EBP Subbasin are described in Section 2.2.1.3. The Upper Shallow Aquifer (i.e., the upper 50 ft of sediments or Water Table Aquifer Zone), where the streams interact most directly with and recharge/discharge to shallow groundwater, can generally be characterized as having a greater proportion of fine-grained sediments (clay and silt) with interbedded and discontinuous lenses of coarse-grained deposits (sand and gravel). A review of lithologic logs for shallow boreholes that emphasize characterization of the shallow zone lithology (e.g., environmental sites) indicates that the shallow zone’s stratigraphy is quite variable among different streams and at different locations along the same stream. As described in Section 2.2.2.1, available groundwater level data have been evaluated for four different depth zones: 0–50 ft, 50–200 ft, 200–400 ft, and greater than 400 ft. A review of hydrogeologic conditions in the EBP Subbasin in terms of geology and groundwater levels indicates that groundwater levels within the Upper Shallow Aquifer Zone are generally shallow (Figure 2-37). In general, depths to groundwater in the Upper Shallow Aquifer Zone are less than 20 ft bgs in most of the EBP Subbasin, although there are some areas with groundwater levels between 20 ft and 30 ft bgs or more. Overall, depth to groundwater generally decreases from northeast (near the East Bay Hills) to southwest (San Francisco Bay) across the Subbasin, albeit with significant local variations. Thus, it can be expected that the potential for surface water/groundwater connection increases from east to west. In addition, where a surface water/groundwater connection is present, it can be expected that losing conditions are more likely in the eastern portion of the Subbasin and gaining conditions have more potential to occur in the western portion of the Subbasin. It should also be noted that portions of creek lengths are lined within the EBP Subbasin; particularly, for San Lorenzo Creek where a majority of the creek bed is lined until about one mile inland from the Bay Margin.

&& The characterization of surface water‐groundwater interactions depends on availability of streamflow data, shallow groundwater level data, and stratigraphic relationships. Available data have been compiled relative to these three key data components as described in previous sections of this TM. Under the Hydrogeologic Conceptual Model (HCM) (Subtask 4.2), data analysis will be conducted to evaluate surface water‐groundwater interactions, which will be used for assessment of the groundwater dependent ecosystems (GDEs).

&& Shallow water level data for wells screened in the upper 50 ft are important for evaluating shallow water table conditions and for assessment of surface water‐groundwater interaction and GDEs (e.g., wetland with hydraulic connection to a groundwater source). The primary source of shallow water level data was Geotracker because Geotracker contains data from wells less than 50 ft bgs at environmental sites that generally do not represent the primary aquifers for water supply development in the EBP Subbasin (Figure 3‐10). Groundwater level data for wells shallower than 50 ft is generally limited to after the late 1990s. Geotracker also includes data from some environmental site wells ranging in depth from 50 to 150 ft, which likely are representative of the shallow aquifer used for water supply in some areas. The maps discussed below incorporate water level data for wells deeper than 50 ft to evaluate overall availability of data to describe primary aquifers in the EBP Subbasin used for water supply development.

&& An evaluation of depth to water (Figures 5‐61 and 5‐62) was conducted for wells screened in the shallow zone between ground surface and 50 ft bgs (referred to here as the Water Table Aquifer Zone). In general, the Water Table Aquifer depths to groundwater are less than 20 ft over most of the EBP Subbasin, although there are some areas with groundwater levels between 20‐30 ft bgs or more. Overall, the depth to groundwater generally decreases from northeast (near the East Bay hills) to southwest (San Francisco Bay) across the subbasin (albeit with significant local variations). Thus, it can be expected that the potential for surface water – groundwater connection increases from east to west. In addition, where there is surface water ‐ groundwater connection it can be expected that losing conditions are more likely to occur in the eastern portion of the basin and gaining conditions have more potential to occur in the western portion of the subbasin. The nature of groundwater – surface water interaction will be further evaluated in subsequent tasks for GSP development.","Page 36-67 / 2.2.2.6

&& Page 13 / 3.2.6 / Appendix 2 (pdf page 23)

Page 9 / 3.2.1 / appendix 2 (PDF page 19)

&& Page 63 / 5.6

Figure 3-10
Figure 2-37","1. Is there a clear map of ISWs? no ISW map
2. Was temporal variability used and described? somewhat - in appendix 2, the plan mentions the temporal availability groundwater data in the basin. In the main plan (section 2.2.2.6), on figure is referenced which only presents groundwater data for Spring 2015. In section 5.6 of appendix 2, two years of groundwater trends are presented. Overall, a lack of temporal variablity described. The plan mentions that some losing and gaining conditions are likely to exist but they are not mapped explicitly as ISW.
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? somewhat - figure 3-10 presents all of the wells in the basin and figure 2-37 presents the groundwater well location along with groundwater contours. It is known that the wells are screened in the shallow aquifer. But, the plan did not include many details about their assesment other than groundwater levels. Unsure about stream gages or other methods of assessment. "
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Summary: Taken together, the studies document flashy stream behavior, with a major component of streamflow generation from groundwater, even during runoff events. Watershed transit time
distribution analysis shows that the largest component of groundwater influx is from the shallow alluvium, with a small but important component from deeper sources hosted by fractured bedrock. Streamflow generation at baseflow is from locally‐derived meteoric water that has resided in the subsurface for about 1 year on average, with exceptions as noted above.

&& Overall, depth to groundwater generally decreases from northeast (near the East Bay Hills) to southwest (San Francisco Bay) across the Subbasin, albeit with significant local variations. Thus, it can be expected that the potential for surface water/groundwater connection increases from east to west. In addition, where a surface water/groundwater connection is present, it can be expected that losing conditions are more likely in the eastern portion of the Subbasin and gaining conditions have more potential to occur in the western portion of the Subbasin. It should also be noted that portions of creek lengths are lined within the EBP Subbasin; particularly, for San Lorenzo Creek where a majority of the creek bed is lined until about one mile inland from the Bay Margin.","PDF page 3396 / appendix H

&& Page 36-37 / 2.2.2.6","1. Are ISWs mapped in the basin? no
2. Is the mapping consistent with the assessment? somewhat - no map and lack of detail in ISW conclusions. There was not a clear description of each stream or stream segmant, rather a general overview of the groundwater level trends in the basin and the summaries of previous reports done in the basin. "
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"An evaluation of depth to water (Figures 5‐61 and 5‐62) was conducted for wells screened in the shallow zone between ground surface and 50 ft bgs (referred to here as the Water Table Aquifer Zone). In general, the Water Table Aquifer depths to groundwater are less than 20 ft over most of the EBP Subbasin, although there are some areas with groundwater levels between 20‐30 ft bgs or more.",Page 63 / 5.6,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,"The surface water depletion sustainability indicator has the most limited data of all the sustainability indicators in the EBP Subbasin. Data for shallow groundwater levels adjacent to/beneath creeks are generally lacking, as are detailed survey data on creek thalweg elevations along the lengths of major creeks traversing the EBP Subbasin. In addition, stream discharge data are generally lacking for the major creeks. Therefore, a preliminary plan has been developed to fill these data gaps in the initial five years of GSP implementation. Additional details of the overall plan to fill data gaps are described below in more detail and include installation of shallow monitoring wells along major creeks and potential GDE areas, conducting synoptic/hydrometric surveys, additional isotope sampling, and collection of additional stream discharge data.","Page 73 / 3.5.4.7

Table 6-1 / appendix 2 (pdf page 33)","1. Were data gaps identified? somewhat - table 6-1 (pdf page 33 - appendix 2) presents sw-gw interactions as ""poor"" with regards to data in the north and sourth area of subbasin. In the monitoring netowrk section, more details on the ISW data gaps are provided
2. Were the data gaps identified in the ISW section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,"Overall, depth to groundwater generally decreases from northeast (near the East Bay Hills) to southwest (San Francisco Bay) across the Subbasin, albeit with significant local variations. Thus, it can be expected that the potential for surface water/groundwater connection increases from east to west. In addition, where a surface water/groundwater connection is present, it can be expected that losing conditions are more likely in the eastern portion of the Subbasin and gaining conditions have more potential to occur in the western portion of the Subbasin. It should also be noted that portions of creek lengths are lined within the EBP Subbasin; particularly, for San Lorenzo Creek where a majority of the creek bed is lined until about one mile inland from the Bay Margin.",Page 36-37 / 2.2.2.6,"1. Is there a map AND description of pISW? somewhat - no map, and vague description of pISWs"
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Yes,"The iGDE database source data includes an estimated 728 acres of potential GDEs. Vegetation types associated with this dataset included: Coast Live Oak (Quercus agrifolia), Tule‐Cattail (Schoenoplectus sp. – Typha sp.), and Mixed Riparian Hardwood. Habitat classifications within the dataset included: Freshwater Emergent Wetland, Freshwater Forested/Shrub Wetland, Freshwater Pond, and Riverine.

&& Table 5‐4 includes a list of special‐status aquatic species and other special‐status species frequently associated with wetland/riparian habitats with occurrence records overlapping mapped GDEs. These GDE locations and the associated data from CNDDB occurrence records can be found in Appendix I (KMZ 4). Only one species, San Pablo song sparrow (Melospiza melodia samuelis), was associated with verified GDEs.","Page 65 / 5.7.2 / appendix 2

&& Page 67 / 5.7.2 / appendix 2

Table 5-4","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? yes
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? yes"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"A detailed analysis of potential GDEs was conducted in accordance with guidance from The Nature Conservancy (TNC) and is described in detail in Appendix 2.A.b. The analysis resulted in identification of potential GDEs covering a total of 147 acres (Table 2-5 and Figure 2-38). Potential GDEs were concentrated around four waterways: San Pablo Creek, San Leandro Creek, Wildcat Creek, and Arroyo Viejo; and to a lesser extent, in wetlands located in Richmond. San Pablo Creek made up the majority of potential GDE area, totaling 127 acres.

&& Hydrology data, including streams (CDFW, 2019), lined‐channels (see Section 6 of this TM) and minimum depth to groundwater (Figures 5‐61 and 5‐62), were used to assess the GDE polygons’ connection to groundwater. Using the depth to groundwater data, polygons having 30 ft or less below ground surface (bgs) to groundwater were identified as potential GDEs in accordance with the Worksheet 1 of the Groundwater Dependent Ecosystems under SGMA. High resolution aerial imagery (Google Earth, 2019) was used to review the iGDE data to identify which areas may be GDEs. Based on aerial imagery signatures of vegetative cover and/or land use, the existing iGDE data spatial boundaries were expanded or reduced to create a potential GDE layer. When available,imagery from Google Maps Street View (Google Maps, 2019) was used to further assess vegetationstructure and species and identify structures that may not be visible from aerial imagery. This aerialimagery analysis was used to identify polygons that would not meet the definition of GDEs as definedunder SGMA, such as: Upland habitats that were planted or landscaped, and/or are currently supported by irrigation; Wetland habitats that are mostly reliant on surface water inputs and are not groundwaterdependent (e.g., vernal pools); Human‐made features maintained by management of surface flows (i.e., intakes/outlets) suchas golf course ponds, detention basins, concrete‐lined channels, open water reservoir/lakes andassociated riparian/wetland vegetation; Areas that were originally mapped as naturally occurring, but have since been developed (e.g.,recent urban, commercial, or industrial development). For polygons where dominant vegetation species were either provided in existing GDE attribute data orwere discernable in imagery, the maximum rooting depth (TNC, 2019) of dominant species was comparedagainst minimum depth to groundwater within the polygon. Polygons containing dominant species withrooting depths shallower than the minimum groundwater levels were either excluded or flagged forfurther review. Habitat type and/or vegetation included in GDE attribute data were compared with otherlandcover datasets, such as California Lands Network 2.0 Vegetation dataset (California Lands Network,2019). The purpose of this was to cross check the data for dominant vegetation types and/or species. After an assessment of imagery, depth to groundwater, and vegetation communities, mapped GDE features were categorized by their likelihood to meet the definition of a GDE, as defined by SGMA. An attribute field was added to indicate the potential of the feature to be a GDE (Yes, No, Maybe). Features were flagged as “Maybe” if they were found to require more information, such as a field assessment, to be categorized as a GDE. Groups of adjacent polygons where polygon features were determined to meet GDE definitions were consolidated and merged into single features.","Page 37 / 2.2.2.7

&& Page 64 / 5.7.1 / appendix 2

Table 2-5 
Figure 2-38","1. Is there a map? yes - figure 2-38 
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes, clear description of methods used to assess GDEs. The GSA used groundwater levels, aerial images, and vegetation communities to characterize GDEs"
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"Hydrology data, including streams (CDFW, 2019), lined‐channels (see Section 6 of this TM) and minimum depth to groundwater (Figures 5‐61 and 5‐62), were used to assess the GDE polygons’ connection to groundwater. Using the depth to groundwater data, polygons having 30 ft or less below ground surface (bgs) to groundwater were identified as potential GDEs in accordance with the Worksheet 1 of the Groundwater Dependent Ecosystems under SGMA.

&& An evaluation of depth to water (Figures 5‐61 and 5‐62) was conducted for wells screened in the shallow zone between ground surface and 50 ft bgs (referred to here as the Water Table Aquifer Zone).","Page 64 / 5.7.1 / appendix 2

&& page 63 / 5.6 / appendix 2","1. Is data from shallowest principal aquifer used? yes
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) somewhat - figures 5-61 and 5-62 show depth to water table in fall 2014 and spring 2015. There is no clear description of the spatial proximity of shallow wells to GDEs.
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",No,"Based on aerial imagery signatures of vegetative cover and/or land use, the existing iGDE data spatial boundaries were expanded or reduced to create a potential GDE layer. When available,imagery from Google Maps Street View (Google Maps, 2019) was used to further assess vegetationstructure and species and identify structures that may not be visible from aerial imagery. This aerialimagery analysis was used to identify polygons that would not meet the definition of GDEs as definedunder SGMA, such as: Upland habitats that were planted or landscaped, and/or are currently supported by irrigation; Wetland habitats that are mostly reliant on surface water inputs and are not groundwaterdependent (e.g., vernal pools); Human‐made features maintained by management of surface flows (i.e., intakes/outlets) suchas golf course ponds, detention basins, concrete‐lined channels, open water reservoir/lakes andassociated riparian/wetland vegetation; Areas that were originally mapped as naturally occurring, but have since been developed (e.g.,recent urban, commercial, or industrial development).",Page 64 / 5.7.1 / appendix 2,"The plan removed GDEs based on areas that irrigatied and ""mostly reliant on surface water"", yet these areas could still be groundwater dependent"
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Somewhat,"Hydrology data, including streams (CDFW, 2019), lined‐channels (see Section 6 of this TM) and minimum depth to groundwater (Figures 5‐61 and 5‐62), were used to assess the GDE polygons’ connection to groundwater. Using the depth to groundwater data, polygons having 30 ft or less below ground surface (bgs) to groundwater were identified as potential GDEs in accordance with the Worksheet 1 of the Groundwater Dependent Ecosystems under SGMA.",Page 64 / 5.7.1 / appendix 2,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Depth to shallow water from figures 5-61 and 5-62 were used in GDE assessment. These figures show groundwater depths in fall 2014 and spring 2015. No other temporal data presented"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? no mention of DEM or correcting for land surface elevation
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"This analysis did not include field investigations. While imagery analysis was sufficient to determine general habitat classifications, individual plant species were often not discernable in imagery. As a result, a detailed comparison of individual species rooting depths to groundwater depths could not be conducted for all features included in the iGDE dataset. Field investigations for the 537 acres of features flagged as needing additional data are recommended in the future (after submittal of the GSP) to better assess vegetation communities and hydrologic inputs.

&& Available data indicate that historical groundwater pumping from the Intermediate and Deep Aquifer Zones in the southern EBP Subbasin may have had minimal effects on the shallow zone groundwater levels; however, there is no historical data on groundwater pumping and shallow groundwater levels for a similar assessment in the northern EBP Subbasin. The next step is to utilize the calibrated groundwater model to evaluate the potential impacts of various potential projects and management actions on surface water – groundwater interactions and potential GDEs. This modeling analysis will allow for comparison of potential GDE impacts to historical observations in the southern EBP Subbasin and provide for an initial assessment of the potential for GDE impacts in the northern EBP Subbasin.","Page 70 / 5.7.3 / appendix 2

&& Page 70 / 5.7.3 / appendix 2","1. Were data gaps identified? somewhat - no explicit description of data gaps, but mentions of future work needed
2. Were the data gaps identifed in the GDE section? yes - appendix 2 section 5.7.3"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,"After review of aerial imagery, a total of 38 acres of potential GDEs were excluded from the original iGDE database, 537 acres were flagged as needing additional data (e.g., field assessments), and 154 were verified as potential GDEs (Appendix I ‐ KMZ 1). Verified potential GDEs were consolidated and merged if they were in close proximity or appeared to be connected to the same hydrologic feature. In addition, polygons were expanded or contracted, as necessary, depending on features such as vegetation or developed urban boundaries visible in aerial imagery (Appendix I ‐ KMZ 2). The resulting edited potential GDEs (Appendix I ‐ KMZ 3) totaled 147 acres (Table 5‐3 and Figure 5‐63). The area was reduced primarily due to polygon feature overlap in the original iGDE database layer. Potential GDEs were concentrated around four waterways: San Pablo Creek; San Leandro Creek; Wildcat Creek; and Arroyo Viejo; and, to a lesser extent, in wetlands located in Richmond. San Pablo Creek made up the majority of potential GDE area, totaling 127 acres.",Page 65 / 5.7.2 / appendix 2,"1. Is there a map AND description of pGDEs? somewhat - figure 2-38 is labeled ""potential GDEs"" but it is only the 147 confirmed GDEs. The 537 acreas of uncertain GDEs, which were flagged for future verification, were not included on this map. There is a description of them, but not map. 

Note: the uncertain GDEs should be included on the final pGDE map rather than removed. "
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",No,"Several climate changes studies were also reviewed with respect to anticipated changes in variousbcomponents of hydrology, including precipitation, ET, and streamflow; the results are documented inbAppendix 6.D.","Page 44 / 2.2.3.5.1
Table 2-6
Table 2 / Appendix 6D","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? No; ET not given its own line at all, let alone Native Veg.
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model?
2. Is there a line for Managed Wetlands in the water budget?
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Somewhat,"Several climate changes studies were also reviewed with respect to anticipated changes in variousbcomponents of hydrology, including precipitation, ET, and streamflow; the results are documented inbAppendix 6.D. Overall, these studies indicate a tendency towards greater precipitation and streamflowbalong with higher ET. The DWR climate change guidance included specific change factors for the EBP Subbasin with regard to all three hydrologic components (Appendix 6.D). The change factors indicate a higher percentage of increase for precipitation than for ET, especially in the key months of December to March when most groundwater recharge occurs. In addition, future streamflow is expected to be greater than historically. However, there is significant uncertainty is associated with these change factors, and to be more conservative in the implications of future hydrology for groundwater conditions, groundwater recharge and streamflow in the future were assumed to remain the same as historical levels (i.e., less recharge and streamflow than forecasted) for analysis in this GSP.
&&
Several key climate change studies and guidance documents relative to the San Francisco Bay Area and the East Bay Plain (EBP) Subbasin were reviewed to inform climate change considerations for the EBP Subbasin Groundwater Sustainability Plan (GSP) projected water budget.","Page 44 / 2.2.3.5.1
Page 1 / Appendix 6D","1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? Unclear which change factors were ultimately used, but the GSP (particularly the appendix) makes reference to DWR change factors, as well as to the Hayward Regional Shoreline Master Plan and several other studies for various inputs to the budget.
3. If using DWR climate change factors, do they use 2030, 2070 or both? Not specified, but various figures and tables make reference to both 2030 and 2070 scenarios."
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",Yes,"DWR Climate Change Technical Advisory Group (DWR CCTAG,2015) – This study provided two future greenhouse gas scenarios: Representative Concentration Pathway (RCP) 4.5 (low greenhouse gas emission scenario) and RCP 8.5 (high greenhouse gas emission scenario) simulations. The study evaluated a number of Global Climate Models (GCM) to compare projected changes in precipitation in California for 2070 to 2099 vs. 1961 to 1990. For the large ensemble of 31 GCMs, future precipitation ranged from 85 to 125 percent of the historical mean for the RCP 4.5 scenario and from 75 to 130 percent of historical mean for the RCP 8.5 scenario in the East of Sacramento Region. The most representative CGMs for California (10 in total), as selected by an expert panel, indicated future precipitation ranging from 88 to 125 percent of historical mean for the RCP 4.5 scenario, and from 89 to 130 percent of historical mean for the RCP 8.5 scenario. Review of charts for projected changes in precipitation from this study indicated a higher probability for a future increase in precipitation. Projected temperature increases for the RCP 4.5 scenario are 3.5 to 6 degrees Fahrenheit (F) for the 10 most representative GCMs and 3.5 to 6.5 degrees F for the entire 31 GCM ensemble, compared to projected temperature increases of 6.5 to 10 degrees F (10 representative GCMs) and 5.5 to 10.5 degrees F (31 GCM ensemble) for the RCP 8.5 scenario.",Page 3 / Appendix 6D,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Not specified
2. If other than DWR factors, which combination(s) of RCP and GCM do they use? GSP states several studies were used to assess climate change projections, and cites this DWR study that used the 4.5 and 8.5 RCP (31 GCMs), but it remains unclear how influential this (or any other) study was in the formation of CC projections
3. If other than DWR factors, do they use an ensemble of models or single model run? Both a 10 model run and a 31 model run
Given a yes because there is no somewhat for this question and several climate ""scenarios"" (perhaps studies is a better word) are referenced, but this is a confusingly written section, and is not included in the main GSP text regarding the water budget"
