Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",No,"As discussed in Section 2.2.2, San Antonio Creek is the primary stream that flows through the OVGB. San Antonio Creek is fed by several named and unnamed drainages, the largest being McNell, Thacher, and Reeves creeks. According to the USGS National Hydrography Dataset (NHD), nearly the entire length of every creek that transects the OVGB is classified as intermittent within the OVGB, with the exception of the lowermost reaches of San Antonio Creek, Thacher Creek, and the Fox Canyon Drain/Stewart Canyon drainage which are classified as perennial24 (Figure 2-36, NCCAG Listed Communities). Based on available lithologic, streamflow, and groundwater level data, there is a shallow perched aquifer in the southern and western portion of the OVGB that is in hydraulic connection with surface water of San Antonio Creek and its tributaries. The shallow perched aquifer is separated from the deeper confined production aquifers by an extensive clay aquitard (OBGMA 2018). Groundwater levels in the shallow perched aquifer exhibit a stable trend with little seasonal fluctuation or response to groundwater extraction while groundwater levels in the principal aquifer show the effects of groundwater extraction (Figure 2-37, Shallow Perched Aquifer and Deep Production Aquifer Groundwater Level Trends). Figure 2-38, Lower San Antonio Creek Hydrogeologic Conceptual Model, illustrates the hydrogeology of the OVGB along lower San Antonio Creek as described above. Streamflow records are available for four active and three inactive stream gauging stations on San Antonio Creek, in addition to one active gauging station on Thacher Creek and one inactive gauging station on Fox Canyon Drain. In addition, the OBGMA conducts monthly manual stream discharge monitoring and continuous stream stage monitoring on lower San Antonio Creek. However, available shallow monitoring well and stream gauge data are limited in temporal resolution (i.e., short length of record and/or coarse measurement interval) and additional data and analysis are needed to quantify the degree of stream-aquifer connectivity. In order to adequately characterize the interaction between groundwater and surface water within the OVGB, additional analysis and continued monitoring of groundwater levels in the shallow perched aquifer, and streamflow and stage in San Antonio Creek is required. Chapter 3, Section 3.5, Monitoring Network, explains the proposed actions to evaluate groundwater–surface water interactions.",Page 2-137 / 2.3.4.6,"1. Is there a clear map of ISWs? no - there is no map
2. Was temporal variability and used and described? somewhat - figure 2-37 presents groundwater elevation data for 8 wells in the basin with different depths over a period from 1994 to 2021. But, the temporal data was not discussed in depth in text
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? no - it does not seem like there is enough data, spatial and temporal... which is acknoweledged. But the plan only uses data from the ""shallow perched aquifer"" when there is a shallow alluvial aquifer mentioned in the principal aquifer section (see notes for line 28). Only the southern and western portion of the basin is thought to have ISW, but no data from other areas of basin is described. "
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",No,"As discussed in Section 2.2.2, San Antonio Creek is the primary stream that flows through the OVGB. San Antonio Creek is fed by several named and unnamed drainages, the largest being McNell, Thacher, and Reeves creeks. According to the USGS National Hydrography Dataset (NHD), nearly the entire length of every creek that transects the OVGB is classified as intermittent within the OVGB, with the exception of the lowermost reaches of San Antonio Creek, Thacher Creek, and the Fox Canyon Drain/Stewart Canyon drainage which are classified as perennial24 (Figure 2-36, NCCAG Listed Communities). Based on available lithologic, streamflow, and groundwater level data, there is a shallow perched aquifer in the southern and western portion of the OVGB that is in hydraulic connection with surface water of San Antonio Creek and its tributaries. The shallow perched aquifer is separated from the deeper confined production aquifers by an extensive clay aquitard (OBGMA 2018). Groundwater levels in the shallow perched aquifer exhibit a stable trend with little seasonal fluctuation or response to groundwater extraction while groundwater levels in the principal aquifer show the effects of groundwater extraction (Figure 2-37, Shallow Perched Aquifer and Deep Production Aquifer Groundwater Level Trends). Figure 2-38, Lower San Antonio Creek Hydrogeologic Conceptual Model, illustrates the hydrogeology of the OVGB along lower San Antonio Creek as described above. Streamflow records are available for four active and three inactive stream gauging stations on San Antonio Creek, in addition to one active gauging station on Thacher Creek and one inactive gauging station on Fox Canyon Drain. In addition, the OBGMA conducts monthly manual stream discharge monitoring and continuous stream stage monitoring on lower San Antonio Creek. However, available shallow monitoring well and stream gauge data are limited in temporal resolution (i.e., short length of record and/or coarse measurement interval) and additional data and analysis are needed to quantify the degree of stream-aquifer connectivity. In order to adequately characterize the interaction between groundwater and surface water within the OVGB, additional analysis and continued monitoring of groundwater levels in the shallow perched aquifer, and streamflow and stage in San Antonio Creek is required. Chapter 3, Section 3.5, Monitoring Network, explains the proposed actions to evaluate groundwater–surface water interactions.",Page 2-137 / 2.3.4.6,"1. Are ISWs mapped in the basin?  no
2. Is the mapping consistent with the assessment? no - there is no solid conclusion, other than some stream are perennial and likely connected to the shallow perched aquifer... but the plan seems to disregard this connection because the shallow perched aquifer is not thought to be affected by pumping like the principal aquifer is. The plan clearly states that is lacks data. There is no clear answer as to what is ISW or even pISW.

See aquifer cross sections - figures 2-14 to 2-16, which show aquifer units up to the ground surface. In section 2.3.2 (principal aquifers) the shallow alluvial deposits are considered a principal aquifer, yet in the ISW section there is confusion on what is perched vs. alluvial. "
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Somewhat,"Water-bearing units of the OVGB include alluvial deposits and fractures and interstices of underlying Tertiary rocks. The alluvium is composed of 50 to 100 feet thick units of sand, gravel, and clay that pinch out toward the lateral edges of the OVGB (Kear 2005; DBS&A 2011, 2020a). The alluvial deposits are the most productive units in the OVGB, with well yields that range from 100 to 600 GPM (DWR 2004). The weathered Tertiary rocks are typically consolidated and yield minor amounts of poor-quality water, with well yields typically around 2 to 5 GPM, but reaching a maximum of about 50 GPM (DWR 2004). The contact of the alluvial unconsolidated deposits of Pleistocene to Holocene age with the Tertiary rocks define the base of the OVGB. The primary storage units for groundwater are approximately four discrete sand and gravel units on the order of up to 100 feet thick each, which are sourced near the alluvial fan heads in the northeast side of the Ojai Valley. The individual coarse grained sand and gravel aquifer units are thickest in the northern and eastern areas of the OVGB and thinnest in the south and west where fine grained lacustrine and floodplain deposits predominate as confining layers, separating the water bearing zones into multiple aquifer units (OBGMA 2018). Results of field pumping tests indicate that aquifer transmissivity ranges from 1×10-5 to 6.20 square feet per minute (ft2/min) and storativity ranges from 1×10-8 to 0.024 (Kear 2005). Confining clay units of lacustrine and floodplain origin on the order of up to 100 feet thick form aquitards that separate the individual aquifer units creating a multi-layered aquifer system. The fine grained lacustrine and floodplain sediments predominate in the southern and western areas of the OVGB (OBGMA 2018). Groundwater within the aquifer units is predominantly under unconfined conditions near the alluvial fan heads and semi-confined to mostly confined in the central, southern, and western portions of the OVGB (Kear 2005). The alluvial deposits are deepest in the central and southern areas of the OVGB. The maximum total thickness of the alluvial deposits is approximately 715 feet (DBS&A 2011, 2020a).

&& Based on available lithologic, streamflow, and groundwater level data, there is a shallow perched aquifer in the southern and western portion of the OVGB that is in hydraulic connection with surface water of San Antonio Creek and its tributaries. The shallow perched aquifer is separated from the deeper confined production aquifers by an extensive clay aquitard (OBGMA 2018). Groundwater levels in the shallow perched aquifer exhibit a stable trend with little seasonal fluctuation or response to groundwater extraction while groundwater levels in the principal aquifer show the effects of groundwater extraction (Figure 2-37, Shallow Perched Aquifer and Deep Production Aquifer Groundwater Level Trends)","Page 2-75 / 2.3.2

&& Page 2-137 / 2.3.4.6","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? Somewhat - there is confusion on what the shallow aquifer is. In the principal aquifer section (2.3.2) the plan claims there are two principal aquifers, a shallow alluvial and a deepr tertiary unit (see figures 2-14 to 2-16). In the ISW section, the plan states that perched aquifers are connected to surface water in a portion of the basin, but are not impacted by pumping... seeming to mean they are not important for planning purposes 
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? somewhat - see answer to question 1. 
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"However, available shallow monitoring well and stream gauge data are limited in temporal resolution (i.e., short length of record and/or coarse measurement interval) and additional data and analysis are needed to quantify the degree of stream-aquifer connectivity. In order to adequately characterize the interaction between groundwater and surface water within the OVGB, additional analysis and continued monitoring of groundwater levels in the shallow perched aquifer, and streamflow and stage in San Antonio Creek is required. Chapter 3, Section 3.5, Monitoring Network, explains the proposed actions to evaluate groundwater–surface water interactions.",Page 2-137 / 2.3.4.6,"1. Were data gaps identified? yes 
2. Were the data gaps identified in the ISW section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,"According to the USGS National Hydrography Dataset (NHD), nearly the entire length of every creek that transects the OVGB is classified as intermittent23 within the OVGB, with the exception of the lowermost reaches of San Antonio Creek, Thacher Creek, and the Fox Canyon Drain/Stewart Canyon drainage which are classified as perennial24 (Figure 2-36, NCCAG Listed Communities). Based on available lithologic, streamflow, and groundwater level data, there is a shallow perched aquifer in the southern and western portion of the OVGB that is in hydraulic connection with surface water of San Antonio Creek and its tributaries. The shallow perched aquifer is separated from the deeper confined production aquifers by an extensive clay aquitard (OBGMA 2018).",Page 2-137 / 2.3.4.6,"1. Is there a map AND description of pISW? somewhat - no map, but there is a bried mention that surface water might be connected to the perched aquifer. "
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"The predominant phreatophyte species identified within the OVGB is coast live oak (Quercus
agrifolia) and the predominant wetland type is palustrine, scrub-shrub, seasonally flooded (Table
2-12 and Figure 2-36). Together, these two vegetation and wetland types account for
approximately 63% of the communities that may rely on groundwater within the OVGB.","Page 2-139 / 2.3.4.7

Table 2-12","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - table 2-12 presents hte vegetation and wetland types in the basin, but did not include fauna
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"Due to the abundance and extent of individual vegetation and wetland communities identified in the NCCAG dataset, communities in the OVGB were aggregated into larger GDE evaluation units by stream and/or stream reach, comprising 11 evaluation units in total. GDE evaluation units in the OVGB were characterized using information provided in the NCCAG dataset as well as measured groundwater levels, historical aerial photographs, lithologic data, and precipitation and Landsat25 data aggregated by The Nature Conservancy (TNC). TNC used Landsat data to calculate historical variations in the Normalized Derived Vegetation Index (NDVI) and Normalized Derived Moisture Index (NDMI) for the period from 1985 to 2018 (Klausmeyer et al. 2019). These indices provide a quantitative measure of a habitat’s greenness and moisture content during prolonged dry periods. Long-term variations in NDVI and NDMI act as a proxy for habitat health. Groundwater elevation measurements, aerial photographs, lithologic data, and NDVI and NDMI indicators were reviewed following the general guidelines outlined by TNC (Rohde et al. 2018). Vegetation and wetland communities were characterized as: (1) priority potential groundwater dependent ecosystems, (2) potential groundwater dependent ecosystems or (3) potential GDEs not likely impacted by groundwater extraction. Communities were characterized as priority potential groundwater dependent ecosystems if NDVI and/or NDMI were positively correlated (correlationc oefficient greater than or equal to 0.6) with groundwater levels in the principal aquifer (average annual dry period groundwater elevation [June through October] at key well 04N22W05L008S) and groundwater levels measured at nearby wells (approximately <1 one-half mile from GDE unit) were
shallower than 30 feet below ground surface (bgs). This criterion for groundwater depth is identified by TNC as representative groundwater conditions that may sustain common phreatophytes and wetland ecosystems (Rohde et al. 2018). Vegetation and wetland communities were characterized as potential groundwater dependent ecosystems if groundwater levels underlying the communities have not been measured or the source of water sustaining a habitat was not easily identifiable. Conversely, vegetation and wetland communities were characterized as potential GDEs not likely impacted by groundwater extraction if groundwater levels were not correlated with NDVI and/or NDMI and there was geologic evidence that the communities were disconnected from the principal aquifer, or the communities persisted during periods when underlying groundwater levels were much deeper than 30 feet bgs. Vegetation and wetland communities at a distance of greater than one-half
mile from the nearest groundwater extraction well were characterized as not likely to be impacted by current groundwater extraction within the OVGB.

&& This section describes the results of the GDE characterization in the OVGB. Data supporting the characterization of each ecosystem is described in detail in Appendix E. SGMA requires that all beneficial uses and users of groundwater, including environmental users of groundwater (e.g., GDEs), be considered in the development of GSPs. Vegetation and wetland communities within the OVGB that may depend on groundwater as identified in the NCCAG dataset were characterized using the methods described above and the guidelines outlined by TNC (Rohde et al. 2018). Of the 46 individual vegetation and wetland communities (253.3 acres) identified in the NCCAG dataset, 12 communities (94.3 acres) are characterized as priority potential groundwater dependent ecosystems, 21 communities (99.5 acres) are characterized as potential groundwater dependent ecosystems, and 13 communities (59.5 acres) are characterized as potential GDEs not likely impacted by groundwater extraction.","Page 2-139-140 / 2.3.4.7

&& Page 2-147 / 2.3.4.7

Figure 2-36 
Figure 2-39","1. Is there a map?  yes, figure 2-39 presents the final GDEs categorized 
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - the plan used the NC dataset along with groundwater levels, lithologic data, precipitation data, and Landsat data  (NDVI/NDMI). The plan clearly describes the critera for each category of GDE (priority, potential, and not likely impacted by groundwater extraction)"
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"Due to the abundance and extent of individual vegetation and wetland communities identified in the NCCAG dataset, communities in the OVGB were aggregated into larger GDE evaluation units by stream and/or stream reach, comprising 11 evaluation units in total. GDE evaluation units in the OVGB were characterized using information provided in the NCCAG dataset as well as measured groundwater levels, historical aerial photographs, lithologic data, and precipitation and Landsat25 data aggregated by The Nature Conservancy (TNC). TNC used Landsat data to calculate historical variations in the Normalized Derived Vegetation Index (NDVI) and Normalized Derived Moisture Index (NDMI) for the period from 1985 to 2018 (Klausmeyer et al. 2019). These indices provide a quantitative measure of a habitat’s greenness and moisture content during prolonged dry periods. Long-term variations in NDVI and NDMI act as a proxy for habitat health. Groundwater elevation measurements, aerial photographs, lithologic data, and NDVI and NDMI indicators were reviewed following the general guidelines outlined by TNC (Rohde et al. 2018). Vegetation and wetland communities were characterized as: (1) priority potential groundwater dependent ecosystems, (2) potential groundwater dependent ecosystems or (3) potential GDEs not likely impacted by groundwater extraction. Communities were characterized as priority potential groundwater dependent ecosystems if NDVI and/or NDMI were positively correlated (correlationc oefficient greater than or equal to 0.6) with groundwater levels in the principal aquifer (average annual dry period groundwater elevation [June through October] at key well 04N22W05L008S) and groundwater levels measured at nearby wells (approximately <1 one-half mile from GDE unit) were shallower than 30 feet below ground surface (bgs). This criterion for groundwater depth is identified by TNC as representative groundwater conditions that may sustain common phreatophytes and wetland ecosystems (Rohde et al. 2018). Vegetation and wetland communities were characterized as potential groundwater dependent ecosystems if groundwater levels underlying the communities have not been measured or the source of water sustaining a habitat was not easily identifiable. Conversely, vegetation and wetland communities were characterized as potential GDEs not likely impacted by groundwater extraction if groundwater levels were not correlated with NDVI and/or NDMI and there was geologic evidence that the communities were disconnected from the principal aquifer, or the communities persisted during periods when underlying groundwater levels were much deeper than 30 feet bgs. Vegetation and wetland communities at a distance of greater than one-half mile from the nearest groundwater extraction well were characterized as not likely to be impacted by current groundwater extraction within the OVGB.","Page 2-139-140 / 2.3.4.7

","1. Is data from shallowest principal aquifer used? somewhat - the plan is confusing with regards to what is considered principal. There is a shallow perched aquifer in the southern area of the basin (see figure 2-38), and also a shallow alluvial principal aquifer. The perched aquifer which is connected to surface water and has GDEs around it, is not considered principal because it is not impacted by pumping.
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) yes - Appendix E includes figures which show the GDEs with monitoring wells use in the assessments with hydrographs of the data. 
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Somewhat," Conversely, vegetation and wetland communities were characterized as potential GDEs not likely impacted by groundwater extraction if groundwater levels were not correlated with NDVI and/or NDMI and there was geologic evidence that the communities were disconnected from the principal aquifer, or the communities persisted during periods when underlying groundwater levels were much deeper than 30 feet bgs. Vegetation and wetland communities at a distance of greater than one-half mile from the nearest groundwater extraction well were characterized as not likely to be impacted by current groundwater extraction within the OVGB",Page 140 / 2.3.4.7,"The plan did not remove the GDEs, but they did label them as ""not likely impacted by groundwater extraction"" because the shallow aquifer is not considered principal because of lack of pumping impact (?)"
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",Yes,,,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Yes, the hydrographs in Appendix E present mulitple years of groundwater data ranging from 30 to 60 years "
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? no mention of this
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Yes,"It should be noted that additional data acquisition and monitoring including field surveys are needed to refine the potential GDE inventory, verify each ecosystem’s dependence on groundwater, identify which ecosystems are of greatest ecological value, assess the susceptibility of each ecosystem to changing groundwater conditions, and evaluate whether potential effects of groundwater extraction are adverse to the health of the potential GDEs. Chapter 3, Section 3.5, Monitoring Network, identifies the metrics and proposed actions necessary to fill data gaps in order to establish sustainability indicators that are protective of GDEs.",Page 2-148 / 2.3.4.7,"1. Were data gaps identified? yes 
2. Were the data gaps identifed in the GDE section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,"Vegetation and wetland communities were characterized as: (1) priority potential groundwater dependent ecosystems, (2) potential groundwater dependent ecosystems or (3) potential GDEs not likely impacted by groundwater extraction.",Page 2-139 / 2.3.4.7,"1. Is there a map AND description of pGDEs? yes, figure 2-39 presents the potential GDEs and the text describes them"
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",No,"Between water years 1971 and 2014, the average annual evapotranspiration by riparian habitats, as calculated by the OBGM, was 266 AFY (Table 2-13).",Page 2-157 / 2.4.4.3,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? No; GSP text gives average annual riparian ET for historic period, but all budget tables have only a single general ""ET"" column"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model?
2. Is there a line for Managed Wetlands in the water budget?
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"To simulate the effects of climate change on groundwater resources in the OVGB, the DWR 2030 and 2070 central tendency precipitation and evapotranspiration change factors were applied to the measured precipitation and temperature data, respectively. DWR’s 2030 and 2070 central tendency change factors represent that mean monthly adjustment for historical data predicted from an ensemble of 20 different global climate projections (DWR, 2018). Results from the Climate Change I scenario reflect basin conditions using the 2030 central tendency change factors, and results from the Climate Change II scenario reflect basin conditions using the 2070 central tendency change factors.",Page 2-163 / 2.4.4.3.1,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"To simulate the effects of climate change on groundwater resources in the OVGB, the DWR 2030 and 2070 central tendency precipitation and evapotranspiration change factors were applied to the measured precipitation and temperature data, respectively. DWR’s 2030 and 2070 central tendency change factors represent that mean monthly adjustment for historical data predicted from an ensemble of 20 different global climate projections (DWR, 2018). Results from the Climate Change I scenario reflect basin conditions using the 2030 central tendency change factors, and results from the Climate Change II scenario reflect basin conditions using the 2070 central tendency change factors.
&&
Two climate change scenarios were simulated to assess the effect of climate change on groundwater resources in the OVGB. These climate scenarios utilized DWR’s 2030 and 2070 central tendency change factors, which represent the average monthly adjustments simulated using a suite of 20 different global climate models (DWR 2018). In addition to these two scenarios, DWR has provided monthly adjustments factors representing wetter milder warming (WMW) and drier extreme warming (DEW) conditions. The change factors for the WMW and DEW conditions were developed by DWR using results from a single global climate model that utilized RCP 4.5 intermediate emissions scenario and RCP 8.5 high-emissions scenario, respectively. DWR’s climate change guidance identifies these scenarios as conditions that can be used to, “further explore the range of uncertainty in future climate conditions and the impacts of such uncertainty on future water budgets and potential management strategies” (DWR 2018). As part of the 5-year update to the GSP, the OBGMA will assess projected groundwater conditions under the WMW and DEW climate scenarios. The OBGMA will perform this assessment by updating the projected simulations developed using the Ojai Basin Groundwater Model (OBGM) with the climate change factors developed by DWR representing the WMW and DEW conditions.","Page 2-163 / 2.4.4.3.1
Page 4-15 / 4.2.6","1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Central Tendency only for both 2030 and 2070
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?
Proposed PMA will also develop extreme scenarios as part of the first 5-year update; not currently included/considered"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The application of DWR’s 2030 and 2070 climate change factors resulted in a slight increase in average annual precipitation compared to Future Baseline conditions. In the Climate Change I scenario, annual precipitation averaged approximately 20.4 inches per year and in the Climate Change II scenario, annual precipitation averaged approximately 21.0 inches per years. These precipitation rates are approximately 0.2 and 0.8 inches per year higher than conditions simulated in the Future Baseline scenario.",Page 2-163 / 2.4.4.3.1,
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"The application of DWR’s 2030 and 2070 evapotranspiration change factors to the daily minimum and maximum temperatures result in warmer conditions across the OVGB compared to the Future Baseline scenario. In the Climate Change I scenario, daily maximum and minimum temperatures increased by an average of approximately 3o F and 2o F, respectively, compared to the Future Baseline scenario. In the Climate Change II scenario, daily maximum and minimum temperatures increased by an average of approximately 7o F and 4o F, respectively, compared to the Future Baseline scenario",Page 2-164 / 2.4.4.3.1,
