GSP_ID,GSP,Human Answers,Rocs_gpt41ft_allgsps_20260513_215833
16,16_Piru_DraftGSP,Somewhat,0.25
16,16_Piru_DraftGSP,No,0.25
16,16_Piru_DraftGSP,No,0.15000000000000002
16,16_Piru_DraftGSP,Yes,0.25
16,16_Piru_DraftGSP,No,0.15000000000000002
16,16_Piru_DraftGSP,Somewhat,0.25
16,16_Piru_DraftGSP,No,0.25
16,16_Piru_DraftGSP,No,0.15000000000000002
16,16_Piru_DraftGSP,No,0.25
16,16_Piru_DraftGSP,Yes,0.25
16,16_Piru_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,Somewhat,1.0
17,17_Mound_DraftGSP,Somewhat,1.0
17,17_Mound_DraftGSP,Somewhat,1.0
17,17_Mound_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,Yes,1.0
17,17_Mound_DraftGSP,Somewhat,1.0
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,Not Applicable,0.15000000000000002
17,17_Mound_DraftGSP,Yes,1.0
17,17_Mound_DraftGSP,No,1.0
17,17_Mound_DraftGSP,Yes,1.0
17,17_Mound_DraftGSP,Yes,0.15000000000000002
17,17_Mound_DraftGSP,Yes,1.0
17,17_Mound_DraftGSP,Yes,1.0
17,17_Mound_DraftGSP,Not Applicable,0.25
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,Somewhat,1.0
17,17_Mound_DraftGSP,Yes,0.25
17,17_Mound_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,1.0
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,Somewhat,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.25
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.25
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,Somewhat,0.25
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.25
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.15000000000000002
17,17_Mound_DraftGSP,No,0.25
17,17_Mound_DraftGSP,No,0.25
17,17_Mound_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Somewhat,1.0
18,18_Shasta_DraftGSP,Yes,0.15000000000000002
18,18_Shasta_DraftGSP,Somewhat,1.0
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,No,0.15000000000000002
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,No,0.15000000000000002
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Yes,0.25
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,No,0.15000000000000002
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,No,1.0
18,18_Shasta_DraftGSP,No,0.15000000000000002
18,18_Shasta_DraftGSP,No,0.15000000000000002
18,18_Shasta_DraftGSP,Somewhat,1.0
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Yes,0.25
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Somewhat,1.0
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,No,0.15000000000000002
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,No,0.25
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Somewhat,0.25
18,18_Shasta_DraftGSP,Yes,0.25
18,18_Shasta_DraftGSP,Yes,0.25
18,18_Shasta_DraftGSP,No,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,1.0
18,18_Shasta_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Somewhat,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.15000000000000002
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Somewhat,1.0
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Not Applicable,0.15000000000000002
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,Somewhat,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,No,0.25
19,19_SierraValley_DraftGSP,Somewhat,1.0
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,No,0.25
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,No,0.25
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,No,0.15000000000000002
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Yes,0.25
19,19_SierraValley_DraftGSP,Yes,1.0
19,19_SierraValley_DraftGSP,Somewhat,1.0
19,19_SierraValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Somewhat,1.0
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Somewhat,1.0
20,20_ButteValley_DraftGSP,Yes,0.25
20,20_ButteValley_DraftGSP,No,0.15000000000000002
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,No,0.15000000000000002
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,1.0
20,20_ButteValley_DraftGSP,Somewhat,1.0
20,20_ButteValley_DraftGSP,No,1.0
20,20_ButteValley_DraftGSP,No,0.25
20,20_ButteValley_DraftGSP,No,0.15000000000000002
20,20_ButteValley_DraftGSP,No,0.25
20,20_ButteValley_DraftGSP,No,1.0
20,20_ButteValley_DraftGSP,No,0.15000000000000002
20,20_ButteValley_DraftGSP,No,0.15000000000000002
20,20_ButteValley_DraftGSP,No,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Yes,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,1.0
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,No,0.15000000000000002
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,No,0.25
20,20_ButteValley_DraftGSP,No,0.25
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,Somewhat,0.25
20,20_ButteValley_DraftGSP,No,0.25
20,20_ButteValley_DraftGSP,Yes,0.25
20,20_ButteValley_DraftGSP,Yes,1.0
20,20_ButteValley_DraftGSP,Somewhat,1.0
20,20_ButteValley_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,1.0
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.25
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Yes,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,Somewhat,1.0
22,22_SanGorgonioPass_DraftGSP,Somewhat,1.0
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Not Applicable,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,No,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,No,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Yes,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Yes,0.25
22,22_SanGorgonioPass_DraftGSP,No,0.15000000000000002
22,22_SanGorgonioPass_DraftGSP,Yes,1.0
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
22,22_SanGorgonioPass_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,Somewhat,1.0
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,Not Applicable,0.15000000000000002
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,Yes,1.0
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,Somewhat,1.0
23,23_SantaMonica_DraftGSP,Somewhat,1.0
23,23_SantaMonica_DraftGSP,Somewhat,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,Yes,1.0
23,23_SantaMonica_DraftGSP,No,1.0
23,23_SantaMonica_DraftGSP,Yes,1.0
23,23_SantaMonica_DraftGSP,Yes,1.0
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,Not Applicable,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,Not Applicable,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,No,0.15000000000000002
23,23_SantaMonica_DraftGSP,No,1.0
23,23_SantaMonica_DraftGSP,Somewhat,1.0
23,23_SantaMonica_DraftGSP,Yes,1.0
23,23_SantaMonica_DraftGSP,Somewhat,0.25
23,23_SantaMonica_DraftGSP,No,0.0
23,23_SantaMonica_DraftGSP,No,0.25
23,23_SantaMonica_DraftGSP,Yes,0.25
23,23_SantaMonica_DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,1.0
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,1.0
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,1.0
25,25_ElsinoreVally _DraftGSP,No,1.0
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,Somewhat,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Yes,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,No,1.0
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,No,0.15000000000000002
25,25_ElsinoreVally _DraftGSP,No,0.25
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,No,0.0
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,Yes,1.0
25,25_ElsinoreVally _DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,Not Applicable,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,Somewhat,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,1.0
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,1.0
26,26_NorthSanBenito_DraftGSP,Yes,0.25
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,No,1.0
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,Yes,0.25
26,26_NorthSanBenito_DraftGSP,No,1.0
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
26,26_NorthSanBenito_DraftGSP,Yes,1.0
26,26_NorthSanBenito_DraftGSP,Somewhat,1.0
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,No,0.15000000000000002
26,26_NorthSanBenito_DraftGSP,No,0.25
26,26_NorthSanBenito_DraftGSP,Somewhat,1.0
26,26_NorthSanBenito_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,Not Applicable,0.15000000000000002
27,27_TuleLake_DraftGSP,Yes,0.25
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Somewhat,1.0
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,Somewhat,1.0
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,Somewhat,1.0
27,27_TuleLake_DraftGSP,Yes,0.25
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Not Applicable,0.15000000000000002
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Not Applicable,0.15000000000000002
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Yes,0.25
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,Yes,0.25
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,Somewhat,0.25
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,No,0.15000000000000002
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Yes,0.25
27,27_TuleLake_DraftGSP,Yes,0.15000000000000002
27,27_TuleLake_DraftGSP,No,0.0
27,27_TuleLake_DraftGSP,Yes,1.0
27,27_TuleLake_DraftGSP,No,0.25
27,27_TuleLake_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Somewhat,1.0
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,No,0.25
29,29_NapaValley_DraftGSP,Yes,0.25
29,29_NapaValley_DraftGSP,Somewhat,1.0
29,29_NapaValley_DraftGSP,Yes,0.25
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,No,1.0
29,29_NapaValley_DraftGSP,Somewhat,1.0
29,29_NapaValley_DraftGSP,Not Applicable,0.15000000000000002
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,0.15000000000000002
29,29_NapaValley_DraftGSP,Somewhat,1.0
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Somewhat,1.0
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,0.25
29,29_NapaValley_DraftGSP,No,0.25
29,29_NapaValley_DraftGSP,No,0.15000000000000002
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,No,1.0
29,29_NapaValley_DraftGSP,No,0.25
29,29_NapaValley_DraftGSP,No,0.15000000000000002
29,29_NapaValley_DraftGSP,No,0.25
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Yes,0.25
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Yes,0.15000000000000002
29,29_NapaValley_DraftGSP,Yes,0.25
29,29_NapaValley_DraftGSP,No,0.15000000000000002
29,29_NapaValley_DraftGSP,No,0.15000000000000002
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,1.0
29,29_NapaValley_DraftGSP,Yes,0.25
29,29_NapaValley_DraftGSP,Yes,0.25
